Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
MyList,GO Biological Processes,19,GO:0090085,regulation of protein deubiquitination,19_GO:0050789 regulation of biological process,-2.7,11,5.4,30230,11,729,3,0.41,0.24,10010|10318|29997,TANK|TNIP1|NOP53,-0.95
MyList,GO Biological Processes,19,GO:0072178,nephric duct morphogenesis,19_GO:0032502 developmental process,-2.7,11,5.4,30230,11,729,3,0.41,0.24,1948|2719|5076,EFNB2|GPC3|PAX2,-0.95
MyList,GO Molecular Functions,21,GO:0141221,"histone deacetylase activity, hydrolytic mechanism",,-2.7,11,5.4,30230,11,729,3,0.41,0.24,9734|9759|51564,HDAC9|HDAC4|HDAC7,-0.95
MyList,Reactome Gene Sets,6,R-HSA-2586552,Signaling by Leptin,,-2.7,11,5.4,30230,11,729,3,0.41,0.24,3667|6777|8660,IRS1|STAT5B|IRS2,-0.95
MyList,GO Biological Processes,19,GO:2000739,regulation of mesenchymal stem cell differentiation,19_GO:0032502 developmental process,-2.7,11,5.4,30230,11,729,3,0.41,0.24,5978|6660|55553,REST|SOX5|SOX6,-0.95
MyList,WikiPathways,27,WP5514,DNAJB1 PRKACA fusion in fibrolamellar liver cancer,,-2.7,11,5.4,30230,11,729,3,0.41,0.24,9759|51564|200186,HDAC4|HDAC7|CRTC2,-0.95
MyList,GO Biological Processes,19,GO:0032446,protein modification by small protein conjugation,19_GO:0009987 cellular process,-2.7,1.8,3.3,30230,671,729,29,4,0.72,868|4734|6047|7319|7322|7737|8658|8805|9759|10489|25937|26272|27338|51132|51564|55906|55975|57630|57661|64219|64320|79596|83892|84901|90850|112950|149603|254225|284996,CBLB|NEDD4|RNF4|UBE2A|UBE2D2|RNF113A|TNKS|TRIM24|HDAC4|LRRC41|WWTR1|FBXO4|UBE2S|RLIM|HDAC7|ZC4H2|KLHL7|SH3RF1|PHRF1|PJA1|RNF25|OBI1|KCTD10|NFATC2IP|ZNF598|MED8|RNF187|RNF169|RNF149,-0.95
MyList,WikiPathways,27,WP5346,8p23 1 copy number variation syndrome,,-2.7,4.5,4.1,30230,55,729,6,0.82,0.33,1475|6281|8658|9107|54984|83648,CSTA|S100A10|TNKS|MTMR6|PINX1|FAM167A,-0.95
MyList,WikiPathways,27,WP3959,DNA IR double strand breaks and cellular response via ATM,,-2.7,4.5,4.1,30230,55,729,6,0.82,0.33,3014|3297|9113|10413|10524|79035,H2AX|HSF1|LATS1|YAP1|KAT5|NABP2,-0.95
MyList,WikiPathways,27,WP2037,Prolactin signaling,,-2.7,3.9,4,30230,74,729,7,0.96,0.36,2002|3667|4793|6464|6777|8660|9846,ELK1|IRS1|NFKBIB|SHC1|STAT5B|IRS2|GAB2,-0.95
MyList,GO Biological Processes,19,GO:0032206,positive regulation of telomere maintenance,19_GO:0048518 positive regulation of biological process,-2.7,3.9,4,30230,74,729,7,0.96,0.36,2067|4216|8658|26272|79035|83444|283899,ERCC1|MAP3K4|TNKS|FBXO4|NABP2|INO80B|INO80E,-0.95
MyList,GO Molecular Functions,21,GO:0140006,histone H3 reader activity,,-2.7,3.9,4,30230,74,729,7,0.96,0.36,3621|3622|4300|8805|81550|83860|84629,ING1|ING2|MLLT3|TRIM24|TDRD3|TAF3|TNRC18,-0.95
MyList,GO Biological Processes,19,GO:1902115,regulation of organelle assembly,19_GO:0050789 regulation of biological process,-2.7,2.4,3.5,30230,238,729,14,1.9,0.51,4848|6047|6792|8766|8897|9113|10413|23247|25978|26471|84260|112574|116840|152185,CNOT2|RNF4|CDKL5|RAB11A|MTMR3|LATS1|YAP1|KATNIP|CHMP2B|NUPR1|TCHP|SNX18|CNTROB|SPICE1,-0.95
MyList,GO Molecular Functions,21,GO:0005158,insulin receptor binding,,-2.7,7.2,4.7,30230,23,729,4,0.55,0.27,3479|3667|6464|8660,IGF1|IRS1|SHC1|IRS2,-0.95
MyList,WikiPathways,27,WP545,Complement activation,,-2.7,7.2,4.7,30230,23,729,4,0.55,0.27,629|715|730|735,CFB|C1R|C7|C9,-0.95
MyList,GO Molecular Functions,21,GO:0003887,DNA-directed DNA polymerase activity,,-2.7,7.2,4.7,30230,23,729,4,0.55,0.27,5980|11201|54107|57804,REV3L|POLI|POLE3|POLD4,-0.95
MyList,Reactome Gene Sets,6,R-HSA-9820960,Respiratory syncytial virus (RSV) attachment and entry,,-2.7,7.2,4.7,30230,23,729,4,0.55,0.27,2719|6383|10082|221914,GPC3|SDC2|GPC6|GPC2,-0.95
MyList,GO Biological Processes,19,GO:0007413,axonal fasciculation,19_GO:0032502 developmental process,-2.7,7.2,4.7,30230,23,729,4,0.55,0.27,1946|2044|2049|4685,EFNA5|EPHA5|EPHB3|NCAM2,-0.95
MyList,GO Biological Processes,19,GO:0106030,neuron projection fasciculation,19_GO:0032502 developmental process,-2.7,7.2,4.7,30230,23,729,4,0.55,0.27,1946|2044|2049|4685,EFNA5|EPHA5|EPHB3|NCAM2,-0.95
MyList,Reactome Gene Sets,6,R-HSA-212165,Epigenetic regulation of gene expression,,-2.7,2.2,3.4,30230,319,729,17,2.3,0.56,605|3014|7270|9611|10001|10179|10849|23054|26009|26039|29079|51129|51562|54815|55596|91272|284058,BCL7A|H2AX|TTF1|NCOR1|MED6|RBM7|POLR1G|NCOA6|ZZZ3|SS18L1|MED4|ANGPTL4|MBIP|GATAD2A|ZCCHC8|BOD1|KANSL1,-0.95
MyList,Reactome Gene Sets,6,R-HSA-9772572,Early SARS-CoV-2 Infection Events,,-2.7,5.5,4.3,30230,38,729,5,0.69,0.31,2719|6383|10082|25978|221914,GPC3|SDC2|GPC6|CHMP2B|GPC2,-0.95
MyList,GO Biological Processes,19,GO:0046326,positive regulation of D-glucose import,19_GO:0051179 localization,-2.7,5.5,4.3,30230,38,729,5,0.69,0.31,1389|2719|3479|3667|8660,CREBL2|GPC3|IGF1|IRS1|IRS2,-0.95
MyList,Canonical Pathways,11,M13,PID ERBB4 PATHWAY,,-2.7,5.5,4.3,30230,38,729,5,0.69,0.31,4734|6464|6777|9611|10413,NEDD4|SHC1|STAT5B|NCOR1|YAP1,-0.95
MyList,GO Cellular Components,20,GO:0016592,mediator complex,,-2.7,5.5,4.3,30230,38,729,5,0.69,0.31,10001|29079|112950|219541|256643,MED6|MED4|MED8|MED19|BCLAF3,-0.95
MyList,GO Molecular Functions,21,GO:1901681,sulfur compound binding,,-2.7,2.3,3.5,30230,265,729,15,2.1,0.53,333|350|1311|2147|5118|7059|7060|9388|10631|65078|79777|84076|115939|129804|151887,APLP1|APOH|COMP|F2|PCOLCE|THBS3|THBS4|LIPG|POSTN|RTN4R|ACBD4|TKTL2|TSR3|FBLN7|CCDC80,-0.95
MyList,GO Cellular Components,20,GO:0032432,actin filament bundle,,-2.7,3.5,3.8,30230,95,729,8,1.1,0.39,1265|10398|11155|11170|11346|25876|79778|359845,CNN2|MYL9|LDB3|FAM107A|SYNPO|SPEF1|MICALL2|RFLNB,-0.94
MyList,GO Biological Processes,19,GO:0007623,circadian rhythm,19_GO:0048511 rhythmic process,-2.7,3,3.7,30230,140,729,10,1.4,0.43,1453|1454|3400|3479|8553|9500|9607|9611|79365|112464,CSNK1D|CSNK1E|ID4|IGF1|BHLHE40|MAGED1|CARTPT|NCOR1|BHLHE41|CAVIN3,-0.93
MyList,GO Biological Processes,19,GO:0051336,regulation of hydrolase activity,19_GO:0065007 biological regulation,-2.7,2.8,3.6,30230,164,729,11,1.5,0.45,6001|6281|9712|10010|10297|22841|26037|57333|65078|81565|112574,RGS10|S100A10|USP6NL|TANK|APC2|RAB11FIP2|SIPA1L1|RCN3|RTN4R|NDEL1|SNX18,-0.93
MyList,GO Biological Processes,19,GO:0031507,heterochromatin formation,19_GO:0048519 negative regulation of biological process,-2.7,2.5,3.5,30230,214,729,13,1.8,0.49,3014|7703|10138|25792|29890|51132|54107|55791|80012|81550|84444|84629|144108,H2AX|PCGF2|YAF2|CIZ1|RBM15B|RLIM|POLE3|LRIF1|PHC3|TDRD3|DOT1L|TNRC18|SPTY2D1,-0.93
MyList,Reactome Gene Sets,6,R-HSA-162906,HIV Infection,,-2.7,2.5,3.5,30230,214,729,13,1.8,0.49,904|2961|6874|6880|6881|6882|9972|25978|51271|51616|83860|129401|129685,CCNT1|GTF2E2|TAF4|TAF9|TAF10|TAF11|NUP153|CHMP2B|UBAP1|TAF9B|TAF3|NUP35|TAF8,-0.93
MyList,GO Biological Processes,19,GO:0120032,regulation of plasma membrane bounded cell projection assembly,19_GO:0050789 regulation of biological process,-2.7,2.5,3.5,30230,214,729,13,1.8,0.49,2039|3383|6792|8766|10413|10602|11135|22871|23247|81565|84260|116840|148170,DMTN|ICAM1|CDKL5|RAB11A|YAP1|CDC42EP3|CDC42EP1|NLGN1|KATNIP|NDEL1|TCHP|CNTROB|CDC42EP5,-0.93
MyList,GO Cellular Components,20,GO:0035097,histone methyltransferase complex,,-2.7,3.9,3.9,30230,75,729,7,0.96,0.36,6874|6880|9734|23054|91272|124944|284058,TAF4|TAF9|HDAC9|NCOA6|BOD1|BACC1|KANSL1,-0.93
MyList,GO Biological Processes,19,GO:0061035,regulation of cartilage development,19_GO:0032502 developmental process,-2.7,3.9,3.9,30230,75,729,7,0.96,0.36,2737|6660|7227|55553|91461|359845|389125,GLI3|SOX5|TRPS1|SOX6|PKDCC|RFLNB|MUSTN1,-0.93
MyList,GO Biological Processes,19,GO:0031397,negative regulation of protein ubiquitination,19_GO:0048519 negative regulation of biological process,-2.7,3.9,3.9,30230,75,729,7,0.96,0.36,575|819|54552|54984|55859|80254|131377,ADGRB1|CAMLG|GNL3L|PINX1|BEX1|CEP63|KLHL40,-0.93
MyList,GO Cellular Components,20,GO:0098794,postsynapse,,-2.7,1.7,3.2,30230,770,729,32,4.4,0.76,320|575|664|868|1501|1948|2039|2785|3479|4734|4744|4756|6457|7087|8766|9113|9478|11346|22871|22997|23767|25921|26037|30011|54487|55906|57337|57479|57549|57555|83590|392617,APBA1|ADGRB1|BNIP3|CBLB|CTNND2|EFNB2|DMTN|GNG3|IGF1|NEDD4|NEFH|NEO1|SH3GL3|ICAM5|RAB11A|LATS1|CABP1|SYNPO|NLGN1|IGSF9B|FLRT3|ZDHHC5|SIPA1L1|SH3KBP1|DGCR8|ZC4H2|SENP7|PRR12|IGSF9|NLGN2|TMUB1|ELFN1,-0.93
MyList,GO Biological Processes,19,GO:0044818,mitotic G2/M transition checkpoint,19_GO:0048519 negative regulation of biological process,-2.6,4.4,4.1,30230,56,729,6,0.82,0.33,1026|29997|51149|51720|58493|79035,CDKN1A|NOP53|MRNIP|UIMC1|INIP|NABP2,-0.92
MyList,GO Biological Processes,19,GO:0048511,rhythmic process,19_GO:0048511 rhythmic process,-2.6,2.3,3.4,30230,267,729,15,2.1,0.53,1453|1454|3400|3479|6092|6096|6777|8553|9500|9607|9611|22871|23373|79365|112464,CSNK1D|CSNK1E|ID4|IGF1|ROBO2|RORB|STAT5B|BHLHE40|MAGED1|CARTPT|NCOR1|NLGN1|CRTC1|BHLHE41|CAVIN3,-0.92
MyList,GO Biological Processes,19,GO:0021954,central nervous system neuron development,19_GO:0032502 developmental process,-2.6,3.5,3.8,30230,96,729,8,1.1,0.39,2049|5361|6091|6092|9723|51199|81565|340719,EPHB3|PLXNA1|ROBO1|ROBO2|SEMA3E|NIN|NDEL1|NANOS1,-0.92
MyList,GO Molecular Functions,21,GO:0008083,growth factor activity,,-2.6,2.8,3.6,30230,165,729,11,1.5,0.45,2147|3082|3479|4969|6320|6387|7044|7060|7424|10220|80310,F2|HGF|IGF1|OGN|CLEC11A|CXCL12|LEFTY2|THBS4|VEGFC|GDF11|PDGFD,-0.92
MyList,GO Molecular Functions,21,GO:0019787,ubiquitin-like protein transferase activity,,-2.6,1.9,3.3,30230,495,729,23,3.2,0.65,868|4734|6047|7319|7322|7737|8805|9759|26272|27338|51070|51132|51564|57630|64219|64320|79596|83892|90850|140432|149603|254225|284996,CBLB|NEDD4|RNF4|UBE2A|UBE2D2|RNF113A|TRIM24|HDAC4|FBXO4|UBE2S|NOSIP|RLIM|HDAC7|SH3RF1|PJA1|RNF25|OBI1|KCTD10|ZNF598|RNF113B|RNF187|RNF169|RNF149,-0.91
MyList,GO Biological Processes,19,GO:0010970,transport along microtubule,19_GO:0051179 localization,-2.6,2.6,3.5,30230,190,729,12,1.6,0.47,320|10749|26146|29911|30850|54785|54820|57584|64792|81565|112752|147700,APBA1|KIF1C|TRAF3IP1|HOOK2|CDR2L|BORCS6|NDE1|ARHGAP21|IFT22|NDEL1|IFT43|KLC3,-0.91
MyList,GO Biological Processes,19,GO:0051495,positive regulation of cytoskeleton organization,19_GO:0048518 positive regulation of biological process,-2.6,2.6,3.5,30230,190,729,12,1.6,0.47,4653|6281|9530|10602|11135|11346|29108|55243|84722|122060|148170|253725,MYOC|S100A10|BAG4|CDC42EP3|CDC42EP1|SYNPO|PYCARD|KIRREL1|PSRC1|SLAIN1|CDC42EP5|WASHC2C,-0.91
MyList,GO Cellular Components,20,GO:0097431,mitotic spindle pole,,-2.6,5.3,4.2,30230,39,729,5,0.69,0.31,3297|8658|10524|51199|84140,HSF1|TNKS|KAT5|NIN|FAM161A,-0.91
MyList,Reactome Gene Sets,6,R-HSA-8853884,Transcriptional Regulation by VENTX,,-2.6,5.3,4.2,30230,39,729,5,0.69,0.31,595|6934|23112|27338|57690,CCND1|TCF7L2|TNRC6B|UBE2S|TNRC6C,-0.91
MyList,Reactome Gene Sets,6,R-HSA-9031628,NGF-stimulated transcription,,-2.6,5.3,4.2,30230,39,729,5,0.69,0.31,2002|3400|5978|6457|6938,ELK1|ID4|REST|SH3GL3|TCF12,-0.91
MyList,GO Biological Processes,19,GO:0034367,protein-containing complex remodeling,19_GO:0009987 cellular process,-2.6,5.3,4.2,30230,39,729,5,0.69,0.31,350|5125|9388|50487|129685,APOH|PCSK5|LIPG|PLA2G3|TAF8,-0.91
MyList,GO Biological Processes,19,GO:0001501,skeletal system development,19_GO:0032502 developmental process,-2.6,1.9,3.2,30230,526,729,24,3.3,0.66,166|1028|1311|2737|3479|4060|4653|4969|5125|6660|7059|7092|7227|7703|10220|27086|55553|56987|60676|63827|91461|145864|359845|389125,TLE5|CDKN1C|COMP|GLI3|IGF1|LUM|MYOC|OGN|PCSK5|SOX5|THBS3|TLL1|TRPS1|PCGF2|GDF11|FOXP1|SOX6|BBX|PAPPA2|BCAN|PKDCC|HAPLN3|RFLNB|MUSTN1,-0.91
MyList,WikiPathways,27,WP4656,Joubert syndrome,,-2.6,3.8,3.9,30230,76,729,7,0.96,0.36,5116|5148|10524|51199|54806|65062|79848,PCNT|PDE6G|KAT5|NIN|AHI1|TMEM237|CSPP1,-0.91
MyList,WikiPathways,27,WP5541,BDNF signaling in neurodevelopment,,-2.6,3.1,3.7,30230,119,729,9,1.2,0.41,3667|4885|6464|6934|8660|8772|10018|65078|84612,IRS1|NPTX2|SHC1|TCF7L2|IRS2|FADD|BCL2L11|RTN4R|PARD6B,-0.91
MyList,GO Biological Processes,19,GO:0000956,nuclear-transcribed mRNA catabolic process,19_GO:0048519 negative regulation of biological process,-2.6,3.1,3.7,30230,119,729,9,1.2,0.41,1478|4848|6628|9811|22794|55095|56006|85456|196513,CSTF2|CNOT2|SNRPB|CTIF|CASC3|SAMD4B|SMG9|TNKS1BP1|DCP1B,-0.91
MyList,Reactome Gene Sets,6,R-HSA-5620912,Anchoring of the basal body to the plasma membrane,,-2.6,3.4,3.8,30230,97,729,8,1.1,0.39,1453|1454|5116|8766|54806|54820|80254|85302,CSNK1D|CSNK1E|PCNT|RAB11A|AHI1|NDE1|CEP63|FBF1,-0.91
MyList,GO Biological Processes,19,GO:0016239,positive regulation of macroautophagy,19_GO:0048518 positive regulation of biological process,-2.6,3.4,3.8,30230,97,729,8,1.1,0.39,664|665|1634|7319|10133|10524|51322|112574,BNIP3|BNIP3L|DCN|UBE2A|OPTN|KAT5|WAC|SNX18,-0.91
MyList,GO Biological Processes,19,GO:1902254,negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator,19_GO:0048519 negative regulation of biological process,-2.6,6.9,4.6,30230,24,729,4,0.55,0.27,972|3622|6880|51616,CD74|ING2|TAF9|TAF9B,-0.9
MyList,Reactome Gene Sets,6,R-HSA-69275,G2/M Transition,,-2.6,2.6,3.5,30230,191,729,12,1.6,0.47,1026|1453|1454|5116|10133|54820|55957|63943|79596|80097|80254|653784,CDKN1A|CSNK1D|CSNK1E|PCNT|OPTN|NDE1|LIN37|FKBPL|OBI1|MZT2B|CEP63|MZT2A,-0.9
MyList,GO Molecular Functions,21,GO:0031593,polyubiquitin modification-dependent protein binding,,-2.6,4.4,4,30230,57,729,6,0.82,0.33,10133|51720|54629|79155|254225|257397,OPTN|UIMC1|MINDY2|TNIP2|RNF169|TAB3,-0.9
MyList,GO Biological Processes,19,GO:0009952,anterior/posterior pattern specification,19_GO:0032502 developmental process,-2.6,2.5,3.4,30230,217,729,13,1.8,0.49,2719|2737|3955|4300|5125|6881|7044|7703|8553|8861|10220|56998|79365,GPC3|GLI3|LFNG|MLLT3|PCSK5|TAF10|LEFTY2|PCGF2|BHLHE40|LDB1|GDF11|CTNNBIP1|BHLHE41,-0.9
MyList,GO Biological Processes,19,GO:0060491,regulation of cell projection assembly,19_GO:0050789 regulation of biological process,-2.6,2.5,3.4,30230,217,729,13,1.8,0.49,2039|3383|6792|8766|10413|10602|11135|22871|23247|81565|84260|116840|148170,DMTN|ICAM1|CDKL5|RAB11A|YAP1|CDC42EP3|CDC42EP1|NLGN1|KATNIP|NDEL1|TCHP|CNTROB|CDC42EP5,-0.9
MyList,GO Biological Processes,19,GO:0050678,regulation of epithelial cell proliferation,19_GO:0050789 regulation of biological process,-2.6,2.1,3.3,30230,381,729,19,2.6,0.59,350|595|858|1028|1948|2719|3479|5076|6091|6387|6934|7060|7424|9500|9607|10413|26471|57804|252983,APOH|CCND1|CAV2|CDKN1C|EFNB2|GPC3|IGF1|PAX2|ROBO1|CXCL12|TCF7L2|THBS4|VEGFC|MAGED1|CARTPT|YAP1|NUPR1|POLD4|STXBP4,-0.9
MyList,GO Biological Processes,19,GO:0007093,mitotic cell cycle checkpoint signaling,19_GO:0048519 negative regulation of biological process,-2.6,3.1,3.6,30230,120,729,9,1.2,0.41,595|1026|29997|51149|51322|51720|54908|58493|79035,CCND1|CDKN1A|NOP53|MRNIP|WAC|UIMC1|SPDL1|INIP|NABP2,-0.89
MyList,GO Biological Processes,19,GO:0072182,regulation of nephron tubule epithelial cell differentiation,19_GO:0032502 developmental process,-2.6,10,5.1,30230,12,729,3,0.41,0.24,5076|10413|25937,PAX2|YAP1|WWTR1,-0.88
MyList,GO Cellular Components,20,GO:0097504,Gemini of Cajal bodies,,-2.6,10,5.1,30230,12,729,3,0.41,0.24,4863|22927|54960,NPAT|HABP4|GEMIN8,-0.88
MyList,CORUM,33,CORUM:1153,Integrator complex,,-2.6,10,5.1,30230,12,729,3,0.41,0.24,57117|80789|92105,INTS12|INTS5|INTS4,-0.88
MyList,GO Biological Processes,19,GO:0050790,regulation of catalytic activity,19_GO:0065007 biological regulation,-2.6,1.9,3.2,30230,530,729,24,3.3,0.66,904|1026|3479|4216|4739|5606|6001|6281|8861|9113|9712|10010|10297|22841|26037|27338|29108|51070|51149|57333|65078|81565|84335|112574,CCNT1|CDKN1A|IGF1|MAP3K4|NEDD9|MAP2K3|RGS10|S100A10|LDB1|LATS1|USP6NL|TANK|APC2|RAB11FIP2|SIPA1L1|UBE2S|PYCARD|NOSIP|MRNIP|RCN3|RTN4R|NDEL1|AKT1S1|SNX18,-0.88
MyList,GO Biological Processes,19,GO:1902229,regulation of intrinsic apoptotic signaling pathway in response to DNA damage,19_GO:0050896 response to stimulus,-2.6,5.2,4.2,30230,40,729,5,0.69,0.31,972|3622|6387|6880|51616,CD74|ING2|CXCL12|TAF9|TAF9B,-0.88
MyList,GO Biological Processes,19,GO:0070507,regulation of microtubule cytoskeleton organization,19_GO:0050789 regulation of biological process,-2.6,2.7,3.5,30230,168,729,11,1.5,0.45,1946|6047|10297|11170|25876|25978|26146|26586|79884|84722|122060,EFNA5|RNF4|APC2|FAM107A|SPEF1|CHMP2B|TRAF3IP1|CKAP2|MAP9|PSRC1|SLAIN1,-0.88
MyList,GO Biological Processes,19,GO:0048592,eye morphogenesis,19_GO:0032502 developmental process,-2.6,2.7,3.5,30230,168,729,11,1.5,0.45,1946|2737|4211|5076|6096|6666|6909|10220|57010|148398|344658,EFNA5|GLI3|MEIS1|PAX2|RORB|SOX12|TBX2|GDF11|CABP4|SAMD11|SAMD7,-0.88
MyList,Reactome Gene Sets,6,R-HSA-453274,Mitotic G2-G2/M phases,,-2.6,2.6,3.5,30230,193,729,12,1.6,0.47,1026|1453|1454|5116|10133|54820|55957|63943|79596|80097|80254|653784,CDKN1A|CSNK1D|CSNK1E|PCNT|OPTN|NDE1|LIN37|FKBPL|OBI1|MZT2B|CEP63|MZT2A,-0.88
MyList,WikiPathways,27,WP558,Complement and coagulation cascades,,-2.6,4.3,3.9,30230,58,729,6,0.82,0.33,629|715|730|735|2147|2158,CFB|C1R|C7|C9|F2|F9,-0.87
MyList,Reactome Gene Sets,6,R-HSA-186797,Signaling by PDGF,,-2.6,4.3,3.9,30230,58,729,6,0.82,0.33,5782|6696|6777|7059|7060|80310,PTPN12|SPP1|STAT5B|THBS3|THBS4|PDGFD,-0.87
MyList,GO Biological Processes,19,GO:0016072,rRNA metabolic process,19_GO:0009987 cellular process,-2.6,2.3,3.4,30230,272,729,15,2.1,0.53,705|9326|9724|10849|11056|29997|57109|57696|65083|79002|84294|85395|115939|153443|317781,BYSL|ZNHIT3|UTP14C|POLR1G|DDX52|NOP53|REXO4|DDX55|NOL6|TRIR|UTP23|SLX9|TSR3|SRFBP1|DDX51,-0.87
MyList,Reactome Gene Sets,6,R-HSA-9820952,Respiratory Syncytial Virus Infection Pathway,,-2.6,3.1,3.6,30230,121,729,9,1.2,0.41,2719|6383|10001|10082|29079|57506|112950|219541|221914,GPC3|SDC2|MED6|GPC6|MED4|MAVS|MED8|MED19|GPC2,-0.87
MyList,GO Cellular Components,20,GO:0072562,blood microparticle,,-2.6,2.9,3.5,30230,145,729,10,1.4,0.43,71|173|629|715|735|2147|2162|3263|3697|51129,ACTG1|AFM|CFB|C1R|C9|F2|F13A1|HPX|ITIH1|ANGPTL4,-0.86
MyList,GO Biological Processes,19,GO:0008037,cell recognition,19_GO:0009987 cellular process,-2.6,2.9,3.5,30230,145,729,10,1.4,0.43,575|1946|1949|2044|2049|4685|6091|6092|57549|79937,ADGRB1|EFNA5|EFNB3|EPHA5|EPHB3|NCAM2|ROBO1|ROBO2|IGSF9|CNTNAP3,-0.86
MyList,GO Biological Processes,19,GO:0016567,protein ubiquitination,19_GO:0009987 cellular process,-2.5,1.8,3.2,30230,594,729,26,3.6,0.69,868|4734|6047|7319|7322|7737|8658|8805|10489|25937|26272|27338|51132|55906|55975|57630|57661|64219|64320|79596|83892|90850|112950|149603|254225|284996,CBLB|NEDD4|RNF4|UBE2A|UBE2D2|RNF113A|TNKS|TRIM24|LRRC41|WWTR1|FBXO4|UBE2S|RLIM|ZC4H2|KLHL7|SH3RF1|PHRF1|PJA1|RNF25|OBI1|KCTD10|ZNF598|MED8|RNF187|RNF169|RNF149,-0.85
MyList,GO Cellular Components,20,GO:0030990,intraciliary transport particle,,-2.5,6.6,4.4,30230,25,729,4,0.55,0.27,26146|64792|112752|127733,TRAF3IP1|IFT22|IFT43|UBXN10,-0.85
MyList,Reactome Gene Sets,6,R-HSA-9839394,TGFBR3 expression,,-2.5,6.6,4.4,30230,25,729,4,0.55,0.27,6925|6938|23112|57690,TCF4|TCF12|TNRC6B|TNRC6C,-0.85
MyList,GO Biological Processes,19,GO:0043087,regulation of GTPase activity,19_GO:0065007 biological regulation,-2.5,3.1,3.6,30230,122,729,9,1.2,0.41,6001|6281|9712|10297|22841|26037|65078|81565|112574,RGS10|S100A10|USP6NL|APC2|RAB11FIP2|SIPA1L1|RTN4R|NDEL1|SNX18,-0.85
MyList,GO Biological Processes,19,GO:0009416,response to light stimulus,19_GO:0050896 response to stimulus,-2.5,2.1,3.3,30230,329,729,17,2.3,0.56,595|1026|2002|2067|2073|4216|4311|4734|7319|8553|9478|23373|26103|55872|57010|65009|126006,CCND1|CDKN1A|ELK1|ERCC1|ERCC5|MAP3K4|MME|NEDD4|UBE2A|BHLHE40|CABP1|CRTC1|LRIT1|PBK|CABP4|NDRG4|PCP2,-0.85
MyList,GO Biological Processes,19,GO:0001701,in utero embryonic development,19_GO:0032502 developmental process,-2.5,2,3.2,30230,415,729,20,2.7,0.6,320|705|1026|1028|2737|3297|4848|4863|6692|6881|7703|7942|9113|9541|10018|10653|26469|56006|81565|129685,APBA1|BYSL|CDKN1A|CDKN1C|GLI3|HSF1|CNOT2|NPAT|SPINT1|TAF10|PCGF2|TFEB|LATS1|CIRSR|BCL2L11|SPINT2|PTPN18|SMG9|NDEL1|TAF8,-0.85
MyList,Canonical Pathways,11,M5880,NABA ECM AFFILIATED,,-2.5,2.7,3.5,30230,170,729,11,1.5,0.45,2719|3263|5361|6320|6383|9723|10082|10501|57715|221914|392617,GPC3|HPX|PLXNA1|CLEC11A|SDC2|SEMA3E|GPC6|SEMA6B|SEMA4G|GPC2|ELFN1,-0.85
MyList,GO Biological Processes,19,GO:0070665,positive regulation of leukocyte proliferation,19_GO:0048518 positive regulation of biological process,-2.5,2.7,3.5,30230,170,729,11,1.5,0.45,972|1026|1947|3133|3479|6777|8660|8772|29108|57181|58515,CD74|CDKN1A|EFNB1|HLA-E|IGF1|STAT5B|IRS2|FADD|PYCARD|SLC39A10|SELENOK,-0.85
MyList,WikiPathways,27,WP3896,Dengue 2 interactions with complement and coagulation cascades,,-2.5,4.2,3.9,30230,59,729,6,0.82,0.33,629|715|730|735|2147|2158,CFB|C1R|C7|C9|F2|F9,-0.85
MyList,GO Biological Processes,19,GO:0035914,skeletal muscle cell differentiation,19_GO:0032502 developmental process,-2.5,4.2,3.9,30230,59,729,6,0.82,0.33,607|10362|26471|59269|131377|283149,BCL9|HMG20B|NUPR1|HIVEP3|KLHL40|BCL9L,-0.85
MyList,Canonical Pathways,11,M17,PID NOTCH PATHWAY,,-2.5,4.2,3.9,30230,59,729,6,0.82,0.33,595|1026|4854|8766|9611|84441,CCND1|CDKN1A|NOTCH3|RAB11A|NCOR1|MAML2,-0.85
MyList,Reactome Gene Sets,6,R-HSA-9772755,Formation of WDR5-containing histone-modifying complexes,,-2.5,5.1,4.1,30230,41,729,5,0.69,0.31,23054|26009|51562|91272|284058,NCOA6|ZZZ3|MBIP|BOD1|KANSL1,-0.85
MyList,Reactome Gene Sets,6,R-HSA-1638091,Heparan sulfate/heparin (HS-GAG) metabolism,,-2.5,5.1,4.1,30230,41,729,5,0.69,0.31,2719|6383|9956|10082|221914,GPC3|SDC2|HS3ST2|GPC6|GPC2,-0.85
MyList,GO Biological Processes,19,GO:0090287,regulation of cellular response to growth factor stimulus,19_GO:0050896 response to stimulus,-2.5,2,3.2,30230,387,729,19,2.6,0.59,858|1028|1634|2719|3621|3622|4052|4734|4756|6091|7041|7424|8425|9113|10252|11117|25960|114990|283149,CAV2|CDKN1C|DCN|GPC3|ING1|ING2|LTBP1|NEDD4|NEO1|ROBO1|TGFB1I1|VEGFC|LTBP4|LATS1|SPRY1|EMILIN1|ADGRA2|VASN|BCL9L,-0.84
