Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0031669,cellular response to nutrient levels,19_GO:0050896 response to stimulus,-12,5.6,10,30230,251,584,27,4.6,0.87,2353|5287|5563|5587|6721|6845|8850|9213|9681|10325|23411|26001|26100|27072|27244|30849|51422|55062|64121|79109|79726|84219|90550|93664|201163|253260|440275,FOS|PIK3C2B|PRKAA2|PRKD1|SREBF2|VAMP7|KAT2B|XPR1|DEPDC5|RRAGB|SIRT1|RNF167|WIPI2|VPS41|SESN1|PIK3R4|PRKAG2|WIPI1|RRAGC|MAPKAP1|WDR59|WDR24|MCU|CADPS2|FLCN|RICTOR|EIF2AK4,-8.8,MyList
GO Biological Processes,19,GO:1901137,carbohydrate derivative biosynthetic process,19_GO:0009987 cellular process,-12,3.7,9,30230,561,584,40,6.8,1,1468|1798|2710|2977|3988|4249|4508|4540|4541|4706|4833|6391|6392|8693|9517|10020|10195|10585|11253|25875|26035|26289|29880|29929|29954|51422|54916|55454|55624|64924|65258|84061|84302|91869|93183|114805|124583|128869|285203|729920,SLC25A10|DPAGT1|GK|GUCY1A2|LIPA|MGAT5|ATP6|ND5|ND6|NDUFAB1|NME4|SDHC|SDHD|GALNT4|SPTLC2|GNE|ALG3|POMT1|MAN1B1|LETMD1|GLCE|AK5|ALG5|ALG6|POMT2|PRKAG2|TMEM260|CSGALNACT2|POMGNT1|SLC30A5|MPPE1|MAGT1|PGAP4|RFT1|PIGM|GALNT13|CANT1|PIGU|EOGT|CRPPA,-8.5,MyList
GO Biological Processes,19,GO:0006650,glycerophospholipid metabolic process,19_GO:0009987 cellular process,-12,5.1,9.7,30230,285,584,28,4.8,0.88,21|1040|5286|5287|5290|8443|9489|9926|10162|23049|23167|23175|23761|27132|30849|51205|56261|57605|64924|65258|66036|81490|84302|84947|93183|114971|128869|200576,ABCA3|CDS1|PIK3C2A|PIK3C2B|PIK3CA|GNPAT|PGS1|LPGAT1|LPCAT3|SMG1|EFR3A|LPIN1|PISD|CPNE7|PIK3R4|ACP6|GPCPD1|PITPNM2|SLC30A5|MPPE1|MTMR9|PTDSS2|PGAP4|SERAC1|PIGM|PTPMT1|PIGU|PIKFYVE,-8.4,MyList
GO Biological Processes,19,GO:0016567,protein ubiquitination,19_GO:0009987 cellular process,-12,3.6,8.9,30230,594,584,41,7,1.1,373|5192|7126|7328|8925|9817|11043|23038|23113|23411|26001|26249|29882|51255|54542|55128|55167|55585|55819|55958|57161|57448|57520|57531|57542|57560|63891|64682|64750|79786|80067|84078|84219|84447|84861|89890|91947|142678|142685|151525|257218,TRIM23|PEX10|TNFAIP1|UBE2H|HERC1|KEAP1|MID2|WDTC1|CUL9|SIRT1|RNF167|KLHL3|ANAPC2|RNF181|RC3H2|TRIM68|MSL2|UBE2Q1|RNF130|KLHL9|PELI2|BIRC6|HECW2|HACE1|KLHL42|IFT80|RNF123|ANAPC1|SMURF2|KLHL36|DCAF17|KBTBD7|WDR24|SYVN1|KLHL22|KBTBD6|ARRDC4|MIB2|ASB15|WDSUB1|SHPRH,-8.3,MyList
GO Biological Processes,19,GO:0008654,phospholipid biosynthetic process,19_GO:0009987 cellular process,-11,5.4,9.6,30230,238,584,25,4.3,0.84,1040|5286|5287|5290|8443|9489|9517|9926|10162|23049|23167|23761|27132|30849|51205|57605|64924|65258|81490|84302|84947|93183|114971|128869|200576,CDS1|PIK3C2A|PIK3C2B|PIK3CA|GNPAT|PGS1|SPTLC2|LPGAT1|LPCAT3|SMG1|EFR3A|PISD|CPNE7|PIK3R4|ACP6|PITPNM2|SLC30A5|MPPE1|PTDSS2|PGAP4|SERAC1|PIGM|PTPMT1|PIGU|PIKFYVE,-7.9,MyList
GO Cellular Components,20,GO:0005774,vacuolar membrane,,-11,3.7,8.7,30230,518,584,37,6.3,1,20|21|373|1185|1186|5587|6836|6845|9681|9821|10325|10948|23001|23400|23461|26001|26100|26503|27072|54978|55062|55238|55362|56262|64121|79109|79726|79803|84061|84219|84888|124997|200576|201163|201931|253260|340061,ABCA2|ABCA3|TRIM23|CLCN6|CLCN7|PRKD1|SURF4|VAMP7|DEPDC5|RB1CC1|RRAGB|STARD3|WDFY3|ATP13A2|ABCA5|RNF167|WIPI2|SLC17A5|VPS41|SLC35F6|WIPI1|SLC38A7|TMEM63B|LRRC8A|RRAGC|MAPKAP1|WDR59|HPS6|MAGT1|WDR24|SPPL2A|WDR81|PIKFYVE|FLCN|TMEM192|RICTOR|STING1,-7.8,MyList
GO Biological Processes,19,GO:0006644,phospholipid metabolic process,19_GO:0009987 cellular process,-11,4.3,8.8,30230,362,584,30,5.1,0.91,20|21|1040|5286|5287|5290|8443|9489|9517|9926|10162|23049|23167|23175|23761|27132|30849|51205|56261|57605|64924|65258|66036|81490|84302|84947|93183|114971|128869|200576,ABCA2|ABCA3|CDS1|PIK3C2A|PIK3C2B|PIK3CA|GNPAT|PGS1|SPTLC2|LPGAT1|LPCAT3|SMG1|EFR3A|LPIN1|PISD|CPNE7|PIK3R4|ACP6|GPCPD1|PITPNM2|SLC30A5|MPPE1|MTMR9|PTDSS2|PGAP4|SERAC1|PIGM|PTPMT1|PIGU|PIKFYVE,-7.4,MyList
GO Biological Processes,19,GO:0046474,glycerophospholipid biosynthetic process,19_GO:0009987 cellular process,-11,5.9,9.6,30230,193,584,22,3.8,0.79,1040|5286|5287|5290|8443|9489|10162|23049|23167|23761|27132|30849|51205|57605|64924|65258|81490|84302|93183|114971|128869|200576,CDS1|PIK3C2A|PIK3C2B|PIK3CA|GNPAT|PGS1|LPCAT3|SMG1|EFR3A|PISD|CPNE7|PIK3R4|ACP6|PITPNM2|SLC30A5|MPPE1|PTDSS2|PGAP4|PIGM|PTPMT1|PIGU|PIKFYVE,-7.4,MyList
GO Biological Processes,19,GO:0042594,response to starvation,19_GO:0050896 response to stimulus,-11,5.4,9.3,30230,232,584,24,4.1,0.82,2353|5287|5563|5587|6721|6845|9213|9681|10325|23411|26001|26100|27072|27244|30849|51422|55062|64121|79726|84219|90550|93664|201163|440275,FOS|PIK3C2B|PRKAA2|PRKD1|SREBF2|VAMP7|XPR1|DEPDC5|RRAGB|SIRT1|RNF167|WIPI2|VPS41|SESN1|PIK3R4|PRKAG2|WIPI1|RRAGC|WDR59|WDR24|MCU|CADPS2|FLCN|EIF2AK4,-7.4,MyList
GO Biological Processes,19,GO:0032446,protein modification by small protein conjugation,19_GO:0009987 cellular process,-10,3.2,8.2,30230,671,584,42,7.2,1.1,373|1959|5192|7126|7328|8925|9817|11043|23038|23113|23411|26001|26249|29882|51255|54542|55128|55167|55585|55819|55958|57161|57448|57520|57531|57542|57560|63891|64682|64750|79786|80067|84078|84219|84447|84861|89890|91947|142678|142685|151525|257218,TRIM23|EGR2|PEX10|TNFAIP1|UBE2H|HERC1|KEAP1|MID2|WDTC1|CUL9|SIRT1|RNF167|KLHL3|ANAPC2|RNF181|RC3H2|TRIM68|MSL2|UBE2Q1|RNF130|KLHL9|PELI2|BIRC6|HECW2|HACE1|KLHL42|IFT80|RNF123|ANAPC1|SMURF2|KLHL36|DCAF17|KBTBD7|WDR24|SYVN1|KLHL22|KBTBD6|ARRDC4|MIB2|ASB15|WDSUB1|SHPRH,-7.4,MyList
GO Biological Processes,19,GO:0010506,regulation of autophagy,19_GO:0050789 regulation of biological process,-9.5,4,8.2,30230,374,584,29,5,0.9,373|706|5286|5290|5563|5587|6721|8925|9517|9638|9681|9817|9821|10325|11043|23032|23400|23411|27244|30849|55062|60673|64121|66036|84219|84861|90423|201163|340061,TRIM23|TSPO|PIK3C2A|PIK3CA|PRKAA2|PRKD1|SREBF2|HERC1|SPTLC2|FEZ1|DEPDC5|KEAP1|RB1CC1|RRAGB|MID2|USP33|ATP13A2|SIRT1|SESN1|PIK3R4|WIPI1|ATG101|RRAGC|MTMR9|WDR24|KLHL22|ATP6V1E2|FLCN|STING1,-6.5,MyList
GO Biological Processes,19,GO:0006869,lipid transport,19_GO:0051179 localization,-9.4,4.1,8.2,30230,354,584,28,4.8,0.88,20|21|24|706|1468|3988|4547|4833|5375|6836|7274|9885|10079|10478|10948|11001|23074|23461|51542|51761|55362|55852|57605|57655|84947|91869|116362|153768,ABCA2|ABCA3|ABCA4|TSPO|SLC25A10|LIPA|MTTP|NME4|PMP2|SURF4|TTPA|OSBPL2|ATP9A|SLC25A17|STARD3|SLC27A2|BLTP3B|ABCA5|VPS54|ATP8A2|TMEM63B|TEX2|PITPNM2|GRAMD1A|SERAC1|RFT1|RBP7|PRELID2,-6.4,MyList
GO Biological Processes,19,GO:0010876,lipid localization,19_GO:0051179 localization,-9.4,4.1,8.2,30230,355,584,28,4.8,0.88,20|21|24|706|1468|3988|4547|4833|5375|6836|7274|9885|10079|10478|10948|11001|23074|23461|51542|51761|55362|55852|57605|57655|84947|91869|116362|153768,ABCA2|ABCA3|ABCA4|TSPO|SLC25A10|LIPA|MTTP|NME4|PMP2|SURF4|TTPA|OSBPL2|ATP9A|SLC25A17|STARD3|SLC27A2|BLTP3B|ABCA5|VPS54|ATP8A2|TMEM63B|TEX2|PITPNM2|GRAMD1A|SERAC1|RFT1|RBP7|PRELID2,-6.4,MyList
GO Biological Processes,19,GO:0141124,intracellular signaling cassette,19_GO:0050896 response to stimulus,-9.3,2.9,7.5,30230,793,584,44,7.5,1.1,673|1052|1121|1600|1718|2353|2899|2977|3551|3611|3726|3988|4615|5286|5287|5290|5311|5580|5587|5602|5609|6016|6300|6655|7410|7867|9138|9986|10451|10454|10900|23348|23682|25875|30849|51776|55103|57531|57560|59338|64121|81704|90550|440275,BRAF|CEBPD|CHM|DAB1|DHCR24|FOS|GRIK3|GUCY1A2|IKBKB|ILK|JUNB|LIPA|MYD88|PIK3C2A|PIK3C2B|PIK3CA|PKD2|PRKCD|PRKD1|MAPK10|MAP2K7|RIT1|MAPK12|SOS2|VAV2|MAPKAPK3|ARHGEF1|RCE1|VAV3|TAB1|RUNDC3A|DOCK9|RAB38|LETMD1|PIK3R4|MAP3K20|RALGPS2|HACE1|IFT80|PLEKHA1|RRAGC|DOCK8|MCU|EIF2AK4,-6.3,MyList
GO Cellular Components,20,GO:0005759,mitochondrial matrix,,-9.2,3.3,7.7,30230,541,584,35,6,0.98,1757|4285|4337|4706|4833|5428|6041|8505|9238|9489|10157|10873|22868|23395|25902|51106|51205|51601|54704|54802|55149|56922|57038|57570|60558|64172|64745|79736|80324|81554|84266|84274|84340|84461|197322,SARDH|MIPEP|MOCS1|NDUFAB1|NME4|POLG|RNASEL|PARG|TBRG4|PGS1|AASS|ME3|FASTKD2|LARS2|MTHFD1L|TFB1M|ACP6|LIPT1|PDP1|TRIT1|MTPAP|MCCC1|RARS2|TRMT5|GUF1|OSGEPL1|METTL17|TEFM|PUS1|RCC1L|ALKBH7|COQ5|GFM2|NEURL4|ACSF3,-6.2,MyList
Reactome Gene Sets,6,R-HSA-1483257,Phospholipid metabolism,,-8.9,5.1,8.5,30230,212,584,21,3.6,0.77,1040|5286|5287|5290|8443|9489|9926|10162|23175|23761|27132|30849|51205|54545|56261|57605|59338|66036|81490|114971|200576,CDS1|PIK3C2A|PIK3C2B|PIK3CA|GNPAT|PGS1|LPGAT1|LPCAT3|LPIN1|PISD|CPNE7|PIK3R4|ACP6|MTMR12|GPCPD1|PITPNM2|PLEKHA1|MTMR9|PTDSS2|PTPMT1|PIKFYVE,-6,MyList
GO Biological Processes,19,GO:0031667,response to nutrient levels,19_GO:0050896 response to stimulus,-8.7,3.4,7.5,30230,509,584,33,5.7,0.96,706|1143|2353|3988|5287|5563|5587|6721|6845|8850|9213|9681|10325|23411|26001|26100|27072|27244|29086|30849|51422|55062|64121|79109|79726|84219|90550|93664|114789|160897|201163|253260|440275,TSPO|CHRNB4|FOS|LIPA|PIK3C2B|PRKAA2|PRKD1|SREBF2|VAMP7|KAT2B|XPR1|DEPDC5|RRAGB|SIRT1|RNF167|WIPI2|VPS41|SESN1|BABAM1|PIK3R4|PRKAG2|WIPI1|RRAGC|MAPKAP1|WDR59|WDR24|MCU|CADPS2|SLC25A25|GPR180|FLCN|RICTOR|EIF2AK4,-5.8,MyList
KEGG Pathway,24,hsa04150,mTOR signaling pathway,,-8.7,5.9,8.7,30230,158,584,18,3.1,0.72,673|3551|5290|5563|5582|6655|9681|10325|23175|64121|79109|79726|81029|84219|90423|201163|253260|729438,BRAF|IKBKB|PIK3CA|PRKAA2|PRKCG|SOS2|DEPDC5|RRAGB|LPIN1|RRAGC|MAPKAP1|WDR59|WNT5B|WDR24|ATP6V1E2|FLCN|RICTOR|CASTOR2,-5.8,MyList
Reactome Gene Sets,6,R-HSA-73887,Death Receptor Signaling,,-8.2,6.3,8.5,30230,132,584,16,2.7,0.68,1540|3551|4615|6655|7410|8439|9138|9639|10451|10454|23229|50649|51107|55160|84888|142678,CYLD|IKBKB|MYD88|SOS2|VAV2|NSMAF|ARHGEF1|ARHGEF10|VAV3|TAB1|ARHGEF9|ARHGEF4|APH1A|ARHGEF10L|SPPL2A|MIB2,-5.3,MyList
GO Cellular Components,20,GO:0030991,intraciliary transport particle A,,-8.2,18,11,30230,23,584,8,1.4,0.48,8100|9742|26160|55764|57560|57728|79809|90410,IFT88|IFT140|IFT172|IFT122|IFT80|WDR19|TTC21B|IFT20,-5.3,MyList
GO Cellular Components,20,GO:0030990,intraciliary transport particle,,-7.8,17,11,30230,25,584,8,1.4,0.48,8100|9742|26160|55764|57560|57728|79809|90410,IFT88|IFT140|IFT172|IFT122|IFT80|WDR19|TTC21B|IFT20,-5,MyList
GO Cellular Components,20,GO:0005765,lysosomal membrane,,-7.8,3.3,7.1,30230,471,584,30,5.1,0.91,20|21|373|1185|1186|6836|6845|9681|10325|10948|23400|23461|26001|26503|27072|54978|55238|55362|56262|64121|79109|79726|79803|84061|84219|84888|124997|201163|201931|253260,ABCA2|ABCA3|TRIM23|CLCN6|CLCN7|SURF4|VAMP7|DEPDC5|RRAGB|STARD3|ATP13A2|ABCA5|RNF167|SLC17A5|VPS41|SLC35F6|SLC38A7|TMEM63B|LRRC8A|RRAGC|MAPKAP1|WDR59|HPS6|MAGT1|WDR24|SPPL2A|WDR81|FLCN|TMEM192|RICTOR,-5,MyList
GO Cellular Components,20,GO:0098852,lytic vacuole membrane,,-7.8,3.3,7.1,30230,471,584,30,5.1,0.91,20|21|373|1185|1186|6836|6845|9681|10325|10948|23400|23461|26001|26503|27072|54978|55238|55362|56262|64121|79109|79726|79803|84061|84219|84888|124997|201163|201931|253260,ABCA2|ABCA3|TRIM23|CLCN6|CLCN7|SURF4|VAMP7|DEPDC5|RRAGB|STARD3|ATP13A2|ABCA5|RNF167|SLC17A5|VPS41|SLC35F6|SLC38A7|TMEM63B|LRRC8A|RRAGC|MAPKAP1|WDR59|HPS6|MAGT1|WDR24|SPPL2A|WDR81|FLCN|TMEM192|RICTOR,-5,MyList
GO Biological Processes,19,GO:0032006,regulation of TOR signaling,19_GO:0050896 response to stimulus,-7.8,5.5,8,30230,160,584,17,2.9,0.7,406|5290|5563|9681|10325|23411|26001|27244|57559|64121|79726|84219|84669|84861|201163|253260|729438,BMAL1|PIK3CA|PRKAA2|DEPDC5|RRAGB|SIRT1|RNF167|SESN1|STAMBPL1|RRAGC|WDR59|WDR24|USP32|KLHL22|FLCN|RICTOR|CASTOR2,-5,MyList
Reactome Gene Sets,6,R-HSA-983168,Antigen processing: Ubiquitination & Proteasome degradation,,-7.7,4,7.3,30230,296,584,23,3.9,0.8,7328|8925|9817|26249|29882|54620|55336|55585|55819|55958|57520|57531|57542|63891|64682|64750|84078|84861|89890|115290|126433|142678|142685,UBE2H|HERC1|KEAP1|KLHL3|ANAPC2|FBXL19|FBXL8|UBE2Q1|RNF130|KLHL9|HECW2|HACE1|KLHL42|RNF123|ANAPC1|SMURF2|KBTBD7|KLHL22|KBTBD6|FBXO17|FBXO27|MIB2|ASB15,-4.9,MyList
GO Biological Processes,19,GO:0046488,phosphatidylinositol metabolic process,19_GO:0009987 cellular process,-7.7,5.8,8,30230,144,584,16,2.7,0.68,1040|5286|5287|5290|9926|23049|23167|30849|57605|64924|65258|66036|84302|93183|128869|200576,CDS1|PIK3C2A|PIK3C2B|PIK3CA|LPGAT1|SMG1|EFR3A|PIK3R4|PITPNM2|SLC30A5|MPPE1|MTMR9|PGAP4|PIGM|PIGU|PIKFYVE,-4.8,MyList
Reactome Gene Sets,6,R-HSA-983169,Class I MHC mediated antigen processing & presentation,,-7.6,3.6,7.1,30230,373,584,26,4.5,0.85,3551|4615|7328|8925|9817|26249|29882|30849|54620|55336|55585|55819|55958|57520|57531|57542|63891|64682|64750|84078|84861|89890|115290|126433|142678|142685,IKBKB|MYD88|UBE2H|HERC1|KEAP1|KLHL3|ANAPC2|PIK3R4|FBXL19|FBXL8|UBE2Q1|RNF130|KLHL9|HECW2|HACE1|KLHL42|RNF123|ANAPC1|SMURF2|KBTBD7|KLHL22|KBTBD6|FBXO17|FBXO27|MIB2|ASB15,-4.8,MyList
GO Cellular Components,20,GO:0097542,ciliary tip,,-7.4,10,9.2,30230,51,584,10,1.7,0.54,1540|8100|9742|22920|26160|55764|57560|57728|79809|90410,CYLD|IFT88|IFT140|KIFAP3|IFT172|IFT122|IFT80|WDR19|TTC21B|IFT20,-4.6,MyList
GO Cellular Components,20,GO:0000151,ubiquitin ligase complex,,-7.3,3.4,6.8,30230,414,584,27,4.6,0.87,4289|5192|7126|9681|9817|23032|23038|23113|26249|29882|54620|55336|55958|57542|63891|64682|64750|79018|79786|80067|84078|84447|84861|89890|115290|126433|142678,MKLN1|PEX10|TNFAIP1|DEPDC5|KEAP1|USP33|WDTC1|CUL9|KLHL3|ANAPC2|FBXL19|FBXL8|KLHL9|KLHL42|RNF123|ANAPC1|SMURF2|GID4|KLHL36|DCAF17|KBTBD7|SYVN1|KLHL22|KBTBD6|FBXO17|FBXO27|MIB2,-4.5,MyList
GO Biological Processes,19,GO:0007005,mitochondrion organization,19_GO:0009987 cellular process,-7.3,3.6,6.9,30230,363,584,25,4.3,0.84,3988|4540|4541|8834|9638|9927|23682|23761|25875|26521|51300|51537|51542|54968|54974|54978|55669|81554|84266|84275|91137|91419|114971|124997|131474,LIPA|ND5|ND6|TMEM11|FEZ1|MFN2|RAB38|PISD|LETMD1|TIMM8B|TIMMDC1|MTFP1|VPS54|TMEM70|THG1L|SLC35F6|MFN1|RCC1L|ALKBH7|SLC25A33|SLC25A46|ATP23|PTPMT1|WDR81|CHCHD4,-4.5,MyList
GO Biological Processes,19,GO:0006661,phosphatidylinositol biosynthetic process,19_GO:0009987 cellular process,-7.2,6.2,7.9,30230,116,584,14,2.4,0.63,1040|5286|5287|5290|23049|23167|30849|57605|64924|65258|84302|93183|128869|200576,CDS1|PIK3C2A|PIK3C2B|PIK3CA|SMG1|EFR3A|PIK3R4|PITPNM2|SLC30A5|MPPE1|PGAP4|PIGM|PIGU|PIKFYVE,-4.5,MyList
GO Biological Processes,19,GO:0034198,cellular response to amino acid starvation,19_GO:0050896 response to stimulus,-7.2,9.8,9,30230,53,584,10,1.7,0.54,5587|9681|10325|26001|27244|64121|79726|84219|201163|440275,PRKD1|DEPDC5|RRAGB|RNF167|SESN1|RRAGC|WDR59|WDR24|FLCN|EIF2AK4,-4.5,MyList
GO Biological Processes,19,GO:1903432,regulation of TORC1 signaling,19_GO:0050896 response to stimulus,-7.1,6.6,7.9,30230,102,584,13,2.2,0.61,5563|9681|10325|26001|27244|57559|64121|79726|84219|84669|84861|201163|729438,PRKAA2|DEPDC5|RRAGB|RNF167|SESN1|STAMBPL1|RRAGC|WDR59|WDR24|USP32|KLHL22|FLCN|CASTOR2,-4.3,MyList
GO Biological Processes,19,GO:1990928,response to amino acid starvation,19_GO:0050896 response to stimulus,-7,9.4,8.8,30230,55,584,10,1.7,0.54,5587|9681|10325|26001|27244|64121|79726|84219|201163|440275,PRKD1|DEPDC5|RRAGB|RNF167|SESN1|RRAGC|WDR59|WDR24|FLCN|EIF2AK4,-4.3,MyList
GO Biological Processes,19,GO:0000959,mitochondrial RNA metabolic process,19_GO:0009987 cellular process,-7,9.4,8.8,30230,55,584,10,1.7,0.54,9238|22868|51106|54802|55149|57570|64172|79736|80324|84275,TBRG4|FASTKD2|TFB1M|TRIT1|MTPAP|TRMT5|OSGEPL1|TEFM|PUS1|SLC25A33,-4.3,MyList
GO Cellular Components,20,GO:0098791,Golgi apparatus subcompartment,,-7,3.4,6.7,30230,401,584,26,4.5,0.85,5286|5587|6845|8677|9179|9382|10079|11154|23682|26225|50807|51107|51172|51542|51761|55062|55454|55676|56927|57448|57531|64924|80262|84342|124583|339122,PIK3C2A|PRKD1|VAMP7|STX10|AP4M1|COG1|ATP9A|AP4S1|RAB38|ARL5A|ASAP1|APH1A|NAGPA|VPS54|ATP8A2|WIPI1|CSGALNACT2|SLC30A6|GPR108|BIRC6|HACE1|SLC30A5|PHAF1|COG8|CANT1|RAB43,-4.3,MyList
GO Biological Processes,19,GO:0051603,proteolysis involved in protein catabolic process,19_GO:0009987 cellular process,-7,2.6,6.3,30230,724,584,37,6.3,1,406|1519|4289|5192|7126|7328|9817|11253|23032|23113|23411|26001|26249|29882|54542|54620|55336|55819|55958|57520|57531|57542|57560|63891|64682|64750|79018|79139|79786|84078|84447|84861|89890|89970|115290|124997|126433,BMAL1|CTSO|MKLN1|PEX10|TNFAIP1|UBE2H|KEAP1|MAN1B1|USP33|CUL9|SIRT1|RNF167|KLHL3|ANAPC2|RC3H2|FBXL19|FBXL8|RNF130|KLHL9|HECW2|HACE1|KLHL42|IFT80|RNF123|ANAPC1|SMURF2|GID4|DERL1|KLHL36|KBTBD7|SYVN1|KLHL22|KBTBD6|RSPRY1|FBXO17|WDR81|FBXO27,-4.3,MyList
KEGG Pathway,24,hsa05208,Chemical carcinogenesis - reactive oxygen species,,-7,4.3,7.1,30230,227,584,19,3.3,0.73,673|2353|3551|4508|4514|4540|4541|4706|5290|5580|5587|5602|5609|6300|6391|6392|6655|9817|10975,BRAF|FOS|IKBKB|ATP6|COX3|ND5|ND6|NDUFAB1|PIK3CA|PRKCD|PRKD1|MAPK10|MAP2K7|MAPK12|SDHC|SDHD|SOS2|KEAP1|UQCR11,-4.3,MyList
GO Biological Processes,19,GO:0006511,ubiquitin-dependent protein catabolic process,19_GO:0009987 cellular process,-6.9,2.8,6.3,30230,606,584,33,5.7,0.96,406|4289|5192|7126|7328|9817|23032|23113|23411|26001|26249|29882|54542|54620|55336|55819|55958|57520|57531|57542|63891|64682|64750|79018|79139|79786|84078|84447|84861|89890|115290|124997|126433,BMAL1|MKLN1|PEX10|TNFAIP1|UBE2H|KEAP1|USP33|CUL9|SIRT1|RNF167|KLHL3|ANAPC2|RC3H2|FBXL19|FBXL8|RNF130|KLHL9|HECW2|HACE1|KLHL42|RNF123|ANAPC1|SMURF2|GID4|DERL1|KLHL36|KBTBD7|SYVN1|KLHL22|KBTBD6|FBXO17|WDR81|FBXO27,-4.2,MyList
GO Biological Processes,19,GO:0010508,positive regulation of autophagy,19_GO:0048518 positive regulation of biological process,-6.9,5.1,7.3,30230,163,584,16,2.7,0.68,373|5286|5563|5587|9517|9681|9821|11043|23032|23411|27244|55062|60673|84219|201163|340061,TRIM23|PIK3C2A|PRKAA2|PRKD1|SPTLC2|DEPDC5|RB1CC1|MID2|USP33|SIRT1|SESN1|WIPI1|ATG101|WDR24|FLCN|STING1,-4.2,MyList
GO Biological Processes,19,GO:0120009,intermembrane lipid transfer,19_GO:0051179 localization,-6.9,11,8.9,30230,44,584,9,1.5,0.51,21|4547|4833|7274|9885|23074|55362|57605|153768,ABCA3|MTTP|NME4|TTPA|OSBPL2|BLTP3B|TMEM63B|PITPNM2|PRELID2,-4.2,MyList
GO Cellular Components,20,GO:0005802,trans-Golgi network,,-6.8,3.9,6.8,30230,280,584,21,3.6,0.77,5286|5587|6845|8677|9179|9382|10079|11154|23682|26225|50807|51542|51761|55062|55676|56927|57448|64924|80262|84342|339122,PIK3C2A|PRKD1|VAMP7|STX10|AP4M1|COG1|ATP9A|AP4S1|RAB38|ARL5A|ASAP1|VPS54|ATP8A2|WIPI1|SLC30A6|GPR108|BIRC6|SLC30A5|PHAF1|COG8|RAB43,-4.2,MyList
GO Biological Processes,19,GO:0019941,modification-dependent protein catabolic process,19_GO:0009987 cellular process,-6.7,2.8,6.2,30230,618,584,33,5.7,0.96,406|4289|5192|7126|7328|9817|23032|23113|23411|26001|26249|29882|54542|54620|55336|55819|55958|57520|57531|57542|63891|64682|64750|79018|79139|79786|84078|84447|84861|89890|115290|124997|126433,BMAL1|MKLN1|PEX10|TNFAIP1|UBE2H|KEAP1|USP33|CUL9|SIRT1|RNF167|KLHL3|ANAPC2|RC3H2|FBXL19|FBXL8|RNF130|KLHL9|HECW2|HACE1|KLHL42|RNF123|ANAPC1|SMURF2|GID4|DERL1|KLHL36|KBTBD7|SYVN1|KLHL22|KBTBD6|FBXO17|WDR81|FBXO27,-4.1,MyList
GO Cellular Components,20,GO:0000139,Golgi membrane,,-6.7,2.6,6.1,30230,711,584,36,6.2,1,373|757|1718|4249|6721|6836|8677|8693|9382|23461|25837|26035|50807|51107|51360|51761|55062|55454|55624|55638|56180|56927|57531|64924|79109|79591|83723|84302|84342|84669|90410|114805|200576|222865|339122|340061,TRIM23|TMEM50B|DHCR24|MGAT5|SREBF2|SURF4|STX10|GALNT4|COG1|ABCA5|RAB26|GLCE|ASAP1|APH1A|MBTPS2|ATP8A2|WIPI1|CSGALNACT2|POMGNT1|SYBU|MOSPD1|GPR108|HACE1|SLC30A5|MAPKAP1|ARMH3|TLCD3B|PGAP4|COG8|USP32|IFT20|GALNT13|PIKFYVE|TMEM130|RAB43|STING1,-4.1,MyList
GO Biological Processes,19,GO:0043632,modification-dependent macromolecule catabolic process,19_GO:0009987 cellular process,-6.6,2.7,6.2,30230,623,584,33,5.7,0.96,406|4289|5192|7126|7328|9817|23032|23113|23411|26001|26249|29882|54542|54620|55336|55819|55958|57520|57531|57542|63891|64682|64750|79018|79139|79786|84078|84447|84861|89890|115290|124997|126433,BMAL1|MKLN1|PEX10|TNFAIP1|UBE2H|KEAP1|USP33|CUL9|SIRT1|RNF167|KLHL3|ANAPC2|RC3H2|FBXL19|FBXL8|RNF130|KLHL9|HECW2|HACE1|KLHL42|RNF123|ANAPC1|SMURF2|GID4|DERL1|KLHL36|KBTBD7|SYVN1|KLHL22|KBTBD6|FBXO17|WDR81|FBXO27,-4,MyList
GO Biological Processes,19,GO:0032008,positive regulation of TOR signaling,19_GO:0048518 positive regulation of biological process,-6.5,7.2,7.8,30230,79,584,11,1.9,0.56,5290|10325|26001|57559|64121|79726|84219|84669|84861|201163|253260,PIK3CA|RRAGB|RNF167|STAMBPL1|RRAGC|WDR59|WDR24|USP32|KLHL22|FLCN|RICTOR,-3.8,MyList
GO Biological Processes,19,GO:0055088,lipid homeostasis,19_GO:0042592 homeostatic process,-6.4,4.4,6.8,30230,200,584,17,2.9,0.7,20|21|706|3988|4547|5563|6095|6721|6836|9481|23400|23411|23461|79803|79850|83723|91137,ABCA2|ABCA3|TSPO|LIPA|MTTP|PRKAA2|RORA|SREBF2|SURF4|SLC25A27|ATP13A2|SIRT1|ABCA5|HPS6|TLCD3A|TLCD3B|SLC25A46,-3.8,MyList
