"Gene","ratio","padj","ratio_round","padj_round","ratio_display","padj_display","direction","label"
"HOXA6",0.275,0.869880403712586,0.3,0.87,"0.3","0.87","NS",NA
"HOXB13",0.629,0.0580726923671308,0.6,0.06,"0.6","0.06","NS",NA
"HPCAL4",4.33,0.00838169591864816,4.3,0.01,"4.3","<0.01","Up",NA
"HPRT1",-0.263,0.409194670866462,-0.3,0.41,"-0.3","0.41","NS",NA
"HPX",0.464,0.658920611216205,0.5,0.66,"0.5","0.66","NS",NA
"HSF2",0.821,0.530026375949092,0.8,0.53,"0.8","0.53","NS",NA
"HSPA6",0.702,0.824317938948187,0.7,0.82,"0.7","0.82","NS",NA
"HSPBAP1",2.04,0.363515162364325,2,0.36,"2.0","0.36","NS",NA
"HTD2",0.678,0.822114664005342,0.7,0.82,"0.7","0.82","NS",NA
"HYAL2",2.14,0.357961514183838,2.1,0.36,"2.1","0.36","NS",NA
"ICAM5",3.97,0.0011965856071181,4,0,"4.0","<0.01","Up",NA
"IER3IP1",-0.0294,0.987012074417696,0,0.99,"-0.0","0.99","NS",NA
"IFI35",-5.19,0.000495655510714204,-5.2,0,"-5.2","<0.01","Down",NA
"IFNAR1",0.478,0.247601904737939,0.5,0.25,"0.5","0.25","NS",NA
"IFNAR2",0.681,0.776783553984954,0.7,0.78,"0.7","0.78","NS",NA
"IFNGR1",-0.379,0.780382875025096,-0.4,0.78,"-0.4","0.78","NS",NA
"IFRD1",-0.316,0.45200313555007,-0.3,0.45,"-0.3","0.45","NS",NA
"IFT27",-0.26,0.19301956261551,-0.3,0.19,"-0.3","0.19","NS",NA
"IFT57",1.88,0.388497044120152,1.9,0.39,"1.9","0.39","NS",NA
"IFT81",-0.425,0.0864566128076075,-0.4,0.09,"-0.4","0.09","NS",NA
"IGF2R",0.556,0.0756541726608648,0.6,0.08,"0.6","0.08","NS",NA
"IKZF5",0.147,0.9586138467182,0.1,0.96,"0.1","0.96","NS",NA
"IL13RA1",-0.0196,0.970238876447179,0,0.97,"-0.0","0.97","NS",NA
"IL6ST",0.13,0.883940137900602,0.1,0.88,"0.1","0.88","NS",NA
"ISL1",0.656,0.474009441213695,0.7,0.47,"0.7","0.47","NS",NA
