plot_id,plot_title,x_label,y_label,name,ID,x_ratio,y_ratio,x_padj,y_padj,significant_x,significant_y,significance_class,significant_either_axis,combined_abs_ratio
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,CCNQ,Q8N1B3,-1.55,-6.32,0.999855980822395,0.00652616633725082,FALSE,TRUE,Significant on y-axis only,TRUE,7.87
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,CCPG1,Q9ULG6,0.102,-0.349,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.45099999999999996
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,CD151,P48509,0.0536,0.0935,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.1471
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,CD40,P25942,-0.215,-3.51,0.999855980822395,0.693228072574074,FALSE,FALSE,Not significant,FALSE,3.7249999999999996
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,CD81,P60033,0.256,0.035,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.29100000000000004
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,CD84,Q9UIB8,-5.46,-6.87,0.0380300138771402,0.00339861415720231,TRUE,TRUE,Significant on both axes,TRUE,12.33
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,CD99,P14209,-6.35,4.73,0.0553021470826641,0.318371356808178,FALSE,FALSE,Not significant,FALSE,11.08
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,CDC42EP1,Q00587,0.0107,-0.3,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.3107
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,CDCA7L,Q96GN5,-0.358,-0.302,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.6599999999999999
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,CDK11A,Q9UQ88,0.458,0.577,NA,NA,FALSE,FALSE,Not significant,FALSE,1.035
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,CDKN2A,P42771,0.0828,-0.183,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.2658
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,CEBPZOS,A8MTT3,-0.074,-0.309,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.383
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,CENPW,Q5EE01,-1.36,-0.0504,0.089262955012721,0.999035847456636,FALSE,FALSE,Not significant,FALSE,1.4104
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,CENPX,A8MT69,-0.0116,0.305,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.3166
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,CEP170B,Q9Y4F5,0.0662,-0.194,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.2602
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,CEP41,Q9BYV8,-0.168,-0.174,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.34199999999999997
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,CFAP97,Q9P2B7,-0.54,-0.543,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,1.0830000000000002
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,CHCHD4,Q8N4Q1,3.7,1.19,0.091779074843414,NA,FALSE,FALSE,Not significant,FALSE,4.890000000000001
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,CHKA,P35790,5.58,-1.21,0.0380300138771402,0.999035847456636,TRUE,FALSE,Significant on x-axis only,TRUE,6.79
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,CHPF,Q8IZ52,4.79,0.997,0.177842089253021,NA,FALSE,FALSE,Not significant,FALSE,5.787
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,CHPF2,Q9P2E5,2.58,0.485,0.467497967845466,0.999035847456636,FALSE,FALSE,Not significant,FALSE,3.065
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,CHSY1,Q86X52,-0.255,0.186,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.441
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,CISD1,Q9NZ45,-0.053,0.117,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.17
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,CKS1B,P61024,-0.14,-0.375,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.515
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,CKS2,P33552,-0.112,-0.481,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.593
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,CLK3,P49761,0.129,0.211,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.33999999999999997
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,CLOCK,O15516,0.0191,-0.147,NA,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.1661
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,CLTCL1,P53675,5.85,-0.85,3.77261502628079e-5,NA,TRUE,FALSE,Significant on x-axis only,TRUE,6.699999999999999
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,CLU,P10909,-0.229,-0.0885,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.3175
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,CMTM6,Q9NX76,-5.9,-1,9.1723736285776e-4,0.999035847456636,TRUE,FALSE,Significant on x-axis only,TRUE,6.9
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,CNBP,P62633,-1.16,0.235,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,1.395
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,CNEP1R1,Q8N9A8,-0.107,5.01,0.999855980822395,0.00219164352719873,FALSE,TRUE,Significant on y-axis only,TRUE,5.117
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,CNOT8,Q9UFF9,0.108,0.171,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.279
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,CNOT9,Q92600,0.0252,-0.0723,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.0975
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,COL1A1,P02452,0.214,-0.279,NA,NA,FALSE,FALSE,Not significant,FALSE,0.493
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,COL1A2,P08123,0.972,-2.27,NA,NA,FALSE,FALSE,Not significant,FALSE,3.242
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,COL4A6,Q14031,-0.0491,-0.221,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.2701
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,COLEC12,Q5KU26,-0.0657,-0.735,0.999855980822395,0.19790350976437,FALSE,FALSE,Not significant,FALSE,0.8007
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,COMMD3,Q9UBI1,-0.0462,-0.0705,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.1167
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,COMMD5,Q9GZQ3,0.114,0.00943,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.12343
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,COMMD8,Q9NX08,0.403,-0.327,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.73
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,COMMD9,Q9P000,0.108,-0.235,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.34299999999999997
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,COQ9,O75208,0.273,-0.113,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.386
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,COX6A1,P12074,-0.211,0.377,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.588
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,CPNE8,Q86YQ8,-0.164,-0.326,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.49
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,CRABP2,P29373,-0.974,-0.396,0.785783035108765,0.999035847456636,FALSE,FALSE,Not significant,FALSE,1.37
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,CRBN,Q96SW2,-0.284,0.107,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.39099999999999996
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,CREM,Q03060,-2.7,-4.02,0.999855980822395,0.194802434501047,FALSE,FALSE,Not significant,FALSE,6.72
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,CRIM1,Q9NZV1,0.0313,0.141,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.17229999999999998
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,CRYGD,P07320,-0.252,-3.66,0.999855980822395,0.0515609137342492,FALSE,FALSE,Not significant,FALSE,3.912
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,CSPG4,Q6UVK1,0.0175,-0.0169,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.0344
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,CSPG5,O95196,-5.54,-6.35,0.0811198193309629,0.0211877072561718,FALSE,TRUE,Significant on y-axis only,TRUE,11.89
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,CUL7,Q14999,0.24,0.402,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.642
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,CWC22,Q9HCG8,0.00797,0.193,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.20097
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,CYBA,P13498,0.471,0.639,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,1.1099999999999999
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,CYBC1,Q9BQA9,0.042,0.0603,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.1023
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,CYLD,Q9NQC7,0.0523,-0.107,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.1593
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,CYREN,Q9BWK5,-0.101,-1.15,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,1.251
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,CYSTM1,Q9H1C7,1.01,0.0583,NA,0.999035847456636,FALSE,FALSE,Not significant,FALSE,1.0683
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,DACT1,Q9NYF0,-0.299,-0.467,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.766
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,DBP,Q10586,-0.199,-1.29,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,1.489
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,DCBLD1,Q8N8Z6,-2.43,-5.94,NA,1.4284039143448e-4,FALSE,TRUE,Significant on y-axis only,TRUE,8.370000000000001
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,DCTD,P32321,0.0232,-0.3,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.3232
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,DDIT4,Q9NX09,-0.516,-0.0433,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.5593
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,DDR2,Q16832,-0.237,0.467,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.704
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,DDX19A,Q9NUU7,0.117,0.068,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.185
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,DDX28,Q9NUL7,-0.199,0.495,0.999855980822395,0.408005477842843,FALSE,FALSE,Not significant,FALSE,0.694
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,DGCR2,P98153,-0.194,-0.0679,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.2619
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,DGCR6,Q14129,-0.0323,-0.282,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.31429999999999997
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,DGCR6L,Q9BY27,-0.581,-0.979,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,1.56
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,DHDDS,Q86SQ9,-3.18,-0.0763,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,3.2563
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,DHRS13,Q6UX07,0.0279,1.79,0.999855980822395,0.902007232955849,FALSE,FALSE,Not significant,FALSE,1.8179
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,DKK1,O94907,-1.45,0.0668,NA,NA,FALSE,FALSE,Not significant,FALSE,1.5168
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,DLX1,P56177,-5.16,-4.22,0.0488396538799695,0.169377690912164,TRUE,FALSE,Significant on x-axis only,TRUE,9.379999999999999
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,DLX6,P56179,-0.242,-0.18,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.422
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,DMTN,Q08495,-0.322,-0.263,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.585
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,DNA2,P51530,0.104,-0.0173,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.12129999999999999
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,DNAJB5,O75953,1.23,-1.37,NA,NA,FALSE,FALSE,Not significant,FALSE,2.6
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,DNAL4,O96015,0.183,-0.162,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.345
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,DNLZ,Q5SXM8,-5.42,-0.147,1.875862142783e-8,0.999035847456636,TRUE,FALSE,Significant on x-axis only,TRUE,5.567
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,DOLK,Q9UPQ8,-0.165,5.98,0.999855980822395,9.95905446869353e-7,FALSE,TRUE,Significant on y-axis only,TRUE,6.1450000000000005
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,DPH7,Q9BTV6,-0.101,-0.171,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.272
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,DPM3,Q9P2X0,0.474,0.00867,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.48267
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,EDIL3,O43854,2.17,-0.391,NA,NA,FALSE,FALSE,Not significant,FALSE,2.561
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,EEF1AKMT1,Q8WVE0,7.46,-0.192,2.69872989641341e-5,NA,TRUE,FALSE,Significant on x-axis only,TRUE,7.652
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,EEF1G,P26641,0.173,0.0401,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.21309999999999998
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,EFNA5,P52803,-0.356,-5.14,0.999855980822395,3.38958571259436e-6,FALSE,TRUE,Significant on y-axis only,TRUE,5.4959999999999996
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,EFR3A,Q14156,0.0691,0.231,0.999855980822395,0.999035847456636,FALSE,FALSE,Not significant,FALSE,0.30010000000000003
genotype_comparison_100uM,100 uM treatment response: RDH12 vs GFP,RDH12 100 uM vs vehicle log2 ratio,GFP 100 uM vs vehicle log2 ratio,EFR3B,Q9Y2G0,-3.81,0.123,0.937078101768048,NA,FALSE,FALSE,Not significant,FALSE,3.933
