condition,condition_label,condition_label_factor,Genetype,ExpType,Treatment,name,Genes,Protein.Group,ID,mean_log2_abundance,sd_log2_abundance,n_replicates,rank,highlight_rdh12,highlight_rdh_family
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,L3MBTL3,L3MBTL3,Q96JM7,Q96JM7,24.820360236940267,0.3199099112145897,3,2227,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,ZNF22,ZNF22,P17026,P17026,24.820351428950968,0.5044023293350921,3,2228,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,WWP1,WWP1,Q9H0M0,Q9H0M0,24.819416362477398,0.06068696365500831,3,2229,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,YAP1,YAP1,P46937,P46937,24.8193729572193,0.21232240538790326,3,2230,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,SPTY2D1,SPTY2D1,Q68D10,Q68D10,24.818611339414133,0.13030757549641253,3,2231,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,LYPLA1,LYPLA1,O75608,O75608,24.815552902592366,0.45402815470723423,3,2232,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,GNPNAT1,GNPNAT1,Q96EK6,Q96EK6,24.815276301698134,0.32736886940023197,3,2233,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,NT5DC1,NT5DC1,Q5TFE4,Q5TFE4,24.814523405270165,0.30068496333378036,3,2234,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,EGFR,EGFR,P00533,P00533,24.814142512521734,0.32096465151376236,3,2235,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,MAT2B,MAT2B,Q9NZL9,Q9NZL9,24.812214725185534,0.0865623389512634,3,2236,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,SURF2,SURF2,Q15527,Q15527,24.8117475863204,0.16416922714965942,3,2237,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,RBFOX2,RBFOX2,O43251,O43251,24.8109073266385,0.2541755526956304,3,2238,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,FKBP5,FKBP5,Q13451,Q13451,24.810247905306632,0.10152071518536525,3,2239,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,CDC42EP1,CDC42EP1,Q00587,Q00587,24.809926742289232,0.08594952726777372,3,2240,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,RIDA,RIDA,P52758,P52758,24.8071641033398,0.27522667659054373,3,2241,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,GOLGA3,GOLGA3,Q08378,Q08378,24.806462570980532,0.2102050642013986,3,2242,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,RPAP3,RPAP3,Q9H6T3,Q9H6T3,24.805366929618934,0.11816889772802468,3,2243,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,CCDC85C,CCDC85C,A6NKD9,A6NKD9,24.805160605151702,0.30724862860893554,3,2244,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,SUGT1,SUGT1,Q9Y2Z0,Q9Y2Z0,24.804988343579033,0.04518947020284379,3,2245,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,NDUFS7,NDUFS7,O75251,O75251,24.804297881820567,0.1629718477322451,3,2246,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,BYSL,BYSL,Q13895,Q13895,24.803504737575665,0.06765327613163202,3,2247,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,MMGT1,MMGT1,Q8N4V1,Q8N4V1,24.801363347241566,0.3425445472331529,3,2248,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,GSTK1,GSTK1,Q9Y2Q3,Q9Y2Q3,24.800771755370366,0.24003570431715118,3,2249,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,ATP6V1B2,ATP6V1B2,P21281,P21281,24.800360646990267,0.12077422046781154,3,2250,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,EIF4G2,EIF4G2,P78344,P78344,24.796903550295635,0.0714334141566748,3,2251,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,NSD2,NSD2,O96028,O96028,24.7955011653841,0.29845472051824407,3,2252,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,TECR,TECR,Q9NZ01,Q9NZ01,24.795460210996733,0.2677938500376312,3,2253,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,SLC4A1AP,SLC4A1AP,Q9BWU0,Q9BWU0,24.794440542592834,0.0948341392372533,3,2254,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,HMGA2,HMGA2,P52926,P52926,24.7939006922679,0.3042171916055648,3,2255,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,UBE4A,UBE4A,Q14139,Q14139,24.793225181764935,0.11587368171673565,3,2256,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,NPLOC4,NPLOC4,Q8TAT6,Q8TAT6,24.792316510067966,0.11007875466642106,3,2257,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,CKAP5,CKAP5,Q14008,Q14008,24.792146072325167,0.13739345823785112,3,2258,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,COPA,COPA,P53621,P53621,24.791462546895165,0.1733053321076699,3,2259,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,SH3PXD2B,SH3PXD2B,A1X283,A1X283,24.7893995308538,0.1348242414411321,3,2260,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,TERF2,TERF2,Q15554,Q15554,24.789235307995234,0.09558331503542286,3,2261,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,CYB5B,CYB5B,O43169,O43169,24.789137480048865,0.32767979287513727,3,2262,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,POLD3,POLD3,Q15054,Q15054,24.787474527803735,0.12810495243852132,3,2263,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,UQCRQ,UQCRQ,O14949,O14949,24.784775905344468,0.49714379266748193,3,2264,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,SVIP,SVIP,Q8NHG7,Q8NHG7,24.781557627217467,0.34405174685158757,3,2265,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,PSMD13,PSMD13,Q9UNM6,Q9UNM6,24.780093806580034,0.10769764237676914,3,2266,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,ARFIP2,ARFIP2,P53365,P53365,24.7784807970764,0.21847715629762304,3,2267,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,AGPS,AGPS,O00116,O00116,24.778458357597366,0.10359812996473157,3,2268,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,PBRM1,PBRM1,Q86U86,Q86U86,24.778423341327333,0.16752271846119207,3,2269,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,PFKL,PFKL,P17858,P17858,24.7781593523403,0.24252842088405302,3,2270,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,MRPL9,MRPL9,Q9BYD2,Q9BYD2,24.7776236016647,0.1642073970834643,3,2271,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,CGN,CGN,Q9P2M7,Q9P2M7,24.776024058625065,0.1692568246500791,3,2272,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,DNM1L,DNM1L,O00429,O00429,24.7746437351856,0.04959577721578328,3,2273,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,ARHGAP17,ARHGAP17,Q68EM7,Q68EM7,24.7746276799565,0.19203586265005201,3,2274,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,SAR1B,SAR1B,Q9Y6B6,Q9Y6B6,24.771998696489632,0.10705966363769182,3,2275,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,TTF2,TTF2,Q9UNY4,Q9UNY4,24.7719814906961,0.3501536705215493,3,2276,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,NAPG,NAPG,Q99747,Q99747,24.77142408338913,0.29934724835883497,3,2277,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,PNPT1,PNPT1,Q8TCS8,Q8TCS8,24.77020093942537,0.08377381819965982,3,2278,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,RYBP,RYBP,Q8N488,Q8N488,24.769156304429497,0.17884646280941222,3,2279,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,DIMT1,DIMT1,Q9UNQ2,Q9UNQ2,24.7684472840169,0.1917211865593023,3,2280,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,TAF7,TAF7,Q15545,Q15545,24.76706117904707,0.09071624713442888,3,2281,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,OSTM1,OSTM1,Q86WC4,Q86WC4,24.766904776052733,0.2317550094256255,3,2282,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,FAM133B,FAM133B,Q5BKY9,Q5BKY9,24.766384724848365,0.37222885987677196,3,2283,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,ALDH6A1,ALDH6A1,Q02252,Q02252,24.7652447278368,0.1542444887931759,3,2284,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,TTC14,TTC14,Q96N46,Q96N46,24.764630759412732,0.11947042568727247,3,2285,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,CLN5,CLN5,O75503,O75503,24.76408930350747,0.1734969726134815,3,2286,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,APLP2,APLP2,Q06481,Q06481,24.764024335237966,0.49416912082515774,3,2287,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,SUN2,SUN2,Q9UH99,Q9UH99,24.761982233664533,0.2550298112538609,3,2288,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,SPCS2,SPCS2,Q15005,Q15005,24.761161519776067,0.2425798570483457,3,2289,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,SGO2,SGO2,Q562F6,Q562F6,24.760844722732166,0.1747682516257192,3,2290,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,GALNT2,GALNT2,Q10471,Q10471,24.76037465653633,0.2385831181041653,3,2291,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,MPHOSPH6,MPHOSPH6,Q99547,Q99547,24.7593996083686,0.09863064252975423,3,2292,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,SURF4,SURF4,O15260,O15260,24.7593672028937,0.3106305780279724,3,2293,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,XPNPEP1,XPNPEP1,Q9NQW7,Q9NQW7,24.759098915716667,0.11541469872291527,3,2294,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,SFXN1,SFXN1,Q9H9B4,Q9H9B4,24.758010661895202,0.2966539476005846,3,2295,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,SRI,SRI,P30626,P30626,24.756857828507368,0.39962562184478995,3,2296,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,PSMD6,PSMD6,Q15008,Q15008,24.7567655366452,0.15095247035731837,3,2297,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,NASP,NASP,P49321,P49321,24.7563117935211,0.2527064911176759,3,2298,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,PATJ,PATJ,Q8NI35,Q8NI35,24.754177239415768,0.2196933177477256,3,2299,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,CIC,CIC,Q96RK0,Q96RK0,24.7517352448238,0.21656603985834813,3,2300,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,IDH1,IDH1,O75874,O75874,24.750505411328533,0.16817833200426,3,2301,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,SNAP29,SNAP29,O95721,O95721,24.750435274919568,0.06747241429173331,3,2302,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,MPST,MPST,P25325,P25325,24.750329164468,0.13588344528585114,3,2303,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,CARS1,CARS1,P49589,P49589,24.750328481975302,0.10132213000050645,3,2304,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,XRCC1,XRCC1,P18887,P18887,24.7486564359885,0.10617986434897486,3,2305,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,EMC1,EMC1,Q8N766,Q8N766,24.7480503238835,0.15483116127017102,3,2306,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,NUP43,NUP43,Q8NFH3,Q8NFH3,24.747721854902533,0.0952382248931723,3,2307,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,WASF2,WASF2,Q9Y6W5,Q9Y6W5,24.747365676611,0.10599952226960506,3,2308,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,SVBP,SVBP,Q8N300,Q8N300,24.747268444936367,0.17220691061581123,3,2309,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,MAPRE2,MAPRE2,Q15555,Q15555,24.7424338330742,0.0159548029176579,3,2310,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,NSMCE2,NSMCE2,Q96MF7,Q96MF7,24.741221949491567,0.14739278997732588,3,2311,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,POP7,POP7,O75817,O75817,24.7411112521431,0.34377376644799434,3,2312,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,EPB41L3,EPB41L3,Q9Y2J2,Q9Y2J2,24.740896055110266,0.1328836290192125,3,2313,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,CRNKL1,CRNKL1,Q9BZJ0,Q9BZJ0,24.7406200041125,0.2592578765961411,3,2314,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,APOE,APOE,P02649,P02649,24.740273560207502,0.16609294252559312,3,2315,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,IRF2BP1,IRF2BP1,Q8IU81,Q8IU81,24.739628333708765,0.11966209428228232,3,2316,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,LRWD1,LRWD1,Q9UFC0,Q9UFC0,24.739466535453833,0.13092703706350856,3,2317,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,TANC1,TANC1,Q9C0D5,Q9C0D5,24.7388237043965,0.2532388431188685,3,2318,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,NOL10,NOL10,Q9BSC4,Q9BSC4,24.7383028950106,0.11394795764644136,3,2319,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,BLOC1S5,BLOC1S5,Q8TDH9,Q8TDH9,24.738070167776733,0.46380839587972383,3,2320,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,ELOF1,ELOF1,P60002,P60002,24.736932575806534,0.5035698306444443,3,2321,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,KIF2A,KIF2A,O00139,O00139,24.734987769578268,0.10742085520320506,3,2322,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,POLR3K,POLR3K,Q9Y2Y1,Q9Y2Y1,24.7343463518684,0.4154957935539618,3,2323,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,FANCD2,FANCD2,Q9BXW9,Q9BXW9,24.733826934810168,0.17040133164297938,3,2324,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,ZC3H8,ZC3H8,Q8N5P1,Q8N5P1,24.732889016988768,0.09247194962581008,3,2325,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,MED19,MED19,A0JLT2,A0JLT2,24.732539001341667,0.4155933409073284,3,2326,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,NCKIPSD,NCKIPSD,Q9NZQ3,Q9NZQ3,24.732290043232,0.05318074991404208,3,2327,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,SEH1L,SEH1L,Q96EE3,Q96EE3,24.7321606053648,0.11135204129980227,3,2328,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,UBP1,UBP1,Q9NZI7,Q9NZI7,24.731090417756334,0.19243752884570497,3,2329,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,SPIN1,SPIN1,Q9Y657,Q9Y657,24.73071313540123,0.2063998539148704,3,2330,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,GGCT,GGCT,O75223,O75223,24.729837409302334,0.15401166419809847,3,2331,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,MAP7D3,MAP7D3,Q8IWC1,Q8IWC1,24.729081981557467,0.17070969299397223,3,2332,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,SUGP1,SUGP1,Q8IWZ8,Q8IWZ8,24.727375831824133,0.031041993255768986,3,2333,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,NOC4L,NOC4L,Q9BVI4,Q9BVI4,24.725880981516134,0.17765130067250995,3,2334,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,PPP6C,PPP6C,O00743,O00743,24.725762783107,0.3315575253637979,3,2335,FALSE,FALSE
RDH12_control_atRAL5hr.24h_recvr,Recvr RDH12 Veh,Recvr RDH12 Veh,RDH12,atRAL5hr+24h_recvr,control,PDHX,PDHX,O00330,O00330,24.725675159006098,0.04226428461769905,3,2336,FALSE,FALSE
