"ProteinID","Gene","SampleName","PG.MaxLFQ","Condition","Replicate","Detected"
"Q9BTM9","URM1","RDH3",118942.453125,"RDH","3",TRUE
"Q9BTN0","LRFN3","GFP1",14024.9599609375,"GFP","1",TRUE
"Q9BTN0","LRFN3","GFP2",19376.939453125,"GFP","2",TRUE
"Q9BTN0","LRFN3","GFP3",18550.0703125,"GFP","3",TRUE
"Q9BTN0","LRFN3","RDH1",19599.23046875,"RDH","1",TRUE
"Q9BTN0","LRFN3","RDH3",14736.6455078125,"RDH","3",TRUE
"Q9BTT0","ANP32E","GFP1",1321736.5,"GFP","1",TRUE
"Q9BTT0","ANP32E","GFP2",1080491.75,"GFP","2",TRUE
"Q9BTT0","ANP32E","GFP3",1151163.375,"GFP","3",TRUE
"Q9BTT0","ANP32E","RDH1",963839.75,"RDH","1",TRUE
"Q9BTT0","ANP32E","RDH2",911267.125,"RDH","2",TRUE
"Q9BTT0","ANP32E","RDH3",1026400.375,"RDH","3",TRUE
"Q9BTT4","MED10","GFP1",28035.080078125,"GFP","1",TRUE
"Q9BTT4","MED10","GFP2",13732.4404296875,"GFP","2",TRUE
"Q9BTT4","MED10","GFP3",16481.509765625,"GFP","3",TRUE
"Q9BTT4","MED10","RDH1",22466.650390625,"RDH","1",TRUE
"Q9BTT4","MED10","RDH2",12039.6669921875,"RDH","2",TRUE
"Q9BTT4","MED10","RDH3",20258.388671875,"RDH","3",TRUE
"Q9BTT6","LRRC1","GFP1",152316.8125,"GFP","1",TRUE
"Q9BTT6","LRRC1","GFP2",42589.41015625,"GFP","2",TRUE
"Q9BTT6","LRRC1","GFP3",56564.47265625,"GFP","3",TRUE
"Q9BTT6","LRRC1","RDH1",112596.1875,"RDH","1",TRUE
"Q9BTT6","LRRC1","RDH2",34515.015625,"RDH","2",TRUE
"Q9BTT6","LRRC1","RDH3",39649.96875,"RDH","3",TRUE
"Q9BTU6","PI4K2A","GFP1",420366.53125,"GFP","1",TRUE
"Q9BTU6","PI4K2A","GFP2",209085.25,"GFP","2",TRUE
"Q9BTU6","PI4K2A","GFP3",237832.171875,"GFP","3",TRUE
"Q9BTU6","PI4K2A","RDH1",310760.6875,"RDH","1",TRUE
"Q9BTU6","PI4K2A","RDH2",196869.625,"RDH","2",TRUE
"Q9BTU6","PI4K2A","RDH3",203605.421875,"RDH","3",TRUE
"Q9BTV4","TMEM43","GFP1",830821.0625,"GFP","1",TRUE
"Q9BTV4","TMEM43","GFP2",307946.5,"GFP","2",TRUE
"Q9BTV4","TMEM43","GFP3",384832.96875,"GFP","3",TRUE
"Q9BTV4","TMEM43","RDH1",1108709.125,"RDH","1",TRUE
"Q9BTV4","TMEM43","RDH2",354430.71875,"RDH","2",TRUE
"Q9BTV4","TMEM43","RDH3",343307.75,"RDH","3",TRUE
"Q9BTV5","FSD1","GFP1",82604.6875,"GFP","1",TRUE
"Q9BTV5","FSD1","GFP2",78802.0625,"GFP","2",TRUE
"Q9BTV5","FSD1","GFP3",97723.1484375,"GFP","3",TRUE
"Q9BTV5","FSD1","RDH1",60679.72265625,"RDH","1",TRUE
"Q9BTV5","FSD1","RDH2",79667.5703125,"RDH","2",TRUE
"Q9BTV5","FSD1","RDH3",71980.7265625,"RDH","3",TRUE
"Q9BTV6","DPH7","GFP1",28573.986328125,"GFP","1",TRUE
"Q9BTV6","DPH7","GFP2",46716.73828125,"GFP","2",TRUE
"Q9BTV6","DPH7","GFP3",55651.53125,"GFP","3",TRUE
"Q9BTV6","DPH7","RDH1",68426.515625,"RDH","1",TRUE
"Q9BTV6","DPH7","RDH2",41639.96484375,"RDH","2",TRUE
"Q9BTV6","DPH7","RDH3",52772.48828125,"RDH","3",TRUE
"Q9BTW9","TBCD","GFP1",189287.0625,"GFP","1",TRUE
"Q9BTW9","TBCD","GFP2",212920.34375,"GFP","2",TRUE
"Q9BTW9","TBCD","GFP3",226562.75,"GFP","3",TRUE
"Q9BTW9","TBCD","RDH1",220932.90625,"RDH","1",TRUE
"Q9BTW9","TBCD","RDH2",234357.03125,"RDH","2",TRUE
"Q9BTW9","TBCD","RDH3",234736.828125,"RDH","3",TRUE
"Q9BTX1","NDC1","GFP1",282283.875,"GFP","1",TRUE
"Q9BTX1","NDC1","GFP2",88651.75,"GFP","2",TRUE
"Q9BTX1","NDC1","GFP3",105205.9296875,"GFP","3",TRUE
"Q9BTX1","NDC1","RDH1",327595.40625,"RDH","1",TRUE
"Q9BTX1","NDC1","RDH2",92069.3359375,"RDH","2",TRUE
"Q9BTX1","NDC1","RDH3",86257.2890625,"RDH","3",TRUE
"Q9BTX7","TTPAL","GFP1",20537.2734375,"GFP","1",TRUE
"Q9BTX7","TTPAL","GFP2",24853.85546875,"GFP","2",TRUE
"Q9BTX7","TTPAL","GFP3",23290.705078125,"GFP","3",TRUE
"Q9BTX7","TTPAL","RDH1",16092.2060546875,"RDH","1",TRUE
"Q9BTX7","TTPAL","RDH2",26839.275390625,"RDH","2",TRUE
"Q9BTX7","TTPAL","RDH3",35884.08984375,"RDH","3",TRUE
"Q9BTY2","FUCA2","GFP1",138406.46875,"GFP","1",TRUE
"Q9BTY2","FUCA2","GFP2",57717.10546875,"GFP","2",TRUE
"Q9BTY2","FUCA2","GFP3",63782.44140625,"GFP","3",TRUE
"Q9BTY2","FUCA2","RDH1",150613.375,"RDH","1",TRUE
"Q9BTY2","FUCA2","RDH2",69365.265625,"RDH","2",TRUE
"Q9BTY2","FUCA2","RDH3",65710.2265625,"RDH","3",TRUE
"Q9BTY7","HGH1","GFP1",72284.8125,"GFP","1",TRUE
"Q9BTY7","HGH1","GFP2",73135.484375,"GFP","2",TRUE
"Q9BTY7","HGH1","GFP3",70468.2578125,"GFP","3",TRUE
"Q9BTY7","HGH1","RDH1",58713.234375,"RDH","1",TRUE
"Q9BTY7","HGH1","RDH2",55969.28125,"RDH","2",TRUE
"Q9BTY7","HGH1","RDH3",67589.25,"RDH","3",TRUE
"Q9BTZ2","DHRS4","GFP1",251840.21875,"GFP","1",TRUE
"Q9BTZ2","DHRS4","GFP2",102068.6171875,"GFP","2",TRUE
"Q9BTZ2","DHRS4","GFP3",106156.9140625,"GFP","3",TRUE
"Q9BTZ2","DHRS4","RDH1",330142.875,"RDH","1",TRUE
"Q9BTZ2","DHRS4","RDH2",127735.4609375,"RDH","2",TRUE
"Q9BTZ2","DHRS4","RDH3",150133.109375,"RDH","3",TRUE
"Q9BU02","THTPA","GFP1",64470.41015625,"GFP","1",TRUE
"Q9BU02","THTPA","GFP2",67265.3984375,"GFP","2",TRUE
"Q9BU02","THTPA","GFP3",81002.4609375,"GFP","3",TRUE
"Q9BU02","THTPA","RDH1",62792.0234375,"RDH","1",TRUE
"Q9BU02","THTPA","RDH2",62825.7890625,"RDH","2",TRUE
"Q9BU02","THTPA","RDH3",66474.40625,"RDH","3",TRUE
"Q9BU23","LMF2","GFP1",66802.359375,"GFP","1",TRUE
"Q9BU23","LMF2","GFP2",36679.6484375,"GFP","2",TRUE
"Q9BU23","LMF2","GFP3",43557.82421875,"GFP","3",TRUE
"Q9BU23","LMF2","RDH1",99144.140625,"RDH","1",TRUE
"Q9BU23","LMF2","RDH2",38740.37890625,"RDH","2",TRUE
"Q9BU23","LMF2","RDH3",42440.36328125,"RDH","3",TRUE
"Q9BU61","NDUFAF3","GFP1",550679.8125,"GFP","1",TRUE
"Q9BU61","NDUFAF3","GFP2",203642.671875,"GFP","2",TRUE
"Q9BU61","NDUFAF3","GFP3",209749.265625,"GFP","3",TRUE
"Q9BU61","NDUFAF3","RDH1",518503.25,"RDH","1",TRUE
"Q9BU61","NDUFAF3","RDH2",170528.953125,"RDH","2",TRUE
"Q9BU61","NDUFAF3","RDH3",199679.203125,"RDH","3",TRUE
"Q9BU64","CENPO","GFP1",131729.390625,"GFP","1",TRUE
"Q9BU64","CENPO","GFP2",47724.65234375,"GFP","2",TRUE
"Q9BU64","CENPO","GFP3",57386.45703125,"GFP","3",TRUE
"Q9BU64","CENPO","RDH1",151715.203125,"RDH","1",TRUE
"Q9BU64","CENPO","RDH2",36034.19921875,"RDH","2",TRUE
"Q9BU64","CENPO","RDH3",42398.28515625,"RDH","3",TRUE
"Q9BU76","MMTAG2","GFP1",263632.21875,"GFP","1",TRUE
"Q9BU76","MMTAG2","GFP2",126498.296875,"GFP","2",TRUE
"Q9BU76","MMTAG2","GFP3",113755.34375,"GFP","3",TRUE
"Q9BU76","MMTAG2","RDH1",204853.546875,"RDH","1",TRUE
"Q9BU76","MMTAG2","RDH2",124634.9296875,"RDH","2",TRUE
"Q9BU76","MMTAG2","RDH3",126043.2578125,"RDH","3",TRUE
"Q9BU79","TMEM243","GFP1",7194.87158203125,"GFP","1",TRUE
"Q9BU79","TMEM243","GFP2",7414.6767578125,"GFP","2",TRUE
"Q9BU79","TMEM243","GFP3",5486.451171875,"GFP","3",TRUE
"Q9BU79","TMEM243","RDH1",18304.02734375,"RDH","1",TRUE
"Q9BU79","TMEM243","RDH2",8030.38134765625,"RDH","2",TRUE
"Q9BU79","TMEM243","RDH3",7044.947265625,"RDH","3",TRUE
"Q9BU89","DOHH","GFP1",139221.8125,"GFP","1",TRUE
"Q9BU89","DOHH","GFP2",164704.640625,"GFP","2",TRUE
"Q9BU89","DOHH","GFP3",133911.21875,"GFP","3",TRUE
"Q9BU89","DOHH","RDH1",127304.3984375,"RDH","1",TRUE
"Q9BU89","DOHH","RDH2",125421.109375,"RDH","2",TRUE
"Q9BU89","DOHH","RDH3",168160.171875,"RDH","3",TRUE
"Q9BUA3","SPINDOC","GFP1",108552.4296875,"GFP","1",TRUE
"Q9BUA3","SPINDOC","GFP2",52695.9765625,"GFP","2",TRUE
"Q9BUA3","SPINDOC","GFP3",52541.984375,"GFP","3",TRUE
"Q9BUA3","SPINDOC","RDH1",80247.921875,"RDH","1",TRUE
"Q9BUA3","SPINDOC","RDH2",51223.1796875,"RDH","2",TRUE
"Q9BUA3","SPINDOC","RDH3",48457.703125,"RDH","3",TRUE
"Q9BUB4","ADAT1","GFP1",74238.65625,"GFP","1",TRUE
"Q9BUB4","ADAT1","GFP2",32128.8203125,"GFP","2",TRUE
"Q9BUB4","ADAT1","GFP3",47226.29296875,"GFP","3",TRUE
"Q9BUB4","ADAT1","RDH1",66326.5859375,"RDH","1",TRUE
"Q9BUB4","ADAT1","RDH2",37918.92578125,"RDH","2",TRUE
"Q9BUB4","ADAT1","RDH3",39794.9765625,"RDH","3",TRUE
"Q9BUB5","MKNK1","GFP1",33203.82421875,"GFP","1",TRUE
"Q9BUB5","MKNK1","GFP2",47501.3046875,"GFP","2",TRUE
"Q9BUB5","MKNK1","GFP3",32723.228515625,"GFP","3",TRUE
"Q9BUB5","MKNK1","RDH1",40384.1875,"RDH","1",TRUE
"Q9BUB5","MKNK1","RDH2",40007.76171875,"RDH","2",TRUE
"Q9BUB5","MKNK1","RDH3",39630.0078125,"RDH","3",TRUE
"Q9BUB7","TMEM70","GFP1",192070.421875,"GFP","1",TRUE
"Q9BUB7","TMEM70","GFP2",103349.421875,"GFP","2",TRUE
"Q9BUB7","TMEM70","GFP3",105863.8828125,"GFP","3",TRUE
"Q9BUB7","TMEM70","RDH1",326790.90625,"RDH","1",TRUE
"Q9BUB7","TMEM70","RDH2",89802.8046875,"RDH","2",TRUE
"Q9BUB7","TMEM70","RDH3",99655.2890625,"RDH","3",TRUE
"Q9BUE0","MED18","GFP1",101364.765625,"GFP","1",TRUE
"Q9BUE0","MED18","GFP2",68924.03125,"GFP","2",TRUE
"Q9BUE0","MED18","GFP3",72254.1328125,"GFP","3",TRUE
"Q9BUE0","MED18","RDH1",95939.234375,"RDH","1",TRUE
"Q9BUE0","MED18","RDH2",76844.46875,"RDH","2",TRUE
"Q9BUE0","MED18","RDH3",73931.703125,"RDH","3",TRUE
"Q9BUE6","ISCA1","GFP1",74929.5859375,"GFP","1",TRUE
"Q9BUE6","ISCA1","GFP2",31298.767578125,"GFP","2",TRUE
"Q9BUE6","ISCA1","GFP3",29892.83203125,"GFP","3",TRUE
"Q9BUE6","ISCA1","RDH1",65159.7421875,"RDH","1",TRUE
"Q9BUE6","ISCA1","RDH2",35910.578125,"RDH","2",TRUE
"Q9BUE6","ISCA1","RDH3",37166.05859375,"RDH","3",TRUE
"Q9BUF5","TUBB6","GFP1",8136669,"GFP","1",TRUE
"Q9BUF5","TUBB6","GFP2",8874816,"GFP","2",TRUE
"Q9BUF5","TUBB6","GFP3",8716761,"GFP","3",TRUE
"Q9BUF5","TUBB6","RDH1",7185856,"RDH","1",TRUE
"Q9BUF5","TUBB6","RDH2",10278901,"RDH","2",TRUE
"Q9BUF5","TUBB6","RDH3",8612183,"RDH","3",TRUE
"Q9BUH6","PAXX","GFP1",159464.140625,"GFP","1",TRUE
"Q9BUH6","PAXX","GFP2",149688.375,"GFP","2",TRUE
"Q9BUH6","PAXX","GFP3",167833.828125,"GFP","3",TRUE
"Q9BUH6","PAXX","RDH1",136461.90625,"RDH","1",TRUE
"Q9BUH6","PAXX","RDH2",137905.203125,"RDH","2",TRUE
"Q9BUH6","PAXX","RDH3",133113.5625,"RDH","3",TRUE
"Q9BUI4","POLR3C","GFP1",155873.390625,"GFP","1",TRUE
"Q9BUI4","POLR3C","GFP2",105891.6015625,"GFP","2",TRUE
"Q9BUI4","POLR3C","GFP3",126630.8984375,"GFP","3",TRUE
"Q9BUI4","POLR3C","RDH1",139066.5,"RDH","1",TRUE
"Q9BUI4","POLR3C","RDH2",113132.8203125,"RDH","2",TRUE
"Q9BUI4","POLR3C","RDH3",103338.4453125,"RDH","3",TRUE
"Q9BUJ2","HNRNPUL1","GFP1",808360.625,"GFP","1",TRUE
"Q9BUJ2","HNRNPUL1","GFP2",422129.28125,"GFP","2",TRUE
"Q9BUJ2","HNRNPUL1","GFP3",460482.375,"GFP","3",TRUE
"Q9BUJ2","HNRNPUL1","RDH1",818427.0625,"RDH","1",TRUE
"Q9BUJ2","HNRNPUL1","RDH2",378811.21875,"RDH","2",TRUE
"Q9BUJ2","HNRNPUL1","RDH3",401611.1875,"RDH","3",TRUE
"Q9BUK0","CHCHD7","GFP1",45712.0703125,"GFP","1",TRUE
"Q9BUK0","CHCHD7","GFP2",21286.337890625,"GFP","2",TRUE
"Q9BUK0","CHCHD7","GFP3",17540.44921875,"GFP","3",TRUE
"Q9BUK0","CHCHD7","RDH1",83163.921875,"RDH","1",TRUE
"Q9BUK0","CHCHD7","RDH2",22552.1484375,"RDH","2",TRUE
"Q9BUK0","CHCHD7","RDH3",19145.49609375,"RDH","3",TRUE
"Q9BUK6","MSTO1","GFP1",259895.71875,"GFP","1",TRUE
"Q9BUK6","MSTO1","GFP2",293811.5,"GFP","2",TRUE
"Q9BUK6","MSTO1","GFP3",283590.65625,"GFP","3",TRUE
"Q9BUK6","MSTO1","RDH1",260354.828125,"RDH","1",TRUE
"Q9BUK6","MSTO1","RDH2",285174.34375,"RDH","2",TRUE
"Q9BUK6","MSTO1","RDH3",334460.75,"RDH","3",TRUE
"Q9BUL5","PHF23","GFP1",108910.8828125,"GFP","1",TRUE
"Q9BUL5","PHF23","GFP2",54406.18359375,"GFP","2",TRUE
"Q9BUL5","PHF23","GFP3",67604.6640625,"GFP","3",TRUE
"Q9BUL5","PHF23","RDH1",107124.109375,"RDH","1",TRUE
"Q9BUL5","PHF23","RDH2",58984.171875,"RDH","2",TRUE
"Q9BUL5","PHF23","RDH3",49440.1796875,"RDH","3",TRUE
"Q9BUL8","PDCD10","GFP1",352020.4375,"GFP","1",TRUE
"Q9BUL8","PDCD10","GFP2",289937.1875,"GFP","2",TRUE
"Q9BUL8","PDCD10","GFP3",288148.375,"GFP","3",TRUE
"Q9BUL8","PDCD10","RDH1",313811.53125,"RDH","1",TRUE
"Q9BUL8","PDCD10","RDH2",274081.09375,"RDH","2",TRUE
"Q9BUL8","PDCD10","RDH3",310896.625,"RDH","3",TRUE
"Q9BUL9","RPP25","GFP1",54251.1484375,"GFP","1",TRUE
"Q9BUL9","RPP25","GFP2",34740.5234375,"GFP","2",TRUE
"Q9BUL9","RPP25","GFP3",28873.8671875,"GFP","3",TRUE
"Q9BUL9","RPP25","RDH1",52967.3359375,"RDH","1",TRUE
"Q9BUL9","RPP25","RDH2",31273.935546875,"RDH","2",TRUE
"Q9BUL9","RPP25","RDH3",31651.6484375,"RDH","3",TRUE
"Q9BUM1","G6PC3","GFP1",31900.40234375,"GFP","1",TRUE
"Q9BUM1","G6PC3","GFP2",17054.26953125,"GFP","2",TRUE
"Q9BUM1","G6PC3","GFP3",14258.9501953125,"GFP","3",TRUE
"Q9BUM1","G6PC3","RDH1",34674.8671875,"RDH","1",TRUE
"Q9BUM1","G6PC3","RDH2",11342.076171875,"RDH","2",TRUE
"Q9BUM1","G6PC3","RDH3",12123.6044921875,"RDH","3",TRUE
"Q9BUN5","CCDC28B","GFP1",22904.30078125,"GFP","1",TRUE
"Q9BUN5","CCDC28B","GFP2",15263.732421875,"GFP","2",TRUE
"Q9BUN5","CCDC28B","GFP3",16028.287109375,"GFP","3",TRUE
"Q9BUN5","CCDC28B","RDH1",15538.3486328125,"RDH","1",TRUE
"Q9BUN5","CCDC28B","RDH2",16243.81640625,"RDH","2",TRUE
"Q9BUN8","DERL1","GFP1",281759.1875,"GFP","1",TRUE
"Q9BUN8","DERL1","GFP2",113243.515625,"GFP","2",TRUE
"Q9BUN8","DERL1","GFP3",118985.859375,"GFP","3",TRUE
"Q9BUN8","DERL1","RDH1",404683.40625,"RDH","1",TRUE
"Q9BUN8","DERL1","RDH2",152030.59375,"RDH","2",TRUE
"Q9BUN8","DERL1","RDH3",122410.21875,"RDH","3",TRUE
"Q9BUP0","EFHD1","GFP1",57143.30859375,"GFP","1",TRUE
"Q9BUP0","EFHD1","GFP2",39109.453125,"GFP","2",TRUE
"Q9BUP0","EFHD1","GFP3",53611.4765625,"GFP","3",TRUE
"Q9BUP0","EFHD1","RDH1",36314.89453125,"RDH","1",TRUE
"Q9BUP0","EFHD1","RDH2",42268.07421875,"RDH","2",TRUE
"Q9BUP0","EFHD1","RDH3",45856.0859375,"RDH","3",TRUE
"Q9BUP3","HTATIP2","GFP1",87127.25,"GFP","1",TRUE
"Q9BUP3","HTATIP2","GFP2",38262.6953125,"GFP","2",TRUE
"Q9BUP3","HTATIP2","GFP3",43955.8125,"GFP","3",TRUE
"Q9BUP3","HTATIP2","RDH1",97164.9140625,"RDH","1",TRUE
"Q9BUP3","HTATIP2","RDH2",44620.6171875,"RDH","2",TRUE
"Q9BUP3","HTATIP2","RDH3",38301.30859375,"RDH","3",TRUE
"Q9BUQ8","DDX23","GFP1",305406.40625,"GFP","1",TRUE
"Q9BUQ8","DDX23","GFP2",155876.28125,"GFP","2",TRUE
"Q9BUQ8","DDX23","GFP3",157734.640625,"GFP","3",TRUE
"Q9BUQ8","DDX23","RDH1",370892.71875,"RDH","1",TRUE
"Q9BUQ8","DDX23","RDH2",187843.234375,"RDH","2",TRUE
"Q9BUQ8","DDX23","RDH3",184420.609375,"RDH","3",TRUE
"Q9BUR4","WRAP53","GFP1",134414.484375,"GFP","1",TRUE
"Q9BUR4","WRAP53","GFP2",78316.671875,"GFP","2",TRUE
"Q9BUR4","WRAP53","GFP3",68810.734375,"GFP","3",TRUE
"Q9BUR4","WRAP53","RDH1",116100.875,"RDH","1",TRUE
"Q9BUR4","WRAP53","RDH2",66159.875,"RDH","2",TRUE
"Q9BUR4","WRAP53","RDH3",59986.99609375,"RDH","3",TRUE
"Q9BUR5","APOO","GFP1",559045.1875,"GFP","1",TRUE
"Q9BUR5","APOO","GFP2",222797.78125,"GFP","2",TRUE
"Q9BUR5","APOO","GFP3",224330.96875,"GFP","3",TRUE
"Q9BUR5","APOO","RDH1",569954.75,"RDH","1",TRUE
"Q9BUR5","APOO","RDH2",229823.5625,"RDH","2",TRUE
"Q9BUR5","APOO","RDH3",234882.203125,"RDH","3",TRUE
"Q9BUT1","BDH2","GFP1",147912.046875,"GFP","1",TRUE
"Q9BUT1","BDH2","GFP2",137498.078125,"GFP","2",TRUE
"Q9BUT1","BDH2","GFP3",164086.78125,"GFP","3",TRUE
"Q9BUT1","BDH2","RDH1",182281.21875,"RDH","1",TRUE
"Q9BUT1","BDH2","RDH2",150902.015625,"RDH","2",TRUE
"Q9BUT1","BDH2","RDH3",141978.078125,"RDH","3",TRUE
"Q9BUV8","RAB5IF","GFP1",50070.5,"GFP","1",TRUE
"Q9BUV8","RAB5IF","GFP2",13518.5849609375,"GFP","2",TRUE
"Q9BUV8","RAB5IF","GFP3",22799.634765625,"GFP","3",TRUE
"Q9BUV8","RAB5IF","RDH1",67779.5703125,"RDH","1",TRUE
"Q9BUV8","RAB5IF","RDH2",17227.44921875,"RDH","2",TRUE
"Q9BUV8","RAB5IF","RDH3",18550.3046875,"RDH","3",TRUE
"Q9BUZ4","TRAF4","GFP1",13455.9716796875,"GFP","1",TRUE
"Q9BUZ4","TRAF4","GFP3",6367.56494140625,"GFP","3",TRUE
"Q9BUZ4","TRAF4","RDH1",7902.6357421875,"RDH","1",TRUE
"Q9BUZ4","TRAF4","RDH3",3907.20849609375,"RDH","3",TRUE
"Q9BV10","ALG12","GFP1",62576.71875,"GFP","1",TRUE
"Q9BV10","ALG12","GFP2",18297.27734375,"GFP","2",TRUE
"Q9BV10","ALG12","GFP3",33302.77734375,"GFP","3",TRUE
"Q9BV10","ALG12","RDH1",86520.2265625,"RDH","1",TRUE
"Q9BV10","ALG12","RDH2",26927.263671875,"RDH","2",TRUE
"Q9BV10","ALG12","RDH3",22166.626953125,"RDH","3",TRUE
"Q9BV19","C1orf50","GFP1",12846.3193359375,"GFP","1",TRUE
"Q9BV19","C1orf50","GFP2",11111.845703125,"GFP","2",TRUE
"Q9BV19","C1orf50","GFP3",13954.80859375,"GFP","3",TRUE
"Q9BV19","C1orf50","RDH1",9889.2431640625,"RDH","1",TRUE
"Q9BV19","C1orf50","RDH2",12481.8466796875,"RDH","2",TRUE
"Q9BV19","C1orf50","RDH3",14810.2734375,"RDH","3",TRUE
"Q9BV20","MRI1","GFP1",288917.8125,"GFP","1",TRUE
"Q9BV20","MRI1","GFP2",328621.09375,"GFP","2",TRUE
"Q9BV20","MRI1","GFP3",287209.6875,"GFP","3",TRUE
"Q9BV20","MRI1","RDH1",307601,"RDH","1",TRUE
"Q9BV20","MRI1","RDH2",352451.46875,"RDH","2",TRUE
"Q9BV20","MRI1","RDH3",372546.5,"RDH","3",TRUE
"Q9BV23","ABHD6","GFP1",119291.6875,"GFP","1",TRUE
"Q9BV23","ABHD6","GFP2",45435.4921875,"GFP","2",TRUE
"Q9BV23","ABHD6","GFP3",52444.71875,"GFP","3",TRUE
"Q9BV23","ABHD6","RDH1",130554.5546875,"RDH","1",TRUE
"Q9BV23","ABHD6","RDH2",47602.515625,"RDH","2",TRUE
"Q9BV23","ABHD6","RDH3",47339.703125,"RDH","3",TRUE
"Q9BV35","SLC25A23","GFP1",63059.08203125,"GFP","1",TRUE
"Q9BV35","SLC25A23","GFP2",32964.359375,"GFP","2",TRUE
"Q9BV35","SLC25A23","GFP3",39608.12890625,"GFP","3",TRUE
"Q9BV35","SLC25A23","RDH1",57149.5859375,"RDH","1",TRUE
"Q9BV35","SLC25A23","RDH2",38481.2578125,"RDH","2",TRUE
"Q9BV35","SLC25A23","RDH3",34267.84375,"RDH","3",TRUE
"Q9BV38","WDR18","GFP1",442676.6875,"GFP","1",TRUE
"Q9BV38","WDR18","GFP2",173539.84375,"GFP","2",TRUE
"Q9BV38","WDR18","GFP3",191450.109375,"GFP","3",TRUE
"Q9BV38","WDR18","RDH1",517460.21875,"RDH","1",TRUE
"Q9BV38","WDR18","RDH2",166184.46875,"RDH","2",TRUE
"Q9BV38","WDR18","RDH3",161664.03125,"RDH","3",TRUE
"Q9BV40","VAMP8","GFP1",34217.9296875,"GFP","1",TRUE
"Q9BV40","VAMP8","GFP2",21953.8203125,"GFP","2",TRUE
"Q9BV40","VAMP8","GFP3",26935.146484375,"GFP","3",TRUE
"Q9BV40","VAMP8","RDH1",43266.05859375,"RDH","1",TRUE
"Q9BV40","VAMP8","RDH2",26357.46484375,"RDH","2",TRUE
"Q9BV40","VAMP8","RDH3",28987.70703125,"RDH","3",TRUE
"Q9BV44","THUMPD3","GFP1",50026.70703125,"GFP","1",TRUE
"Q9BV44","THUMPD3","GFP2",77999.1015625,"GFP","2",TRUE
"Q9BV44","THUMPD3","GFP3",63186.38671875,"GFP","3",TRUE
"Q9BV44","THUMPD3","RDH1",79082.265625,"RDH","1",TRUE
"Q9BV44","THUMPD3","RDH2",77402.703125,"RDH","2",TRUE
"Q9BV44","THUMPD3","RDH3",85022.40625,"RDH","3",TRUE
"Q9BV57","ADI1","GFP1",223140.9375,"GFP","1",TRUE
"Q9BV57","ADI1","GFP2",292146.25,"GFP","2",TRUE
"Q9BV57","ADI1","GFP3",253953.140625,"GFP","3",TRUE
"Q9BV57","ADI1","RDH1",262077.90625,"RDH","1",TRUE
"Q9BV57","ADI1","RDH2",293431.65625,"RDH","2",TRUE
"Q9BV57","ADI1","RDH3",333923.0625,"RDH","3",TRUE
"Q9BV68","RNF126","GFP1",26731.734375,"GFP","1",TRUE
"Q9BV68","RNF126","GFP2",29776.705078125,"GFP","2",TRUE
"Q9BV68","RNF126","GFP3",27289.0625,"GFP","3",TRUE
"Q9BV68","RNF126","RDH1",26208.705078125,"RDH","1",TRUE
"Q9BV68","RNF126","RDH2",15040.103515625,"RDH","2",TRUE
"Q9BV68","RNF126","RDH3",25172.810546875,"RDH","3",TRUE
"Q9BV73","CEP250","GFP1",171210.265625,"GFP","1",TRUE
"Q9BV73","CEP250","GFP2",106362.75,"GFP","2",TRUE
"Q9BV73","CEP250","GFP3",93427.2421875,"GFP","3",TRUE
"Q9BV73","CEP250","RDH1",158782.53125,"RDH","1",TRUE
"Q9BV73","CEP250","RDH2",88525.625,"RDH","2",TRUE
"Q9BV73","CEP250","RDH3",100418.953125,"RDH","3",TRUE
"Q9BV79","MECR","GFP1",284424.75,"GFP","1",TRUE
"Q9BV79","MECR","GFP2",114008.6328125,"GFP","2",TRUE
"Q9BV79","MECR","GFP3",145187.40625,"GFP","3",TRUE
"Q9BV79","MECR","RDH1",337924.375,"RDH","1",TRUE
"Q9BV79","MECR","RDH2",105610.25,"RDH","2",TRUE
"Q9BV79","MECR","RDH3",104269.6953125,"RDH","3",TRUE
"Q9BV81","EMC6","GFP1",224257.828125,"GFP","1",TRUE
"Q9BV81","EMC6","GFP2",92703.1484375,"GFP","2",TRUE
"Q9BV81","EMC6","GFP3",78157.5625,"GFP","3",TRUE
"Q9BV81","EMC6","RDH1",356535,"RDH","1",TRUE
"Q9BV81","EMC6","RDH2",94815.9140625,"RDH","2",TRUE
"Q9BV81","EMC6","RDH3",98970.25,"RDH","3",TRUE
"Q9BV86","NTMT1","GFP1",219597.15625,"GFP","1",TRUE
"Q9BV86","NTMT1","GFP2",211594.3125,"GFP","2",TRUE
"Q9BV86","NTMT1","GFP3",210416.703125,"GFP","3",TRUE
"Q9BV86","NTMT1","RDH1",257155.0625,"RDH","1",TRUE
"Q9BV86","NTMT1","RDH2",272487.4375,"RDH","2",TRUE
"Q9BV86","NTMT1","RDH3",271636.5,"RDH","3",TRUE
"Q9BV94","EDEM2","GFP1",29493.71484375,"GFP","1",TRUE
"Q9BV94","EDEM2","GFP2",13752.0595703125,"GFP","2",TRUE
"Q9BV94","EDEM2","GFP3",11012.8388671875,"GFP","3",TRUE
"Q9BV94","EDEM2","RDH1",35561.1171875,"RDH","1",TRUE
"Q9BV94","EDEM2","RDH2",17163.4609375,"RDH","2",TRUE
"Q9BV94","EDEM2","RDH3",17887.345703125,"RDH","3",TRUE
