_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-2.9,C0428883,M1,1,0,DisGeNET,35,Diastolic blood pressure,,-2.9,1.9,3.4,30230,507,896,28,3.1,0.58,350|1636|2122|2662|4634|5076|6909|6934|7145|9759|9846|10150|22986|23112|51199|51564|54984|55105|55553|55596|57337|57608|59269|89796|158038|254102|255743|375449,APOH|ACE|MECOM|GDF10|MYL3|PAX2|TBX2|TCF7L2|TNS1|HDAC4|GAB2|MBNL2|SORCS3|TNRC6B|NIN|HDAC7|PINX1|GPATCH2|SOX6|ZCCHC8|SENP7|JCAD|HIVEP3|NAV1|LINGO2|EHBP1L1|NPNT|MAST4,-1,0
1,-2.9,C0016529,M1,1,0,DisGeNET,35,Forced expiratory volume function,,-2.9,2.2,3.6,30230,272,896,18,2,0.47,2104|2122|3479|3955|4324|6457|7145|9611|11155|27086|29108|57117|64084|79058|81706|253827|255743|284058,ESRRG|MECOM|IGF1|LFNG|MMP15|SH3GL3|TNS1|NCOR1|LDB3|FOXP1|PYCARD|INTS12|CLSTN2|ASPSCR1|PPP1R14C|MSRB3|NPNT|KANSL1,-1,0
1,-2.9,C0428886,M1,1,0,DisGeNET,35,Mean blood pressure,,-2.9,2.8,3.8,30230,146,896,12,1.3,0.38,350|2104|2122|2662|4634|6909|7092|9759|54984|55553|94137|254102,APOH|ESRRG|MECOM|GDF10|MYL3|TBX2|TLL1|HDAC4|PINX1|SOX6|RP1L1|EHBP1L1,-1,0
1,-2.9,C4023616,M1,1,0,DisGeNET,35,Abnormality of immune system physiology,,-2.9,4.8,4.3,30230,42,896,6,0.67,0.27,2067|2073|3955|8270|9723|10297,ERCC1|ERCC5|LFNG|LAGE3|SEMA3E|APC2,-1,0
1,-2.8,C0279550,M1,1,0,DisGeNET,35,Adult Rhabdomyosarcoma,,-2.8,1.9,3.4,30230,509,896,28,3.1,0.58,595|858|1026|1028|2737|3014|3082|3383|3479|3489|3667|4267|4288|4810|4854|6387|6696|6909|7030|7138|7903|8772|9734|9759|10252|10413|23528|58191,CCND1|CAV2|CDKN1A|CDKN1C|GLI3|H2AX|HGF|ICAM1|IGF1|IGFBP6|IRS1|CD99|MKI67|NHS|NOTCH3|CXCL12|SPP1|TBX2|TFE3|TNNT1|ST8SIA4|FADD|HDAC9|HDAC4|SPRY1|YAP1|ZNF281|CXCL16,-1,0
1,-2.8,C0339467,M1,1,0,DisGeNET,35,Proliferative retinopathy,,-2.8,4.1,4.2,30230,57,896,7,0.78,0.29,1636|3479|6091|6387|9388|9723|51129,ACE|IGF1|ROBO1|CXCL12|LIPG|SEMA3E|ANGPTL4,-1,0
1,-2.8,C0201973,M1,1,0,DisGeNET,35,Creatine kinase measurement,,-2.8,5.8,4.5,30230,29,896,5,0.56,0.25,350|4703|9846|51271|57591,APOH|NEB|GAB2|UBAP1|MRTFA,-1,0
1,-2.8,C1397307,M1,1,0,DisGeNET,35,Cardiac fibrosis,,-2.8,2.2,3.5,30230,297,896,19,2.1,0.48,1489|1634|1636|2869|3082|3297|3479|4060|4286|4969|6047|6696|8553|9734|10631|57333|57591|64388|80310,CTF1|DCN|ACE|GRK5|HGF|HSF1|IGF1|LUM|MITF|OGN|RNF4|SPP1|BHLHE40|HDAC9|POSTN|RCN3|MRTFA|GREM2|PDGFD,-0.99,0
1,-2.8,C0241210,M1,1,0,DisGeNET,35,Speech Delay,,-2.8,4.1,4.1,30230,58,896,7,0.78,0.29,2077|5662|6660|6792|25792|27086|284058,ERF|PSD|SOX5|CDKL5|CIZ1|FOXP1|KANSL1,-0.98,0
1,-2.8,C0202236,M1,1,0,DisGeNET,35,Triglycerides measurement,,-2.8,1.8,3.3,30230,563,896,30,3.3,0.6,350|1026|3083|3383|3479|4211|4299|4854|6934|8220|9411|9478|9846|10524|22864|23368|26037|51129|54487|54815|54984|55596|56776|57094|81849|85463|91050|94137|112752|284018,APOH|CDKN1A|HGFAC|ICAM1|IGF1|MEIS1|AFF1|NOTCH3|TCF7L2|ESS2|ARHGAP29|CABP1|GAB2|KAT5|R3HDM2|PPP1R13B|SIPA1L1|ANGPTL4|DGCR8|GATAD2A|PINX1|ZCCHC8|FMN2|CPA6|ST6GALNAC5|ZC3H12C|CCDC149|RP1L1|IFT43|C17orf58,-0.97,0
1,-2.8,C0085669,M1,1,0,DisGeNET,35,Acute leukemia,,-2.8,1.7,3.3,30230,639,896,33,3.7,0.63,173|595|664|862|1611|1636|2122|2147|2158|3014|3133|3400|4211|4291|4299|4300|4311|6387|6777|7456|8233|8805|8861|9611|9734|10413|10848|25901|57099|79870|84260|84444|129685,AFM|CCND1|BNIP3|RUNX1T1|DAP|ACE|MECOM|F2|F9|H2AX|HLA-E|ID4|MEIS1|MLF1|AFF1|MLLT3|MME|CXCL12|STAT5B|WIPF1|ZRSR2|TRIM24|LDB1|NCOR1|HDAC9|YAP1|PPP1R13L|CCDC28A|AVEN|BAALC|TCHP|DOT1L|TAF8,-0.97,0
1,-2.8,C0039101,M1,1,0,DisGeNET,35,synovial sarcoma,,-2.8,2.1,3.5,30230,299,896,19,2.1,0.48,595|629|1026|1636|2002|2073|2147|3082|3383|3479|4267|4288|4734|5076|6387|9734|26039|26471|65980,CCND1|CFB|CDKN1A|ACE|ELK1|ERCC5|F2|HGF|ICAM1|IGF1|CD99|MKI67|NEDD4|PAX2|CXCL12|HDAC9|SS18L1|NUPR1|BRD9,-0.97,0
1,-2.8,C0678230,M1,1,0,DisGeNET,35,Congenital Epicanthus,,-2.8,1.9,3.4,30230,417,896,24,2.7,0.54,71|1501|2719|2961|4854|5980|6239|6628|6660|6909|6925|6942|7424|7737|9326|9723|10082|51322|54806|65062|79848|112752|136647|284058,ACTG1|CTNND2|GPC3|GTF2E2|NOTCH3|REV3L|RREB1|SNRPB|SOX5|TBX2|TCF4|TCF20|VEGFC|RNF113A|ZNHIT3|SEMA3E|GPC6|WAC|AHI1|TMEM237|CSPP1|IFT43|MPLKIP|KANSL1,-0.96,0
1,-2.8,C0393554,M1,1,0,DisGeNET,35,Amyotrophic Lateral Sclerosis With Dementia,,-2.8,5.6,4.4,30230,30,896,5,0.56,0.25,4750|6529|10133|25978|400916,NEK1|SLC6A1|OPTN|CHMP2B|CHCHD10,-0.94,0
1,-2.8,C4509816,M1,1,0,DisGeNET,35,Squamous non-small cell lung cancer,,-2.8,5.6,4.4,30230,30,896,5,0.56,0.25,3082|3479|7270|23373|84335,HGF|IGF1|TTF1|CRTC1|AKT1S1,-0.94,0
1,-2.8,C3494422,M1,1,0,DisGeNET,35,Retrognathia,,-2.8,2.5,3.6,30230,191,896,14,1.6,0.41,71|2077|2961|5116|7737|8220|8425|9326|27086|54487|54539|55906|55975|136647,ACTG1|ERF|GTF2E2|PCNT|RNF113A|ESS2|LTBP4|ZNHIT3|FOXP1|DGCR8|NDUFB11|ZC4H2|KLHL7|MPLKIP,-0.94,0
1,-2.7,C0155015,M1,1,0,DisGeNET,35,"Color Blindness, Red",,-2.7,11,5.4,30230,9,896,3,0.33,0.19,4810|5149|54714,NHS|PDE6H|CNGB3,-0.92,0
1,-2.7,C0684354,M1,1,0,DisGeNET,35,Benign neoplasm of sweat gland,,-2.7,11,5.4,30230,9,896,3,0.33,0.19,4311|64784|84441,MME|CRTC3|MAML2,-0.92,0
1,-2.7,C1333324,M1,1,0,DisGeNET,35,Barretts esophagus with dysplasia,,-2.7,11,5.4,30230,9,896,3,0.33,0.19,595|1636|3014,CCND1|ACE|H2AX,-0.92,0
1,-2.7,C1836933,M1,1,0,DisGeNET,35,Low-set nipples,,-2.7,11,5.4,30230,9,896,3,0.33,0.19,2961|7737|136647,GTF2E2|RNF113A|MPLKIP,-0.92,0
1,-2.7,C2717981,M1,1,0,DisGeNET,35,Poroma,,-2.7,11,5.4,30230,9,896,3,0.33,0.19,10413|25937|84441,YAP1|WWTR1|MAML2,-0.92,0
1,-2.7,C2732374,M1,1,0,DisGeNET,35,Edema of dorsum of hand,,-2.7,11,5.4,30230,9,896,3,0.33,0.19,4703|9326|131377,NEB|ZNHIT3|KLHL40,-0.92,0
1,-2.7,C0027809,M1,1,0,DisGeNET,35,Neurilemmoma,,-2.7,2.4,3.5,30230,193,896,14,1.6,0.41,595|2147|3479|4155|4288|4653|4810|6696|6777|9113|25937|29108|58191|80310,CCND1|F2|IGF1|MBP|MKI67|MYOC|NHS|SPP1|STAT5B|LATS1|WWTR1|PYCARD|CXCL16|PDGFD,-0.92,0
1,-2.7,C0392885,M1,1,0,DisGeNET,35,High density lipoprotein measurement,,-2.7,1.8,3.3,30230,545,896,29,3.2,0.59,2147|3082|3383|3479|4211|4299|4854|6934|7200|7227|9388|9530|9611|9846|22864|23054|26037|51129|54901|55553|55596|56776|58506|80310|83892|85463|94137|146206|158038,F2|HGF|ICAM1|IGF1|MEIS1|AFF1|NOTCH3|TCF7L2|TRH|TRPS1|LIPG|BAG4|NCOR1|GAB2|R3HDM2|NCOA6|SIPA1L1|ANGPTL4|CDKAL1|SOX6|ZCCHC8|FMN2|SCAF1|PDGFD|KCTD10|ZC3H12C|RP1L1|CARMIL2|LINGO2,-0.92,0
1,-2.7,C3501848,M1,1,0,DisGeNET,35,"Nephrosis, congenital",,-2.7,5.4,4.3,30230,31,896,5,0.56,0.25,333|1636|2719|5076|6383,APLP1|ACE|GPC3|PAX2|SDC2,-0.9,0
1,-2.7,C0346629,M1,1,0,DisGeNET,35,Malignant neoplasm of large intestine,,-2.7,2.5,3.5,30230,173,896,13,1.5,0.4,595|2044|6047|6934|7942|55094|56478|64784|79870|84294|84969|152485|162427,CCND1|EPHA5|RNF4|TCF7L2|TFEB|GPATCH1|EIF4ENIF1|CRTC3|BAALC|UTP23|TOX2|ZNF827|RETREG3,-0.9,0
1,-2.7,C0085167,M1,1,0,DisGeNET,35,Granular cell tumor,,-2.7,7.1,4.7,30230,19,896,4,0.45,0.22,4288|6696|7030|7270,MKI67|SPP1|TFE3|TTF1,-0.9,0
1,-2.7,C0162869,M1,1,0,DisGeNET,35,"Aneurysm, Ruptured",,-2.7,7.1,4.7,30230,19,896,4,0.45,0.22,1636|3383|7456|51129,ACE|ICAM1|WIPF1|ANGPTL4,-0.9,0
1,-2.7,C0158734,M1,1,0,DisGeNET,35,Polydactyly of toes,,-2.7,3.9,3.9,30230,61,896,7,0.78,0.29,2737|6239|23247|54806|65062|79140|79848,GLI3|RREB1|KATNIP|AHI1|TMEM237|CCDC28B|CSPP1,-0.89,0
1,-2.7,C0019562,M1,1,0,DisGeNET,35,Von Hippel-Lindau Syndrome,,-2.7,2.5,3.5,30230,174,896,13,1.5,0.4,350|595|1026|1113|3479|4286|4288|4810|5076|6387|6696|51129|84260,APOH|CCND1|CDKN1A|CHGA|IGF1|MITF|MKI67|NHS|PAX2|CXCL12|SPP1|ANGPTL4|TCHP,-0.89,0
1,-2.7,C0015310,M1,1,0,DisGeNET,35,Exotropia,,-2.7,3.5,3.8,30230,78,896,8,0.89,0.31,1947|5149|6660|9289|54714|55906|56776|57479,EFNB1|PDE6H|SOX5|ADGRG1|CNGB3|ZC4H2|FMN2|PRR12,-0.88,0
1,-2.7,C0392784,M1,1,0,DisGeNET,35,Dermatofibrosarcoma Protuberans,,-2.7,3.5,3.8,30230,78,896,8,0.89,0.31,595|2073|2162|4288|4311|7030|10631|80310,CCND1|ERCC5|F13A1|MKI67|MME|TFE3|POSTN|PDGFD,-0.88,0
1,-2.6,C0023529,M1,1,0,DisGeNET,35,"Leukomalacia, Periventricular",,-2.6,3.8,3.9,30230,62,896,7,0.78,0.29,1636|2961|4155|4661|7737|29997|136647,ACE|GTF2E2|MBP|MYT1|RNF113A|NOP53|MPLKIP,-0.86,0
1,-2.6,C0263630,M1,1,0,DisGeNET,35,"Hypertrophic disorder of skin, unspecified",,-2.6,3.8,3.9,30230,62,896,7,0.78,0.29,1489|1824|2104|3479|5978|9759|387032,CTF1|DSC2|ESRRG|IGF1|REST|HDAC4|ZKSCAN4,-0.86,0
1,-2.6,C0149651,M1,1,0,DisGeNET,35,Clubbing,,-2.6,5.3,4.2,30230,32,896,5,0.56,0.25,1311|2961|6925|7737|136647,COMP|GTF2E2|TCF4|RNF113A|MPLKIP,-0.86,0
1,-2.6,C1257931,M1,1,0,DisGeNET,35,"Mammary Neoplasms, Human",,-2.6,1.8,3.2,30230,527,896,28,3.1,0.58,595|972|2122|2662|3014|3479|4211|4288|4311|4854|6387|6696|7087|7424|9611|10010|10297|10318|10413|27324|51129|56100|63943|80774|90355|151647|252983|284615,CCND1|CD74|MECOM|GDF10|H2AX|IGF1|MEIS1|MKI67|MME|NOTCH3|CXCL12|SPP1|ICAM5|VEGFC|NCOR1|TANK|APC2|TNIP1|YAP1|TOX3|ANGPTL4|PCDHGB6|FKBPL|LIMD2|MACIR|TAFA4|STXBP4|ANKRD34A,-0.86,0
1,-2.6,C1834055,M1,1,0,DisGeNET,35,Underdeveloped nasal alae,,-2.6,3.4,3.8,30230,79,896,8,0.89,0.31,4286|5116|6792|7227|7319|8220|9759|54487,MITF|PCNT|CDKL5|TRPS1|UBE2A|ESS2|HDAC4|DGCR8,-0.86,0
1,-2.6,C4277690,M1,1,0,DisGeNET,35,Ciliopathies,,-2.6,2.2,3.4,30230,241,896,16,1.8,0.44,595|1611|3479|4750|5116|6787|7044|9857|26146|54806|65062|79140|79848|84140|112752|123811,CCND1|DAP|IGF1|NEK1|PCNT|NEK4|LEFTY2|CEP350|TRAF3IP1|AHI1|TMEM237|CCDC28B|CSPP1|FAM161A|IFT43|CEP20,-0.86,0
1,-2.6,C0280803,M1,1,0,DisGeNET,35,Primary central nervous system lymphoma,,-2.6,2.6,3.5,30230,156,896,12,1.3,0.38,1026|4155|4311|6281|6387|6696|9760|27086|65078|83987|84939|201191,CDKN1A|MBP|MME|S100A10|CXCL12|SPP1|TOX|FOXP1|RTN4R|CCDC8|PWWP3A|SAMD14,-0.85,0
1,-2.6,C0278660,M1,1,0,DisGeNET,35,Adult Synovial Sarcoma,,-2.6,2.4,3.4,30230,198,896,14,1.6,0.41,595|1026|2002|3082|3479|4267|4288|4734|5076|6387|9734|26039|26471|65980,CCND1|CDKN1A|ELK1|HGF|IGF1|CD99|MKI67|NEDD4|PAX2|CXCL12|HDAC9|SS18L1|NUPR1|BRD9,-0.85,0
1,-2.6,C0279982,M1,1,0,DisGeNET,35,Childhood Synovial Sarcoma,,-2.6,2.4,3.4,30230,198,896,14,1.6,0.41,595|1026|2002|3082|3479|4267|4288|4734|5076|6387|9734|26039|26471|65980,CCND1|CDKN1A|ELK1|HGF|IGF1|CD99|MKI67|NEDD4|PAX2|CXCL12|HDAC9|SS18L1|NUPR1|BRD9,-0.85,0
1,-2.6,C0042834,M1,1,0,DisGeNET,35,Vital capacity,,-2.6,1.9,3.2,30230,430,896,24,2.7,0.54,71|350|2122|2869|3479|4052|4299|6239|6942|7145|8425|9611|9734|23301|27086|54102|55553|57117|57619|79058|84444|253827|255743|284058,ACTG1|APOH|MECOM|GRK5|IGF1|LTBP1|AFF1|RREB1|TCF20|TNS1|LTBP4|NCOR1|HDAC9|EHBP1|FOXP1|CLIC6|SOX6|INTS12|SHROOM3|ASPSCR1|DOT1L|MSRB3|NPNT|KANSL1,-0.84,0
1,-2.6,C0029400,M1,1,0,DisGeNET,35,Osteitis,,-2.6,4.3,4,30230,47,896,6,0.67,0.27,2737|6696|10631|53342|54751|54901,GLI3|SPP1|POSTN|IL17D|FBLIM1|CDKAL1,-0.84,0
1,-2.6,C0917805,M1,1,0,DisGeNET,35,Transient Cerebral Ischemia,,-2.6,3.1,3.6,30230,98,896,9,1,0.33,361|972|1636|2147|3479|4854|6696|6934|55872,AQP4|CD74|ACE|F2|IGF1|NOTCH3|SPP1|TCF7L2|PBK,-0.84,0
1,-2.6,C3273019,M1,1,0,DisGeNET,35,Early Hepatocellular Carcinoma,,-2.6,6.7,4.5,30230,20,896,4,0.45,0.22,2147|2719|3479|5101,F2|GPC3|IGF1|PCDH9,-0.84,0
1,-2.6,C0268731,M1,1,0,DisGeNET,35,Renal glomerular disease,,-2.6,2.3,3.4,30230,221,896,15,1.7,0.43,1028|1634|1636|4286|5076|6696|6906|6934|7456|7942|10413|11346|50485|51129|255743,CDKN1C|DCN|ACE|MITF|PAX2|SPP1|SERPINA7|TCF7L2|WIPF1|TFEB|YAP1|SYNPO|SMARCAL1|ANGPTL4|NPNT,-0.83,0
1,-2.6,C1963094,M1,1,0,DisGeNET,35,"Dry Skin, CTCAE",,-2.6,2.7,3.5,30230,137,896,11,1.2,0.37,2073|2961|4286|5116|7200|7319|7737|9325|112752|136647|284058,ERCC5|GTF2E2|MITF|PCNT|TRH|UBE2A|RNF113A|TRIP4|IFT43|MPLKIP|KANSL1,-0.83,0
1,-2.6,C4721806,M1,1,0,DisGeNET,35,"Carcinoma, Basal Cell",,-2.6,1.8,3.1,30230,557,896,29,3.2,0.59,595|1311|1634|1636|2067|2073|2158|2737|3082|3383|3621|3622|4311|4756|5564|6387|6777|6934|9113|10413|10848|10849|29997|54984|55872|57587|57591|79035|400566,CCND1|COMP|DCN|ACE|ERCC1|ERCC5|F9|GLI3|HGF|ICAM1|ING1|ING2|MME|NEO1|PRKAB1|CXCL12|STAT5B|TCF7L2|LATS1|YAP1|PPP1R13L|POLR1G|NOP53|PINX1|PBK|CFAP97|MRTFA|NABP2|LIAT1,-0.83,0
1,-2.6,C0019522,M1,1,0,DisGeNET,35,"Adenoma, Sweat Gland",,-2.6,10,5,30230,10,896,3,0.33,0.19,4311|64784|84441,MME|CRTC3|MAML2,-0.83,0
1,-2.6,C0341862,M1,1,0,DisGeNET,35,Hypothalamic amenorrhea,,-2.6,10,5,30230,10,896,3,0.33,0.19,3479|3487|60676,IGF1|IGFBP4|PAPPA2,-0.83,0
1,-2.6,C1335903,M1,1,0,DisGeNET,35,Mucoepidermoid carcinoma of salivary gland,,-2.6,10,5,30230,10,896,3,0.33,0.19,6387|23373|84441,CXCL12|CRTC1|MAML2,-0.83,0
1,-2.6,C2169795,M1,1,0,DisGeNET,35,Recurrent bronchopulmonary infections,,-2.6,10,5,30230,10,896,3,0.33,0.19,2961|7737|136647,GTF2E2|RNF113A|MPLKIP,-0.83,0
1,-2.6,C4021959,M1,1,0,DisGeNET,35,Round ear,,-2.6,10,5,30230,10,896,3,0.33,0.19,2077|7136|7227,ERF|TNNI2|TRPS1,-0.83,0
1,-2.6,C4688308,M1,1,0,DisGeNET,35,Advanced Lung Non-Squamous Non-Small Cell Carcinoma,,-2.6,10,5,30230,10,896,3,0.33,0.19,3082|3479|7270,HGF|IGF1|TTF1,-0.83,0
1,-2.6,C4518356,M1,1,0,DisGeNET,35,MiT family translocation renal cell carcinoma,,-2.6,5.1,4.1,30230,33,896,5,0.56,0.25,4286|5546|7030|7942|79058,MITF|PRCC|TFE3|TFEB|ASPSCR1,-0.83,0
1,-2.6,C0409974,M1,1,0,DisGeNET,35,Lupus Erythematosus,,-2.6,1.8,3.1,30230,558,896,29,3.2,0.59,350|715|862|1026|1636|1997|2147|3082|3383|4299|4739|4810|5806|6383|6387|6628|6696|8694|9734|9825|10318|11346|53342|57506|57591|57661|59269|83648|84337,APOH|C1R|RUNX1T1|CDKN1A|ACE|ELF1|F2|HGF|ICAM1|AFF1|NEDD9|NHS|PTX3|SDC2|CXCL12|SNRPB|SPP1|DGAT1|HDAC9|SPATA2|TNIP1|SYNPO|IL17D|MAVS|MRTFA|PHRF1|HIVEP3|FAM167A|ELOF1,-0.82,0
1,-2.5,C0154830,M1,1,0,DisGeNET,35,Proliferative diabetic retinopathy,,-2.5,2.4,3.4,30230,180,896,13,1.5,0.4,1636|1948|3082|3383|3479|6091|6387|6934|7424|10631|51129|53342|55105,ACE|EFNB2|HGF|ICAM1|IGF1|ROBO1|CXCL12|TCF7L2|VEGFC|POSTN|ANGPTL4|IL17D|GPATCH2,-0.8,0
1,-2.5,C1840379,M1,1,0,DisGeNET,35,Cerebellar vermis hypoplasia,,-2.5,3,3.6,30230,100,896,9,1,0.33,2719|7703|23247|27086|27245|54806|57724|65062|79848,GPC3|PCGF2|KATNIP|FOXP1|AHDC1|AHI1|EPG5|TMEM237|CSPP1,-0.8,0
1,-2.5,C0524587,M1,1,0,DisGeNET,35,Mean Corpuscular Volume (result),,-2.5,2.1,3.3,30230,269,896,17,1.9,0.46,605|3046|4299|8766|8897|10723|11030|11143|23112|27086|29911|55553|57010|81558|83986|147339|284058,BCL7A|HBE1|AFF1|RAB11A|MTMR3|SLC12A7|RBPMS|KAT7|TNRC6B|FOXP1|HOOK2|SOX6|CABP4|FAM117A|FAM234A|ARK2N|KANSL1,-0.79,0
1,-2.5,C0007124,M1,1,0,DisGeNET,35,Noninfiltrating Intraductal Carcinoma,,-2.5,1.8,3.1,30230,486,896,26,2.9,0.56,595|607|664|665|1026|1475|1611|3082|3383|3667|4288|4311|4854|6281|6387|6777|7227|8660|9547|9611|9620|9846|10631|27086|29108|55872,CCND1|BCL9|BNIP3|BNIP3L|CDKN1A|CSTA|DAP|HGF|ICAM1|IRS1|MKI67|MME|NOTCH3|S100A10|CXCL12|STAT5B|TRPS1|IRS2|CXCL14|NCOR1|CELSR1|GAB2|POSTN|FOXP1|PYCARD|PBK,-0.79,0
1,-2.5,C1184919,M1,1,0,DisGeNET,35,Thoracic kyphosis,,-2.5,6.4,4.3,30230,21,896,4,0.45,0.22,2961|7737|50485|136647,GTF2E2|RNF113A|SMARCAL1|MPLKIP,-0.78,0
1,-2.5,C1512694,M1,1,0,DisGeNET,35,Increased Cellularity Present,,-2.5,6.4,4.3,30230,21,896,4,0.45,0.22,595|664|4288|6938,CCND1|BNIP3|MKI67|TCF12,-0.78,0
1,-2.5,C3811653,M1,1,0,DisGeNET,35,Experimental Organism Basal Cell Carcinoma,,-2.5,1.9,3.1,30230,437,896,24,2.7,0.54,595|1311|1634|1636|2067|2737|3082|3383|3621|3622|4311|4756|5564|6387|6777|6934|9113|10413|10848|10849|54984|55872|79035|400566,CCND1|COMP|DCN|ACE|ERCC1|GLI3|HGF|ICAM1|ING1|ING2|MME|NEO1|PRKAB1|CXCL12|STAT5B|TCF7L2|LATS1|YAP1|PPP1R13L|POLR1G|PINX1|PBK|NABP2|LIAT1,-0.78,0
1,-2.5,C0007133,M1,1,0,DisGeNET,35,"Carcinoma, Papillary",,-2.5,2.2,3.3,30230,225,896,15,1.7,0.43,361|595|2158|2719|3479|4060|4288|6281|6383|7227|7270|7424|26471|151887|100131187,AQP4|CCND1|F9|GPC3|IGF1|LUM|MKI67|S100A10|SDC2|TRPS1|TTF1|VEGFC|NUPR1|CCDC80|TSTD1,-0.78,0
1,-2.5,C2675021,M1,1,0,DisGeNET,35,Narrow palpebral fissure,,-2.5,5,4,30230,34,896,5,0.56,0.25,5116|7703|8220|10082|54487,PCNT|PCGF2|ESS2|GPC6|DGCR8,-0.78,0
1,-2.5,C4721208,M1,1,0,DisGeNET,35,Metastatic castration-resistant prostate cancer,,-2.5,2.7,3.4,30230,140,896,11,1.2,0.37,166|1113|1163|2067|5978|6660|6696|8805|9734|10631|23373,TLE5|CHGA|CKS1B|ERCC1|REST|SOX5|SPP1|TRIM24|HDAC9|POSTN|CRTC1,-0.78,0
1,-2.5,C0026846,M1,1,0,DisGeNET,35,Muscular Atrophy,,-2.5,4.1,3.8,30230,49,896,6,0.67,0.27,868|3297|3479|4734|9804|25937,CBLB|HSF1|IGF1|NEDD4|TOMM20|WWTR1,-0.78,0
1,-2.5,C0036220,M1,1,0,DisGeNET,35,Kaposi Sarcoma,,-2.5,1.8,3.1,30230,488,896,26,2.9,0.56,320|595|1026|1634|1948|2162|3014|3082|3383|3479|3660|4288|5076|5806|6239|6387|7424|8772|10318|10413|10524|26103|51129|84260|84939|136647,APBA1|CCND1|CDKN1A|DCN|EFNB2|F13A1|H2AX|HGF|ICAM1|IGF1|IRF2|MKI67|PAX2|PTX3|RREB1|CXCL12|VEGFC|FADD|TNIP1|YAP1|KAT5|LRIT1|ANGPTL4|TCHP|PWWP3A|MPLKIP,-0.77,0
1,-2.5,C4317009,M1,1,0,DisGeNET,35,Diverticular Diseases,,-2.5,3.3,3.6,30230,83,896,8,0.89,0.31,5125|7145|7227|8772|10653|23112|57512|392617,PCSK5|TNS1|TRPS1|FADD|SPINT2|TNRC6B|GPR158|ELFN1,-0.77,0
1,-2.5,C1134719,M1,1,0,DisGeNET,35,Invasive Ductal Breast Carcinoma,,-2.5,1.9,3.1,30230,414,896,23,2.6,0.53,361|595|1026|1475|1634|2662|3082|3667|4288|4854|6387|6489|6696|9547|9825|10631|29997|54487|57575|64285|80760|84260|116840,AQP4|CCND1|CDKN1A|CSTA|DCN|GDF10|HGF|IRS1|MKI67|NOTCH3|CXCL12|ST8SIA1|SPP1|CXCL14|SPATA2|POSTN|NOP53|DGCR8|PCDH10|RHBDF1|ITIH5|TCHP|CNTROB,-0.77,0
1,-2.5,C0035412,M1,1,0,DisGeNET,35,Rhabdomyosarcoma,,-2.5,1.7,3.1,30230,565,896,29,3.2,0.59,595|858|1026|1028|2719|2737|3014|3082|3383|3479|3489|3667|4267|4288|4810|4854|6387|6696|6909|7030|7138|7903|8772|9734|9759|10252|10413|23528|58191,CCND1|CAV2|CDKN1A|CDKN1C|GPC3|GLI3|H2AX|HGF|ICAM1|IGF1|IGFBP6|IRS1|CD99|MKI67|NHS|NOTCH3|CXCL12|SPP1|TBX2|TFE3|TNNT1|ST8SIA4|FADD|HDAC9|HDAC4|SPRY1|YAP1|ZNF281|CXCL16,-0.77,0
1,-2.5,C0033036,M1,1,0,DisGeNET,35,Atrial Premature Complexes,,-2.5,2.4,3.3,30230,183,896,13,1.5,0.4,350|595|972|2737|3014|6387|6925|6934|8658|10018|10297|10413|64285,APOH|CCND1|CD74|GLI3|H2AX|CXCL12|TCF4|TCF7L2|TNKS|BCL2L11|APC2|YAP1|RHBDF1,-0.76,0
1,-2.5,C0205647,M1,1,0,DisGeNET,35,Follicular adenoma,,-2.5,2.4,3.3,30230,183,896,13,1.5,0.4,361|972|1026|1636|2158|2719|3014|3082|3479|5126|6383|10631|100131187,AQP4|CD74|CDKN1A|ACE|F9|GPC3|H2AX|HGF|IGF1|PCSK2|SDC2|POSTN|TSTD1,-0.76,0
1,-2.5,C0200641,M1,1,0,DisGeNET,35,Blood basophil count (lab test),,-2.5,2.1,3.2,30230,272,896,17,1.9,0.46,770|1611|2687|4299|6239|10018|10318|10723|11030|22807|51274|54806|59269|83986|113263|147339|284058,CA11|DAP|GGT5|AFF1|RREB1|BCL2L11|TNIP1|SLC12A7|RBPMS|IKZF2|KLF3|AHI1|HIVEP3|FAM234A|GLCCI1|ARK2N|KANSL1,-0.76,0
1,-2.5,C1512981,M1,1,0,DisGeNET,35,Mammary Tumorigenesis,,-2.5,2.5,3.3,30230,162,896,12,1.3,0.38,595|664|3082|3297|3479|6482|8660|9846|10524|10631|64285|283149,CCND1|BNIP3|HGF|HSF1|IGF1|ST3GAL1|IRS2|GAB2|KAT5|POSTN|RHBDF1|BCL9L,-0.76,0
