Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
MyList_MCODE_ALL,GO Biological Processes,19,GO:0009615,response to virus,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.5,4.2,3.9,30230,408,106,6,5.7,2.2,3551|6041|9582|9821|55703|200316,IKBKB|RNASEL|APOBEC3B|RB1CC1|POLR3B|APOBEC3F,-1.4
MyList_MCODE_ALL,GO Biological Processes,19,GO:1902017,regulation of cilium assembly,19_GO:0050789 regulation of biological process,-2.5,10,5,30230,84,106,3,2.8,1.6,8100|9742|90410,IFT88|IFT140|IFT20,-1.4
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5607764,CLEC7A (Dectin-1) signaling,,-2.5,10,5,30230,84,106,3,2.8,1.6,3551|5580|10454,IKBKB|PRKCD|TAB1,-1.4
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5696399,Global Genome Nucleotide Excision Repair (GG-NER),,-2.5,10,5,30230,84,106,3,2.8,1.6,2068|2071|2968,ERCC2|ERCC3|GTF2H4,-1.4
MyList_MCODE_ALL,GO Biological Processes,19,GO:0034612,response to tumor necrosis factor,19_GO:0050896 response to stimulus,-2.5,6.6,4.4,30230,173,106,4,3.8,1.9,2353|3551|5609|6095,FOS|IKBKB|MAP2K7|RORA,-1.4
MyList_MCODE_ALL,GO Biological Processes,19,GO:0002253,activation of immune response,19_GO:0002376 immune system process,-2.5,4.2,3.8,30230,410,106,6,5.7,2.2,673|3551|5580|5581|7410|10451,BRAF|IKBKB|PRKCD|PRKCE|VAV2|VAV3,-1.4
MyList_MCODE_ALL,GO Biological Processes,19,GO:0035239,tube morphogenesis,19_GO:0032502 developmental process,-2.5,3.3,3.6,30230,701,106,8,7.5,2.6,3726|5587|6095|7410|10451|26160|26249|55764,JUNB|PRKD1|RORA|VAV2|VAV3|IFT172|KLHL3|IFT122,-1.4
MyList_MCODE_ALL,GO Cellular Components,20,GO:0005814,centriole,,-2.5,6.6,4.4,30230,174,106,4,3.8,1.9,2733|8100|9742|90410,GLE1|IFT88|IFT140|IFT20,-1.4
MyList_MCODE_ALL,GO Biological Processes,19,GO:0002520,immune system development,19_GO:0002376 immune system process,-2.5,6.6,4.4,30230,174,106,4,3.8,1.9,673|3981|3988|4292,BRAF|LIG4|LIPA|MLH1,-1.4
MyList_MCODE_ALL,GO Biological Processes,19,GO:0000045,autophagosome assembly,19_GO:0009987 cellular process,-2.5,10,5,30230,85,106,3,2.8,1.6,9821|60673|339122,RB1CC1|ATG101|RAB43,-1.4
MyList_MCODE_ALL,GO Biological Processes,19,GO:1901568,fatty acid derivative metabolic process,19_GO:0009987 cellular process,-2.5,10,5,30230,85,106,3,2.8,1.6,2182|55825|197322,ACSL4|PECR|ACSF3,-1.4
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-913531,Interferon Signaling,,-2.5,5,4,30230,286,106,5,4.7,2.1,3551|5580|6041|23511|55706,IKBKB|PRKCD|RNASEL|NUP188|NDC1,-1.4
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9909615,Regulation of PD-L1(CD274) Post-translational modification,,-2.5,9.9,4.9,30230,86,106,3,2.8,1.6,5563|51422|84061,PRKAA2|PRKAG2|MAGT1,-1.4
MyList_MCODE_ALL,GO Biological Processes,19,GO:0098655,monoatomic cation transmembrane transport,19_GO:0051179 localization,-2.5,3.2,3.5,30230,709,106,8,7.5,2.6,4508|4514|4541|84061|90423|90550|221154|286097,ATP6|COX3|ND6|MAGT1|ATP6V1E2|MCU|MICU2|MICU3,-1.4
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9679506,SARS-CoV Infections,,-2.4,4.1,3.8,30230,417,106,6,5.7,2.2,3551|9817|10454|23511|55706|84061,IKBKB|KEAP1|TAB1|NUP188|NDC1|MAGT1,-1.4
MyList_MCODE_ALL,GO Biological Processes,19,GO:0032024,positive regulation of insulin secretion,19_GO:0051179 localization,-2.4,9.8,4.9,30230,87,106,3,2.8,1.6,2182|5581|90550,ACSL4|PRKCE|MCU,-1.4
MyList_MCODE_ALL,GO Biological Processes,19,GO:0050871,positive regulation of B cell activation,19_GO:0002376 immune system process,-2.4,9.8,4.9,30230,87,106,3,2.8,1.6,4292|6778|10451,MLH1|STAT6|VAV3,-1.4
MyList_MCODE_ALL,GO Biological Processes,19,GO:0009953,dorsal/ventral pattern formation,19_GO:0032502 developmental process,-2.4,9.8,4.9,30230,87,106,3,2.8,1.6,26160|55764|79809,IFT172|IFT122|TTC21B,-1.4
MyList_MCODE_ALL,GO Biological Processes,19,GO:0043524,negative regulation of neuron apoptotic process,19_GO:0048519 negative regulation of biological process,-2.4,6.4,4.3,30230,179,106,4,3.8,1.9,673|3981|5582|51542,BRAF|LIG4|PRKCG|VPS54,-1.4
MyList_MCODE_ALL,GO Cellular Components,20,GO:0035770,ribonucleoprotein granule,,-2.4,3.2,3.5,30230,714,106,8,7.5,2.6,2968|5563|9582|27257|29107|167227|192670|200316,GTF2H4|PRKAA2|APOBEC3B|LSM1|NXT1|DCP2|AGO4|APOBEC3F,-1.4
MyList_MCODE_ALL,GO Biological Processes,19,GO:0006405,RNA export from nucleus,19_GO:0051179 localization,-2.4,9.7,4.9,30230,88,106,3,2.8,1.6,2733|23511|29107,GLE1|NUP188|NXT1,-1.4
MyList_MCODE_ALL,GO Biological Processes,19,GO:0032870,cellular response to hormone stimulus,19_GO:0050896 response to stimulus,-2.4,3.5,3.6,30230,565,106,7,6.6,2.4,2353|5563|5580|5581|5587|6778|51542,FOS|PRKAA2|PRKCD|PRKCE|PRKD1|STAT6|VPS54,-1.4
MyList_MCODE_ALL,GO Biological Processes,19,GO:2000142,regulation of DNA-templated transcription initiation,19_GO:0050789 regulation of biological process,-2.4,9.6,4.8,30230,89,106,3,2.8,1.6,6837|6908|9439,MED22|TBP|MED23,-1.4
MyList_MCODE_ALL,WikiPathways,27,WP231,TNF alpha signaling,,-2.4,9.6,4.8,30230,89,106,3,2.8,1.6,3551|5609|10454,IKBKB|MAP2K7|TAB1,-1.4
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-72203,Processing of Capped Intron-Containing Pre-mRNA,,-2.4,4.9,3.9,30230,294,106,5,4.7,2.1,2733|23511|23658|29107|55706,GLE1|NUP188|LSM5|NXT1|NDC1,-1.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:0009451,RNA modification,19_GO:0009987 cellular process,-2.4,6.3,4.2,30230,181,106,4,3.8,1.9,9582|80324|126789|200316,APOBEC3B|PUS1|PUSL1|APOBEC3F,-1.3
MyList_MCODE_ALL,GO Cellular Components,20,GO:0098798,mitochondrial protein-containing complex,,-2.4,6.3,4.2,30230,182,106,4,3.8,1.9,4706|90550|221154|286097,NDUFAB1|MCU|MICU2|MICU3,-1.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:0051607,defense response to virus,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.4,4.8,3.9,30230,296,106,5,4.7,2.1,6041|9582|9821|55703|200316,RNASEL|APOBEC3B|RB1CC1|POLR3B|APOBEC3F,-1.3
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9700206,Signaling by ALK in cancer,,-2.4,9.5,4.8,30230,90,106,3,2.8,1.6,3726|57448|192670,JUNB|BIRC6|AGO4,-1.3
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9663891,Selective autophagy,,-2.4,9.5,4.8,30230,90,106,3,2.8,1.6,5563|8100|51422,PRKAA2|IFT88|PRKAG2,-1.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:0046632,alpha-beta T cell differentiation,19_GO:0002376 immune system process,-2.4,9.5,4.8,30230,90,106,3,2.8,1.6,673|6095|6778,BRAF|RORA|STAT6,-1.3
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9725370,Signaling by ALK fusions and activated point mutants,,-2.4,9.5,4.8,30230,90,106,3,2.8,1.6,3726|57448|192670,JUNB|BIRC6|AGO4,-1.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:0001944,vasculature development,19_GO:0032502 developmental process,-2.4,3.5,3.6,30230,570,106,7,6.6,2.4,3726|3988|5587|6095|7410|10451|10454,JUNB|LIPA|PRKD1|RORA|VAV2|VAV3|TAB1,-1.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:0030098,lymphocyte differentiation,19_GO:0002376 immune system process,-2.4,4.8,3.9,30230,297,106,5,4.7,2.1,673|3981|3988|6095|6778,BRAF|LIG4|LIPA|RORA|STAT6,-1.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:0006403,RNA localization,19_GO:0051179 localization,-2.4,6.2,4.2,30230,184,106,4,3.8,1.9,2733|23511|29107|55706,GLE1|NUP188|NXT1|NDC1,-1.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:0007169,cell surface receptor protein tyrosine kinase signaling pathway,19_GO:0050896 response to stimulus,-2.4,4,3.7,30230,431,106,6,5.7,2.2,673|2068|5587|6778|7410|57560,BRAF|ERCC2|PRKD1|STAT6|VAV2|IFT80,-1.3
MyList_MCODE_ALL,WikiPathways,27,WP1772,Apoptosis modulation and signaling,,-2.4,9.3,4.7,30230,92,106,3,2.8,1.6,2353|3551|5587,FOS|IKBKB|PRKD1,-1.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:0000165,MAPK cascade,19_GO:0050896 response to stimulus,-2.4,6.1,4.2,30230,186,106,4,3.8,1.9,673|3551|5602|5609,BRAF|IKBKB|MAPK10|MAP2K7,-1.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:1905037,autophagosome organization,19_GO:0009987 cellular process,-2.4,9.2,4.7,30230,93,106,3,2.8,1.6,9821|60673|339122,RB1CC1|ATG101|RAB43,-1.3
MyList_MCODE_ALL,KEGG Pathway,24,hsa04912,GnRH signaling pathway,,-2.4,9.2,4.7,30230,93,106,3,2.8,1.6,5580|5602|5609,PRKCD|MAPK10|MAP2K7,-1.3
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation,,-2.4,9.2,4.7,30230,93,106,3,2.8,1.6,5563|6908|51422,PRKAA2|TBP|PRKAG2,-1.3
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9694516,SARS-CoV-2 Infection,,-2.4,4.7,3.8,30230,303,106,5,4.7,2.1,3551|10454|23511|55706|84061,IKBKB|TAB1|NUP188|NDC1|MAGT1,-1.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:0007507,heart development,19_GO:0032502 developmental process,-2.4,3.4,3.5,30230,580,106,7,6.6,2.4,7403|9742|9821|10454|26160|55764|90410,KDM6A|IFT140|RB1CC1|TAB1|IFT172|IFT122|IFT20,-1.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:1902600,proton transmembrane transport,19_GO:0051179 localization,-2.3,6,4.1,30230,190,106,4,3.8,1.9,4508|4514|4541|90423,ATP6|COX3|ND6|ATP6V1E2,-1.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:0006694,steroid biosynthetic process,19_GO:0009987 cellular process,-2.3,9,4.6,30230,95,106,3,2.8,1.6,3988|5563|51422,LIPA|PRKAA2|PRKAG2,-1.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:0006487,protein N-linked glycosylation,19_GO:0009987 cellular process,-2.3,9,4.6,30230,95,106,3,2.8,1.6,10195|29880|84061,ALG3|ALG5|MAGT1,-1.3
MyList_MCODE_ALL,KEGG Pathway,24,hsa04657,IL-17 signaling pathway,,-2.3,9,4.6,30230,95,106,3,2.8,1.6,2353|3551|5602,FOS|IKBKB|MAPK10,-1.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:0061157,mRNA destabilization,19_GO:0048519 negative regulation of biological process,-2.3,6,4.1,30230,191,106,4,3.8,1.9,4292|23658|27257|167227,MLH1|LSM5|LSM1|DCP2,-1.3
MyList_MCODE_ALL,GO Cellular Components,20,GO:0001750,photoreceptor outer segment,,-2.3,8.9,4.6,30230,96,106,3,2.8,1.6,9742|57728|90410,IFT140|WDR19|IFT20,-1.3
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-1592230,Mitochondrial biogenesis,,-2.3,8.9,4.6,30230,96,106,3,2.8,1.6,4508|5563|51422,ATP6|PRKAA2|PRKAG2,-1.3
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9837999,Mitochondrial protein degradation,,-2.3,8.9,4.6,30230,96,106,3,2.8,1.6,4508|4541|221154,ATP6|ND6|MICU2,-1.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:0016239,positive regulation of macroautophagy,19_GO:0048518 positive regulation of biological process,-2.3,8.8,4.6,30230,97,106,3,2.8,1.6,5563|27244|84219,PRKAA2|SESN1|WDR24,-1.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:0010507,negative regulation of autophagy,19_GO:0048519 negative regulation of biological process,-2.3,8.8,4.6,30230,97,106,3,2.8,1.6,10325|64121|84861,RRAGB|RRAGC|KLHL22,-1.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:1903311,regulation of mRNA metabolic process,19_GO:0050789 regulation of biological process,-2.3,3.8,3.6,30230,445,106,6,5.7,2.2,4292|5580|6041|23658|27257|167227,MLH1|PRKCD|RNASEL|LSM5|LSM1|DCP2,-1.3
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-446203,Asparagine N-linked glycosylation,,-2.3,4.6,3.8,30230,312,106,5,4.7,2.1,9382|10195|29880|84061|84342,COG1|ALG3|ALG5|MAGT1|COG8,-1.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:1903829,positive regulation of protein localization,19_GO:0051179 localization,-2.3,3.8,3.6,30230,446,106,6,5.7,2.2,2182|5563|5580|5581|5587|90550,ACSL4|PRKAA2|PRKCD|PRKCE|PRKD1|MCU,-1.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:0050779,RNA destabilization,19_GO:0048518 positive regulation of biological process,-2.3,5.9,4,30230,195,106,4,3.8,1.9,4292|23658|27257|167227,MLH1|LSM5|LSM1|DCP2,-1.3
MyList_MCODE_ALL,WikiPathways,27,WP5475,Hallmark of cancer sustaining proliferative signaling,,-2.3,8.7,4.5,30230,98,106,3,2.8,1.6,673|2353|3551,BRAF|FOS|IKBKB,-1.3
MyList_MCODE_ALL,KEGG Pathway,24,hsa04925,Aldosterone synthesis and secretion,,-2.3,8.7,4.5,30230,98,106,3,2.8,1.6,5581|5582|5587,PRKCE|PRKCG|PRKD1,-1.3
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-4420097,VEGFA-VEGFR2 Pathway,,-2.3,8.7,4.5,30230,98,106,3,2.8,1.6,5580|7410|10451,PRKCD|VAV2|VAV3,-1.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:0045132,meiotic chromosome segregation,19_GO:0022414 reproductive process,-2.3,8.7,4.5,30230,98,106,3,2.8,1.6,4292|55706|192670,MLH1|NDC1|AGO4,-1.3
MyList_MCODE_ALL,KEGG Pathway,24,hsa05167,Kaposi sarcoma-associated herpesvirus infection,,-2.3,5.8,4,30230,196,106,4,3.8,1.9,2353|3551|5602|5609,FOS|IKBKB|MAPK10|MAP2K7,-1.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:0032465,regulation of cytokinesis,19_GO:0050789 regulation of biological process,-2.3,8.6,4.5,30230,99,106,3,2.8,1.6,5581|55958|57448,PRKCE|KLHL9|BIRC6,-1.2
MyList_MCODE_ALL,KEGG Pathway,24,hsa01522,Endocrine resistance,,-2.3,8.6,4.5,30230,99,106,3,2.8,1.6,673|2353|5602,BRAF|FOS|MAPK10,-1.2
MyList_MCODE_ALL,KEGG Pathway,24,hsa05231,Choline metabolism in cancer,,-2.3,8.6,4.5,30230,99,106,3,2.8,1.6,2353|5582|5602,FOS|PRKCG|MAPK10,-1.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0008306,associative learning,19_GO:0032501 multicellular organismal process,-2.3,8.6,4.5,30230,99,106,3,2.8,1.6,673|2353|90410,BRAF|FOS|IFT20,-1.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0051276,chromosome organization,19_GO:0009987 cellular process,-2.3,3.8,3.5,30230,453,106,6,5.7,2.2,2071|3981|4292|55706|84861|192670,ERCC3|LIG4|MLH1|NDC1|KLHL22|AGO4,-1.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0090276,regulation of peptide hormone secretion,19_GO:0051179 localization,-2.3,5.7,4,30230,199,106,4,3.8,1.9,2182|5581|5587|90550,ACSL4|PRKCE|PRKD1|MCU,-1.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0016241,regulation of macroautophagy,19_GO:0050789 regulation of biological process,-2.3,5.7,4,30230,199,106,4,3.8,1.9,5563|27244|84219|90423,PRKAA2|SESN1|WDR24|ATP6V1E2,-1.2
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5419276,Mitochondrial translation termination,,-2.3,8.5,4.5,30230,101,106,3,2.8,1.6,4508|4514|4541,ATP6|COX3|ND6,-1.2
MyList_MCODE_ALL,KEGG Pathway,24,hsa04933,AGE-RAGE signaling pathway in diabetic complications,,-2.3,8.5,4.5,30230,101,106,3,2.8,1.6,5580|5581|5602,PRKCD|PRKCE|MAPK10,-1.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0030099,myeloid cell differentiation,19_GO:0032502 developmental process,-2.3,4.5,3.7,30230,320,106,5,4.7,2.1,2068|3726|3988|51542|57560,ERCC2|JUNB|LIPA|VPS54|IFT80,-1.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0045089,positive regulation of innate immune response,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.3,4.5,3.7,30230,320,106,5,4.7,2.1,3551|5581|5587|10454|55703,IKBKB|PRKCE|PRKD1|TAB1|POLR3B,-1.2
MyList_MCODE_ALL,WikiPathways,27,WP3594,Circadian rhythm genes,,-2.3,5.7,3.9,30230,201,106,4,3.8,1.9,5563|5582|5602|6095,PRKAA2|PRKCG|MAPK10|RORA,-1.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0006874,intracellular calcium ion homeostasis,19_GO:0042592 homeostatic process,-2.3,5.7,3.9,30230,201,106,4,3.8,1.9,51542|90550|221154|286097,VPS54|MCU|MICU2|MICU3,-1.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0042254,ribosome biogenesis,19_GO:0009987 cellular process,-2.3,4.4,3.7,30230,322,106,5,4.7,2.1,2068|4706|4931|6041|64745,ERCC2|NDUFAB1|NVL|RNASEL|METTL17,-1.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0002831,regulation of response to biotic stimulus,19_GO:0050896 response to stimulus,-2.2,3.3,3.4,30230,609,106,7,6.6,2.4,3551|5581|5587|10454|55703|84861|200316,IKBKB|PRKCE|PRKD1|TAB1|POLR3B|KLHL22|APOBEC3F,-1.2
MyList_MCODE_ALL,KEGG Pathway,24,hsa05142,Chagas disease,,-2.2,8.3,4.4,30230,103,106,3,2.8,1.6,2353|3551|5602,FOS|IKBKB|MAPK10,-1.2
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9705683,SARS-CoV-2-host interactions,,-2.2,5.6,3.9,30230,203,106,4,3.8,1.9,3551|10454|23511|55706,IKBKB|TAB1|NUP188|NDC1,-1.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0002791,regulation of peptide secretion,19_GO:0051179 localization,-2.2,5.6,3.9,30230,203,106,4,3.8,1.9,2182|5581|5587|90550,ACSL4|PRKCE|PRKD1|MCU,-1.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0048839,inner ear development,19_GO:0032502 developmental process,-2.2,5.6,3.9,30230,204,106,4,3.8,1.9,1052|8100|90410|123016,CEBPD|IFT88|IFT20|TTC8,-1.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0007389,pattern specification process,19_GO:0032502 developmental process,-2.2,3.7,3.5,30230,463,106,6,5.7,2.2,9742|26160|29880|55764|79809|123016,IFT140|IFT172|ALG5|IFT122|TTC21B|TTC8,-1.2
MyList_MCODE_ALL,WikiPathways,27,WP1544,MicroRNAs in cardiomyocyte hypertrophy,,-2.2,8.2,4.4,30230,104,106,3,2.8,1.6,3551|5609|10454,IKBKB|MAP2K7|TAB1,-1.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0002694,regulation of leukocyte activation,19_GO:0002376 immune system process,-2.2,3.3,3.3,30230,614,106,7,6.6,2.4,673|3726|4292|6095|6778|10451|84861,BRAF|JUNB|MLH1|RORA|STAT6|VAV3|KLHL22,-1.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0010001,glial cell differentiation,19_GO:0032502 developmental process,-2.2,5.6,3.9,30230,205,106,4,3.8,1.9,2068|23405|51542|79809,ERCC2|DICER1|VPS54|TTC21B,-1.2
MyList_MCODE_ALL,KEGG Pathway,24,hsa05169,Epstein-Barr virus infection,,-2.2,5.6,3.9,30230,205,106,4,3.8,1.9,3551|5602|5609|10454,IKBKB|MAPK10|MAP2K7|TAB1,-1.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0061014,positive regulation of mRNA catabolic process,19_GO:0048519 negative regulation of biological process,-2.2,5.6,3.9,30230,205,106,4,3.8,1.9,4292|23658|27257|167227,MLH1|LSM5|LSM1|DCP2,-1.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0090087,regulation of peptide transport,19_GO:0051179 localization,-2.2,5.6,3.9,30230,205,106,4,3.8,1.9,2182|5581|5587|90550,ACSL4|PRKCE|PRKD1|MCU,-1.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:1904951,positive regulation of establishment of protein localization,19_GO:0051179 localization,-2.2,4.4,3.6,30230,327,106,5,4.7,2.1,2182|5580|5581|5587|90550,ACSL4|PRKCD|PRKCE|PRKD1|MCU,-1.2
MyList_MCODE_ALL,KEGG Pathway,24,hsa04625,C-type lectin receptor signaling pathway,,-2.2,8.1,4.4,30230,105,106,3,2.8,1.6,3551|5580|5602,IKBKB|PRKCD|MAPK10,-1.2
MyList_MCODE_ALL,WikiPathways,27,WP615,Senescence and autophagy in cancer,,-2.2,8.1,4.4,30230,105,106,3,2.8,1.6,673|6041|9821,BRAF|RNASEL|RB1CC1,-1.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:2001252,positive regulation of chromosome organization,19_GO:0048518 positive regulation of biological process,-2.2,8.1,4.4,30230,105,106,3,2.8,1.6,3981|4931|5609,LIG4|NVL|MAP2K7,-1.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:1901699,cellular response to nitrogen compound,19_GO:0050896 response to stimulus,-2.2,3.2,3.3,30230,617,106,7,6.6,2.4,2353|5580|5587|6778|27244|84861|729438,FOS|PRKCD|PRKD1|STAT6|SESN1|KLHL22|CASTOR2,-1.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0006399,tRNA metabolic process,19_GO:0009987 cellular process,-2.2,5.5,3.9,30230,207,106,4,3.8,1.9,23405|80324|126789|283459,DICER1|PUS1|PUSL1|GATC,-1.2
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9843745,Adipogenesis,,-2.2,8,4.3,30230,107,106,3,2.8,1.6,1052|6837|9439,CEBPD|MED22|MED23,-1.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0070555,response to interleukin-1,19_GO:0050896 response to stimulus,-2.2,8,4.3,30230,107,106,3,2.8,1.6,3551|5609|6095,IKBKB|MAP2K7|RORA,-1.2
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-194138,Signaling by VEGF,,-2.2,8,4.3,30230,107,106,3,2.8,1.6,5580|7410|10451,PRKCD|VAV2|VAV3,-1.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0110020,regulation of actomyosin structure organization,19_GO:0050789 regulation of biological process,-2.2,8,4.3,30230,107,106,3,2.8,1.6,673|5587|123016,BRAF|PRKD1|TTC8,-1.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0002822,regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,19_GO:0002376 immune system process,-2.2,5.4,3.8,30230,210,106,4,3.8,1.9,3726|4292|6778|84861,JUNB|MLH1|STAT6|KLHL22,-1.2
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-73894,DNA Repair,,-2.2,4.3,3.6,30230,334,106,5,4.7,2.1,2068|2071|2968|3981|4292,ERCC2|ERCC3|GTF2H4|LIG4|MLH1,-1.2
MyList_MCODE_ALL,WikiPathways,27,WP4321,Thermogenesis,,-2.2,7.9,4.3,30230,108,106,3,2.8,1.6,2182|5563|51422,ACSL4|PRKAA2|PRKAG2,-1.2
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-163685,Integration of energy metabolism,,-2.2,7.9,4.3,30230,108,106,3,2.8,1.6,2182|5563|51422,ACSL4|PRKAA2|PRKAG2,-1.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0006892,post-Golgi vesicle-mediated transport,19_GO:0051179 localization,-2.2,7.8,4.2,30230,109,106,3,2.8,1.6,10079|51542|134957,ATP9A|VPS54|STXBP5,-1.2
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5696398,Nucleotide Excision Repair,,-2.2,7.8,4.2,30230,109,106,3,2.8,1.6,2068|2071|2968,ERCC2|ERCC3|GTF2H4,-1.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0031349,positive regulation of defense response,19_GO:0048518 positive regulation of biological process,-2.2,3.6,3.4,30230,478,106,6,5.7,2.2,3551|5581|5587|6845|10454|55703,IKBKB|PRKCE|PRKD1|VAMP7|TAB1|POLR3B,-1.1
MyList_MCODE_ALL,WikiPathways,27,WP3998,Prader Willi and Angelman syndrome,,-2.2,7.8,4.2,30230,110,106,3,2.8,1.6,2733|23511|55706,GLE1|NUP188|NDC1,-1.1
MyList_MCODE_ALL,GO Biological Processes,19,GO:0120032,regulation of plasma membrane bounded cell projection assembly,19_GO:0050789 regulation of biological process,-2.2,5.3,3.8,30230,214,106,4,3.8,1.9,5580|8100|9742|90410,PRKCD|IFT88|IFT140|IFT20,-1.1
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-72306,tRNA processing,,-2.2,7.7,4.2,30230,111,106,3,2.8,1.6,23511|55706|80324,NUP188|NDC1|PUS1,-1.1
MyList_MCODE_ALL,GO Biological Processes,19,GO:0032204,regulation of telomere maintenance,19_GO:0050789 regulation of biological process,-2.2,7.7,4.2,30230,111,106,3,2.8,1.6,4931|5609|167227,NVL|MAP2K7|DCP2,-1.1
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-2559582,Senescence-Associated Secretory Phenotype (SASP),,-2.2,7.7,4.2,30230,111,106,3,2.8,1.6,2353|29882|64682,FOS|ANAPC2|ANAPC1,-1.1
MyList_MCODE_ALL,GO Biological Processes,19,GO:1903900,regulation of viral life cycle,19_GO:0016032 viral process,-2.2,7.7,4.2,30230,111,106,3,2.8,1.6,6041|9582|200316,RNASEL|APOBEC3B|APOBEC3F,-1.1
MyList_MCODE_ALL,KEGG Pathway,24,hsa05145,Toxoplasmosis,,-2.1,7.6,4.2,30230,112,106,3,2.8,1.6,3551|5602|10454,IKBKB|MAPK10|TAB1,-1.1
MyList_MCODE_ALL,GO Biological Processes,19,GO:0060491,regulation of cell projection assembly,19_GO:0050789 regulation of biological process,-2.1,5.3,3.7,30230,217,106,4,3.8,1.9,5580|8100|9742|90410,PRKCD|IFT88|IFT140|IFT20,-1.1
