"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs"
NA,"Direct GO Biological Processes","GO:0051145","smooth muscle cell differentiation",12,3,0.536,3.5933,1.845,0.045954375308318,1.33767313320499,1,0.204786145505433,1,"MRTFA,TBX2,MRTFB","14334,11597,29819"
NA,"Direct GO Biological Processes","GO:0021953","central nervous system neuron differentiation",20,4,0.714,2.8746,1.523,0.0460359255096213,1.33690312133663,1,0.204786145505433,1,"BCL11B,ID4,NKX6-1,FOXG1","13222,5363,7839,3811"
NA,"Direct GO Biological Processes","GO:0060271","cilium assembly",115,13,2.321,1.6248,0.7,0.0556575479863965,1.25447593058254,1,0.231112633032347,1,"TRAF3IP1,ABLIM1,IFT74,CEP164,CEP20,WDR35,KIAA0586,FBF1,CBY1,CCDC66,ATAT1,CEP250,CEP41","17861,78,21424,29182,26435,29250,19960,24674,1307,27709,21186,1859,12370"
NA,"Direct GO Biological Processes","GO:0007517","muscle organ development",40,6,1.071,2.156,1.108,0.0562979441785264,1.24950746390928,1,0.231112633032347,1,"TCF12,SMTN,MRTFB,TAGLN,EID2,CENPF","11623,11126,29819,11553,28292,1857"
NA,"Direct GO Biological Processes","GO:0035278","miRNA-mediated gene silencing by inhibition of translation",13,3,0.536,3.3169,1.73,0.0567431294065437,1.24608671636329,1,0.231112633032347,1,"TNRC6B,TNRC6A,EIF4ENIF1","29190,11969,16687"
NA,"Direct GO Biological Processes","GO:0045190","isotype switching",13,3,0.536,3.3169,1.73,0.0567431294065437,1.24608671636329,1,0.231112633032347,1,"ATAD5,RNF168,EXO1","25752,26661,3511"
NA,"Direct GO Biological Processes","GO:0048667","cell morphogenesis involved in neuron differentiation",13,3,0.536,3.3169,1.73,0.0567431294065437,1.24608671636329,1,0.231112633032347,1,"GPRIN3,FOXG1,OPHN1","27733,3811,8148"
NA,"Direct GO Biological Processes","GO:0060816","random inactivation of X chromosome",13,3,0.536,3.3169,1.73,0.0567431294065437,1.24608671636329,1,0.231112633032347,1,"JARID2,CIZ1,BRCA1","6196,16744,1100"
NA,"Direct GO Biological Processes","GO:0110025","DNA strand resection involved in replication fork processing",13,3,0.536,3.3169,1.73,0.0567431294065437,1.24608671636329,1,0.231112633032347,1,"RBBP8,EXO1,BRCA1","9891,3511,1100"
NA,"Direct GO Biological Processes","GO:0007100","mitotic centrosome separation",6,2,0.357,4.7911,2.26,0.0600892845884102,1.22120296658345,1,0.231112633032347,1,"NDEL1,NDE1","17620,17619"
NA,"Direct GO Biological Processes","GO:0023051","regulation of signaling",6,2,0.357,4.7911,2.26,0.0600892845884102,1.22120296658345,1,0.231112633032347,1,"CBL,ITSN1","1541,6183"
NA,"Direct GO Biological Processes","GO:0030903","notochord development",6,2,0.357,4.7911,2.26,0.0600892845884102,1.22120296658345,1,0.231112633032347,1,"YAP1,COBL","16262,22199"
NA,"Direct GO Biological Processes","GO:0033152","immunoglobulin V(D)J recombination",6,2,0.357,4.7911,2.26,0.0600892845884102,1.22120296658345,1,0.231112633032347,1,"TCF3,CYREN","11633,22432"
NA,"Direct GO Biological Processes","GO:0035617","stress granule disassembly",6,2,0.357,4.7911,2.26,0.0600892845884102,1.22120296658345,1,0.231112633032347,1,"ZFAND1,KLC1","25858,6387"
NA,"Direct GO Biological Processes","GO:0046620","regulation of organ growth",6,2,0.357,4.7911,2.26,0.0600892845884102,1.22120296658345,1,0.231112633032347,1,"LATS1,LATS2","6514,6515"
NA,"Direct GO Biological Processes","GO:0050658","RNA transport",6,2,0.357,4.7911,2.26,0.0600892845884102,1.22120296658345,1,0.231112633032347,1,"ATXN2,RTRAF","10555,23169"
NA,"Direct GO Biological Processes","GO:0070358","actin polymerization-dependent cell motility",6,2,0.357,4.7911,2.26,0.0600892845884102,1.22120296658345,1,0.231112633032347,1,"ENAH,EPS8","18271,3420"
NA,"Direct GO Biological Processes","GO:0090063","positive regulation of microtubule nucleation",6,2,0.357,4.7911,2.26,0.0600892845884102,1.22120296658345,1,0.231112633032347,1,"PAK1,PDE4DIP","8590,15580"
NA,"Direct GO Biological Processes","GO:1905274","regulation of modification of postsynaptic actin cytoskeleton",6,2,0.357,4.7911,2.26,0.0600892845884102,1.22120296658345,1,0.231112633032347,1,"AMOT,ITSN1","17810,6183"
NA,"Direct GO Biological Processes","GO:1905719","protein localization to perinuclear region of cytoplasm",6,2,0.357,4.7911,2.26,0.0600892845884102,1.22120296658345,1,0.231112633032347,1,"HOOK2,HOOK1","19885,19884"
NA,"Direct GO Biological Processes","GO:0030010","establishment of cell polarity",31,5,0.893,2.3183,1.213,0.0605693505794628,1.2177470827882,1,0.232244442405916,1,"WWC1,PAK1,DIAPH3,PTK2,PHLDB2","29435,8590,15480,9611,29573"
NA,"Direct GO Biological Processes","GO:0051056","regulation of small GTPase mediated signal transduction",51,7,1.25,1.9728,0.98,0.0614264456303412,1.21164461389726,1,0.234452082558554,1,"AMOT,ARHGAP11A,PLEKHG3,RALBP1,PLEKHG1,ITSN1,SRGAP2","17810,15783,20364,9841,20884,6183,19751"
NA,"Direct GO Biological Processes","GO:1903078","positive regulation of protein localization to plasma membrane",41,6,1.071,2.1034,1.073,0.062252701479719,1.20584179744864,1,0.235075927935291,1,"SORBS1,NKD2,PLS1,ZDHHC5,SPTBN1,PPP1R9B","14565,17046,9090,18472,11275,9298"
NA,"Direct GO Biological Processes","GO:0042073","intraciliary transport",22,4,0.714,2.6133,1.386,0.0623421360884391,1.20521832115561,1,0.235075927935291,1,"IFT74,TRAF3IP1,LCA5,WDR35","21424,17861,31923,29250"
NA,"Direct GO Biological Processes","GO:0043588","skin development",22,4,0.714,2.6133,1.386,0.0623421360884391,1.20521832115561,1,0.235075927935291,1,"BCL11B,SFN,ASPRV1,ERRFI1","13222,10773,26321,18185"
NA,"Direct GO Biological Processes","GO:0048144","fibroblast proliferation",22,4,0.714,2.6133,1.386,0.0623421360884391,1.20521832115561,1,0.235075927935291,1,"MORF4L1,CDKN1A,LZTS2,CKS2","16989,1784,29381,2000"
NA,"Direct GO Biological Processes","GO:0009411","response to UV",42,6,1.071,2.0533,1.038,0.0685653374473857,1.16389538224994,1,0.24930853663671,1,"USP1,SPRTN,CDKN1A,PCLAF,COL6A2,DTL","12607,25356,1784,28961,2212,30288"
