Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0050678,regulation of epithelial cell proliferation,19_GO:0050789 regulation of biological process,-2.3,1.9,3,30230,381,896,21,2.3,0.51,350|595|858|1028|1948|2719|3479|5076|6091|6239|6387|6934|7060|7424|9500|9607|10413|26471|57608|57804|252983,APOH|CCND1|CAV2|CDKN1C|EFNB2|GPC3|IGF1|PAX2|ROBO1|RREB1|CXCL12|TCF7L2|THBS4|VEGFC|MAGED1|CARTPT|YAP1|NUPR1|JCAD|POLD4|STXBP4,-0.61,MyList
Reactome Gene Sets,6,R-HSA-1257604,PIP3 activates AKT signaling,,-2.3,2.1,3,30230,262,896,16,1.8,0.44,1026|2122|3082|3667|4734|5978|8658|8660|9846|23112|23239|51564|54815|57690|80012|84335,CDKN1A|MECOM|HGF|IRS1|NEDD4|REST|TNKS|IRS2|GAB2|TNRC6B|PHLPP1|HDAC7|GATAD2A|TNRC6C|PHC3|AKT1S1,-0.6,MyList
GO Biological Processes,19,GO:0140014,mitotic nuclear division,19_GO:0009987 cellular process,-2.3,2.4,3.1,30230,172,896,12,1.3,0.38,8766|25978|27338|54820|54908|54984|79080|79884|81565|84722|91272|152185,RAB11A|CHMP2B|UBE2S|NDE1|SPDL1|PINX1|CCDC86|MAP9|NDEL1|PSRC1|BOD1|SPICE1,-0.59,MyList
GO Biological Processes,19,GO:0000725,recombinational repair,19_GO:0050896 response to stimulus,-2.3,2.6,3.2,30230,130,896,10,1.1,0.35,2073|3014|5980|10524|58493|65980|79035|119392|254225|375757,ERCC5|H2AX|REV3L|KAT5|INIP|BRD9|NABP2|SFR1|RNF169|SWI5,-0.59,MyList
WikiPathways,27,WP2572,Primary focal segmental glomerulosclerosis FSGS,,-2.3,3.3,3.4,30230,72,896,7,0.78,0.29,1026|1028|4288|4311|5076|11346|50485,CDKN1A|CDKN1C|MKI67|MME|PAX2|SYNPO|SMARCAL1,-0.59,MyList
GO Biological Processes,19,GO:0050671,positive regulation of lymphocyte proliferation,19_GO:0002376 immune system process,-2.3,2.5,3.1,30230,151,896,11,1.2,0.37,972|1026|1947|3133|3479|6777|8660|8772|29108|57181|58515,CD74|CDKN1A|EFNB1|HLA-E|IGF1|STAT5B|IRS2|FADD|PYCARD|SLC39A10|SELENOK,-0.59,MyList
Reactome Gene Sets,6,R-HSA-937061,TRIF (TICAM1)-mediated TLR4 signaling,,-2.3,2.8,3.2,30230,110,896,9,1,0.33,2002|4793|5606|7322|8772|10010|10133|79155|257397,ELK1|NFKBIB|MAP2K3|UBE2D2|FADD|TANK|OPTN|TNIP2|TAB3,-0.59,MyList
Reactome Gene Sets,6,R-HSA-166166,MyD88-independent TLR4 cascade,,-2.3,2.8,3.2,30230,110,896,9,1,0.33,2002|4793|5606|7322|8772|10010|10133|79155|257397,ELK1|NFKBIB|MAP2K3|UBE2D2|FADD|TANK|OPTN|TNIP2|TAB3,-0.59,MyList
GO Biological Processes,19,GO:0051640,organelle localization,19_GO:0051179 localization,-2.3,1.7,2.9,30230,561,896,28,3.1,0.58,858|1113|1453|7942|8263|8766|10252|10524|10749|22871|23208|25978|30850|50487|54785|54820|54908|54984|56776|57584|65009|81565|84080|84327|84722|84946|91272|152185,CAV2|CHGA|CSNK1D|TFEB|F8A1|RAB11A|SPRY1|KAT5|KIF1C|NLGN1|SYT11|CHMP2B|CDR2L|PLA2G3|BORCS6|NDE1|SPDL1|PINX1|FMN2|ARHGAP21|NDRG4|NDEL1|ENKD1|ZBED3|PSRC1|LTV1|BOD1|SPICE1,-0.59,MyList
GO Biological Processes,19,GO:0060491,regulation of cell projection assembly,19_GO:0050789 regulation of biological process,-2.3,2.2,3,30230,217,896,14,1.6,0.41,2039|3383|6792|8766|10413|10602|11135|22871|23247|81565|84260|116840|146206|148170,DMTN|ICAM1|CDKL5|RAB11A|YAP1|CDC42EP3|CDC42EP1|NLGN1|KATNIP|NDEL1|TCHP|CNTROB|CARMIL2|CDC42EP5,-0.59,MyList
Canonical Pathways,11,M276,PID FGF PATHWAY,,-2.3,3.7,3.5,30230,55,896,6,0.67,0.27,3082|6383|6464|6696|6777|54434,HGF|SDC2|SHC1|SPP1|STAT5B|SSH1,-0.58,MyList
WikiPathways,27,WP3959,DNA IR double strand breaks and cellular response via ATM,,-2.3,3.7,3.5,30230,55,896,6,0.67,0.27,3014|3297|9113|10413|10524|79035,H2AX|HSF1|LATS1|YAP1|KAT5|NABP2,-0.58,MyList
GO Biological Processes,19,GO:0001823,mesonephros development,19_GO:0032502 developmental process,-2.2,3,3.3,30230,91,896,8,0.89,0.31,2719|2737|5076|6092|10220|10252|56998|255743,GPC3|GLI3|PAX2|ROBO2|GDF11|SPRY1|CTNNBIP1|NPNT,-0.58,MyList
GO Biological Processes,19,GO:0032456,endocytic recycling,19_GO:0051179 localization,-2.2,3,3.3,30230,91,896,8,0.89,0.31,8766|23301|57724|79778|84079|253725|254102|644150,RAB11A|EHBP1|EPG5|MICALL2|ANKRD27|WASHC2C|EHBP1L1|WIPF3,-0.58,MyList
GO Cellular Components,20,GO:0097431,mitotic spindle pole,,-2.2,4.3,3.6,30230,39,896,5,0.56,0.25,3297|8658|10524|51199|84140,HSF1|TNKS|KAT5|NIN|FAM161A,-0.58,MyList
Reactome Gene Sets,6,R-HSA-8853884,Transcriptional Regulation by VENTX,,-2.2,4.3,3.6,30230,39,896,5,0.56,0.25,595|6934|23112|27338|57690,CCND1|TCF7L2|TNRC6B|UBE2S|TNRC6C,-0.58,MyList
GO Biological Processes,19,GO:0034367,protein-containing complex remodeling,19_GO:0009987 cellular process,-2.2,4.3,3.6,30230,39,896,5,0.56,0.25,350|5125|9388|50487|129685,APOH|PCSK5|LIPG|PLA2G3|TAF8,-0.58,MyList
GO Biological Processes,19,GO:0002761,regulation of myeloid leukocyte differentiation,19_GO:0002376 immune system process,-2.2,2.6,3.2,30230,131,896,10,1.1,0.35,972|3297|4286|4739|7030|8772|9607|27086|50487|56998,CD74|HSF1|MITF|NEDD9|TFE3|FADD|CARTPT|FOXP1|PLA2G3|CTNNBIP1,-0.58,MyList
GO Biological Processes,19,GO:0030512,negative regulation of transforming growth factor beta receptor signaling pathway,19_GO:0048519 negative regulation of biological process,-2.2,2.6,3.2,30230,131,896,10,1.1,0.35,858|3621|3622|4052|10252|11117|94031|114990|163126|283149,CAV2|ING1|ING2|LTBP1|SPRY1|EMILIN1|HTRA3|VASN|EID2|BCL9L,-0.58,MyList
GO Biological Processes,19,GO:0032946,positive regulation of mononuclear cell proliferation,19_GO:0048518 positive regulation of biological process,-2.2,2.4,3.1,30230,152,896,11,1.2,0.37,972|1026|1947|3133|3479|6777|8660|8772|29108|57181|58515,CD74|CDKN1A|EFNB1|HLA-E|IGF1|STAT5B|IRS2|FADD|PYCARD|SLC39A10|SELENOK,-0.58,MyList
GO Cellular Components,20,GO:0099634,postsynaptic specialization membrane,,-2.2,2.4,3.1,30230,152,896,11,1.2,0.37,1948|4756|22871|22986|57468|57512|57549|57555|64084|392617|440073,EFNB2|NEO1|NLGN1|SORCS3|SLC12A5|GPR158|IGSF9|NLGN2|CLSTN2|ELFN1|IQSEC3,-0.58,MyList
GO Cellular Components,20,GO:1904949,ATPase complex,,-2.2,2.4,3.1,30230,152,896,11,1.2,0.37,605|10524|23506|26039|29998|54107|54815|65980|83444|124944|283899,BCL7A|KAT5|BICRAL|SS18L1|BICRA|POLE3|GATAD2A|BRD9|INO80B|BACC1|INO80E,-0.58,MyList
GO Biological Processes,19,GO:0045639,positive regulation of myeloid cell differentiation,19_GO:0002376 immune system process,-2.2,2.7,3.2,30230,111,896,9,1,0.33,972|3297|4739|6777|8772|11143|50487|56998|129138,CD74|HSF1|NEDD9|STAT5B|FADD|KAT7|PLA2G3|CTNNBIP1|ANKRD54,-0.57,MyList
GO Biological Processes,19,GO:0032204,regulation of telomere maintenance,19_GO:0050789 regulation of biological process,-2.2,2.7,3.2,30230,111,896,9,1,0.33,2067|4216|8658|26272|54552|54984|79035|83444|283899,ERCC1|MAP3K4|TNKS|FBXO4|GNL3L|PINX1|NABP2|INO80B|INO80E,-0.57,MyList
GO Biological Processes,19,GO:0030490,maturation of SSU-rRNA,19_GO:0009987 cellular process,-2.2,3.2,3.3,30230,73,896,7,0.78,0.29,705|11056|65083|84294|85395|115939|153443,BYSL|DDX52|NOL6|UTP23|SLX9|TSR3|SRFBP1,-0.57,MyList
GO Molecular Functions,21,GO:0016755,aminoacyltransferase activity,,-2.2,1.7,2.8,30230,512,896,26,2.9,0.56,868|2162|2687|4734|6047|7319|7322|7737|8805|9759|26272|27338|51070|51132|51564|57630|64219|64320|79596|83892|90850|140432|147339|149603|254225|284996,CBLB|F13A1|GGT5|NEDD4|RNF4|UBE2A|UBE2D2|RNF113A|TRIM24|HDAC4|FBXO4|UBE2S|NOSIP|RLIM|HDAC7|SH3RF1|PJA1|RNF25|OBI1|KCTD10|ZNF598|RNF113B|ARK2N|RNF187|RNF169|RNF149,-0.57,MyList
Reactome Gene Sets,6,R-HSA-9839394,TGFBR3 expression,,-2.2,5.4,3.8,30230,25,896,4,0.45,0.22,6925|6938|23112|57690,TCF4|TCF12|TNRC6B|TNRC6C,-0.57,MyList
GO Cellular Components,20,GO:0030990,intraciliary transport particle,,-2.2,5.4,3.8,30230,25,896,4,0.45,0.22,26146|64792|112752|127733,TRAF3IP1|IFT22|IFT43|UBXN10,-0.57,MyList
GO Biological Processes,19,GO:0048285,organelle fission,19_GO:0009987 cellular process,-2.2,1.9,2.9,30230,361,896,20,2.2,0.49,1164|3297|3622|8766|10018|25978|27338|54820|54908|54984|56181|56776|79080|79884|81565|84722|91272|119392|152185|375757,CKS2|HSF1|ING2|RAB11A|BCL2L11|CHMP2B|UBE2S|NDE1|SPDL1|PINX1|MTFR1L|FMN2|CCDC86|MAP9|NDEL1|PSRC1|BOD1|SFR1|SPICE1|SWI5,-0.57,MyList
GO Biological Processes,19,GO:0031272,regulation of pseudopodium assembly,19_GO:0050789 regulation of biological process,-2.2,7.8,4.3,30230,13,896,3,0.33,0.19,10602|11135|148170,CDC42EP3|CDC42EP1|CDC42EP5,-0.57,MyList
GO Biological Processes,19,GO:0060213,positive regulation of nuclear-transcribed mRNA poly(A) tail shortening,19_GO:0048519 negative regulation of biological process,-2.2,7.8,4.3,30230,13,896,3,0.33,0.19,23112|56478|57690,TNRC6B|EIF4ENIF1|TNRC6C,-0.57,MyList
WikiPathways,27,WP1423,Ganglio sphingolipid metabolism,,-2.2,7.8,4.3,30230,13,896,3,0.33,0.19,6482|6489|8708,ST3GAL1|ST8SIA1|B3GALT1,-0.57,MyList
GO Biological Processes,19,GO:0031274,positive regulation of pseudopodium assembly,19_GO:0048518 positive regulation of biological process,-2.2,7.8,4.3,30230,13,896,3,0.33,0.19,10602|11135|148170,CDC42EP3|CDC42EP1|CDC42EP5,-0.57,MyList
GO Molecular Functions,21,GO:0004861,cyclin-dependent protein serine/threonine kinase inhibitor activity,,-2.2,7.8,4.3,30230,13,896,3,0.33,0.19,1026|1028|124790,CDKN1A|CDKN1C|HEXIM2,-0.57,MyList
WikiPathways,27,WP3876,BMP2 WNT4 FOXO1 pathway in primary endometrial stromal cell differentiation,,-2.2,7.8,4.3,30230,13,896,3,0.33,0.19,1634|7044|10018,DCN|LEFTY2|BCL2L11,-0.57,MyList
Reactome Gene Sets,6,R-HSA-9768759,Regulation of NPAS4 gene expression,,-2.2,7.8,4.3,30230,13,896,3,0.33,0.19,5978|23112|57690,REST|TNRC6B|TNRC6C,-0.57,MyList
GO Biological Processes,19,GO:0006259,DNA metabolic process,19_GO:0009987 cellular process,-2.2,1.6,2.8,30230,777,896,36,4,0.66,1454|2067|2073|3014|3297|5980|6934|7319|7737|10524|11143|11201|26272|29997|50485|51149|51720|54107|54984|57109|57523|57804|58493|65980|79035|81550|83444|84337|84444|84939|85456|119392|152485|254225|283899|375757,CSNK1E|ERCC1|ERCC5|H2AX|HSF1|REV3L|TCF7L2|UBE2A|RNF113A|KAT5|KAT7|POLI|FBXO4|NOP53|SMARCAL1|MRNIP|UIMC1|POLE3|PINX1|REXO4|NYNRIN|POLD4|INIP|BRD9|NABP2|TDRD3|INO80B|ELOF1|DOT1L|PWWP3A|TNKS1BP1|SFR1|ZNF827|RNF169|INO80E|SWI5,-0.57,MyList
Reactome Gene Sets,6,R-HSA-9730414,MITF-M-regulated melanocyte development,,-2.2,2.4,3.1,30230,153,896,11,1.2,0.37,595|605|1026|4286|6909|6934|7030|7942|23112|26039|57690,CCND1|BCL7A|CDKN1A|MITF|TBX2|TCF7L2|TFE3|TFEB|TNRC6B|SS18L1|TNRC6C,-0.57,MyList
GO Biological Processes,19,GO:1903322,positive regulation of protein modification by small protein conjugation or removal,19_GO:0048518 positive regulation of biological process,-2.2,2.6,3.1,30230,132,896,10,1.1,0.35,868|9759|10010|10318|11170|26272|27338|29997|85453|131377,CBLB|HDAC4|TANK|TNIP1|FAM107A|FBXO4|UBE2S|NOP53|TSPYL5|KLHL40,-0.57,MyList
GO Biological Processes,19,GO:0031396,regulation of protein ubiquitination,19_GO:0050789 regulation of biological process,-2.2,2.2,3,30230,197,896,13,1.5,0.4,575|819|868|11170|23251|26272|27338|54552|54984|55859|80254|85453|131377,ADGRB1|CAMLG|CBLB|FAM107A|MINAR1|FBXO4|UBE2S|GNL3L|PINX1|BEX1|CEP63|TSPYL5|KLHL40,-0.56,MyList
GO Biological Processes,19,GO:0090596,sensory organ morphogenesis,19_GO:0032502 developmental process,-2.2,2,2.9,30230,290,896,17,1.9,0.46,1946|2737|4211|5076|5978|6096|6666|6909|10220|24147|25987|30812|57010|148398|286262|344658|348980,EFNA5|GLI3|MEIS1|PAX2|REST|RORB|SOX12|TBX2|GDF11|FJX1|TSKU|SOX8|CABP4|SAMD11|TPRN|SAMD7|HCN1,-0.56,MyList
GO Biological Processes,19,GO:1902229,regulation of intrinsic apoptotic signaling pathway in response to DNA damage,19_GO:0050896 response to stimulus,-2.2,4.2,3.6,30230,40,896,5,0.56,0.25,972|3622|6387|6880|51616,CD74|ING2|CXCL12|TAF9|TAF9B,-0.55,MyList
GO Biological Processes,19,GO:0051145,smooth muscle cell differentiation,19_GO:0032502 developmental process,-2.2,4.2,3.6,30230,40,896,5,0.56,0.25,1311|6909|57496|57591|255743,COMP|TBX2|MRTFB|MRTFA|NPNT,-0.55,MyList
GO Biological Processes,19,GO:0032206,positive regulation of telomere maintenance,19_GO:0048518 positive regulation of biological process,-2.2,3.2,3.3,30230,74,896,7,0.78,0.29,2067|4216|8658|26272|79035|83444|283899,ERCC1|MAP3K4|TNKS|FBXO4|NABP2|INO80B|INO80E,-0.55,MyList
GO Molecular Functions,21,GO:0140006,histone H3 reader activity,,-2.2,3.2,3.3,30230,74,896,7,0.78,0.29,3621|3622|4300|8805|81550|83860|84629,ING1|ING2|MLLT3|TRIM24|TDRD3|TAF3|TNRC18,-0.55,MyList
WikiPathways,27,WP2037,Prolactin signaling,,-2.2,3.2,3.3,30230,74,896,7,0.78,0.29,2002|3667|4793|6464|6777|8660|9846,ELK1|IRS1|NFKBIB|SHC1|STAT5B|IRS2|GAB2,-0.55,MyList
GO Biological Processes,19,GO:0022613,ribonucleoprotein complex biogenesis,19_GO:0009987 cellular process,-2.2,1.7,2.8,30230,515,896,26,2.9,0.56,705|6628|6880|8233|9326|9724|10078|11056|29997|51335|54552|54960|57035|57109|57696|64434|65083|79005|84294|84946|85395|91582|115939|153443|317781|401466,BYSL|SNRPB|TAF9|ZRSR2|ZNHIT3|UTP14C|TSSC4|DDX52|NOP53|NGRN|GNL3L|GEMIN8|RSRP1|REXO4|DDX55|NOM1|NOL6|SCNM1|UTP23|LTV1|SLX9|RPS19BP1|TSR3|SRFBP1|DDX51|RBIS,-0.55,MyList
GO Biological Processes,19,GO:0051249,regulation of lymphocyte activation,19_GO:0002376 immune system process,-2.2,1.7,2.8,30230,541,896,27,3,0.57,868|972|1026|1947|1948|1949|2737|3133|3479|3707|4739|6461|6522|6666|6777|8660|8772|9760|10524|29108|30011|55122|57181|57630|58515|79155|84524,CBLB|CD74|CDKN1A|EFNB1|EFNB2|EFNB3|GLI3|HLA-E|IGF1|ITPKB|NEDD9|SHB|SLC4A2|SOX12|STAT5B|IRS2|FADD|TOX|KAT5|PYCARD|SH3KBP1|AKIRIN2|SLC39A10|SH3RF1|SELENOK|TNIP2|ZC3H8,-0.55,MyList
GO Biological Processes,19,GO:0060560,developmental growth involved in morphogenesis,19_GO:0040007 growth,-2.2,2.5,3.1,30230,133,896,10,1.1,0.35,1946|5361|6909|10252|10413|23767|51199|81565|81628|84298,EFNA5|PLXNA1|TBX2|SPRY1|YAP1|FLRT3|NIN|NDEL1|TSC22D4|LLPH,-0.55,MyList
GO Biological Processes,19,GO:1901875,positive regulation of post-translational protein modification,19_GO:0048518 positive regulation of biological process,-2.2,2.5,3.1,30230,133,896,10,1.1,0.35,868|9759|10010|10318|11170|26272|27338|29997|85453|131377,CBLB|HDAC4|TANK|TNIP1|FAM107A|FBXO4|UBE2S|NOP53|TSPYL5|KLHL40,-0.55,MyList
Reactome Gene Sets,6,R-HSA-166520,Signaling by NTRKs,,-2.2,2.5,3.1,30230,133,896,10,1.1,0.35,2002|3400|3667|4664|5125|5978|6457|6464|6938|8660,ELK1|ID4|IRS1|NAB1|PCSK5|REST|SH3GL3|SHC1|TCF12|IRS2,-0.55,MyList
GO Biological Processes,19,GO:0035239,tube morphogenesis,19_GO:0032502 developmental process,-2.2,1.6,2.8,30230,701,896,33,3.7,0.63,71|1311|1948|2049|2719|2737|3479|4211|4734|4854|5076|6091|6461|6464|6692|6909|7424|8751|9289|9620|9723|10018|10252|10413|10653|23251|25960|30812|51129|51564|56998|65009|255743,ACTG1|COMP|EFNB2|EPHB3|GPC3|GLI3|IGF1|MEIS1|NEDD4|NOTCH3|PAX2|ROBO1|SHB|SHC1|SPINT1|TBX2|VEGFC|ADAM15|ADGRG1|CELSR1|SEMA3E|BCL2L11|SPRY1|YAP1|SPINT2|MINAR1|ADGRA2|SOX8|ANGPTL4|HDAC7|CTNNBIP1|NDRG4|NPNT,-0.54,MyList
GO Biological Processes,19,GO:0043484,regulation of RNA splicing,19_GO:0050789 regulation of biological process,-2.2,2.2,3,30230,199,896,13,1.5,0.4,3007|5978|6628|6880|6881|10150|10179|11030|22927|29890|84530|84872|113146,H1-3|REST|SNRPB|TAF9|TAF10|MBNL2|RBM7|RBPMS|HABP4|RBM15B|SRRM4|ZC3H10|AHNAK2,-0.54,MyList
GO Molecular Functions,21,GO:0031593,polyubiquitin modification-dependent protein binding,,-2.2,3.6,3.4,30230,57,896,6,0.67,0.27,10133|51720|54629|79155|254225|257397,OPTN|UIMC1|MINDY2|TNIP2|RNF169|TAB3,-0.53,MyList
GO Biological Processes,19,GO:0050769,positive regulation of neurogenesis,19_GO:0032502 developmental process,-2.2,2.1,2.9,30230,222,896,14,1.6,0.41,1946|2737|4311|6091|6092|6387|6692|6792|7424|26039|30812|51199|79006|84079,EFNA5|GLI3|MME|ROBO1|ROBO2|CXCL12|SPINT1|CDKL5|VEGFC|SS18L1|SOX8|NIN|METRN|ANKRD27,-0.53,MyList
GO Biological Processes,19,GO:0061035,regulation of cartilage development,19_GO:0032502 developmental process,-2.2,3.1,3.3,30230,75,896,7,0.78,0.29,2737|6660|7227|55553|91461|359845|389125,GLI3|SOX5|TRPS1|SOX6|PKDCC|RFLNB|MUSTN1,-0.53,MyList
GO Cellular Components,20,GO:0035097,histone methyltransferase complex,,-2.2,3.1,3.3,30230,75,896,7,0.78,0.29,6874|6880|9734|23054|91272|124944|284058,TAF4|TAF9|HDAC9|NCOA6|BOD1|BACC1|KANSL1,-0.53,MyList
GO Biological Processes,19,GO:0072378,"blood coagulation, fibrin clot formation",19_GO:0032501 multicellular organismal process,-2.2,5.2,3.7,30230,26,896,4,0.45,0.22,350|2147|2158|2162,APOH|F2|F9|F13A1,-0.53,MyList
GO Cellular Components,20,GO:0070847,core mediator complex,,-2.2,5.2,3.7,30230,26,896,4,0.45,0.22,10001|29079|112950|219541,MED6|MED4|MED8|MED19,-0.53,MyList
WikiPathways,27,WP581,EPO receptor signaling,,-2.2,5.2,3.7,30230,26,896,4,0.45,0.22,3667|6464|6777|8660,IRS1|SHC1|STAT5B|IRS2,-0.53,MyList
GO Biological Processes,19,GO:1900182,positive regulation of protein localization to nucleus,19_GO:0051179 localization,-2.2,2.9,3.2,30230,94,896,8,0.89,0.31,2147|2737|6934|10413|11143|25937|54984|57506,F2|GLI3|TCF7L2|YAP1|KAT7|WWTR1|PINX1|MAVS,-0.53,MyList
GO Biological Processes,19,GO:0031570,DNA integrity checkpoint signaling,19_GO:0048519 negative regulation of biological process,-2.2,2.7,3.1,30230,114,896,9,1,0.33,595|1026|3014|29997|51149|51322|51720|80254|84444,CCND1|CDKN1A|H2AX|NOP53|MRNIP|WAC|UIMC1|CEP63|DOT1L,-0.53,MyList
GO Biological Processes,19,GO:0070828,heterochromatin organization,19_GO:0009987 cellular process,-2.2,2.1,2.9,30230,223,896,14,1.6,0.41,2122|3014|7703|10138|25792|29890|51132|54107|55791|80012|81550|84444|84629|144108,MECOM|H2AX|PCGF2|YAF2|CIZ1|RBM15B|RLIM|POLE3|LRIF1|PHC3|TDRD3|DOT1L|TNRC18|SPTY2D1,-0.52,MyList
Reactome Gene Sets,6,R-HSA-9772755,Formation of WDR5-containing histone-modifying complexes,,-2.2,4.1,3.5,30230,41,896,5,0.56,0.25,23054|26009|51562|91272|284058,NCOA6|ZZZ3|MBIP|BOD1|KANSL1,-0.52,MyList
Reactome Gene Sets,6,R-HSA-1638091,Heparan sulfate/heparin (HS-GAG) metabolism,,-2.2,4.1,3.5,30230,41,896,5,0.56,0.25,2719|6383|9956|10082|221914,GPC3|SDC2|HS3ST2|GPC6|GPC2,-0.52,MyList
GO Biological Processes,19,GO:0048863,stem cell differentiation,19_GO:0032502 developmental process,-2.2,2.3,3,30230,178,896,12,1.3,0.38,1636|1947|4300|5076|5978|6909|9723|10501|23528|30812|57348|57715,ACE|EFNB1|MLLT3|PAX2|REST|TBX2|SEMA3E|SEMA6B|ZNF281|SOX8|TTYH1|SEMA4G,-0.52,MyList
GO Biological Processes,19,GO:0008285,negative regulation of cell population proliferation,19_GO:0048519 negative regulation of biological process,-2.1,1.5,2.7,30230,786,896,36,4,0.66,350|575|858|868|1026|1028|1948|2719|2737|3133|3297|3479|3489|3621|4969|6091|6522|6692|7041|8805|9289|9500|9686|9705|10220|10252|23251|25959|26272|26471|27153|51286|54984|56998|65009|127435,APOH|ADGRB1|CAV2|CBLB|CDKN1A|CDKN1C|EFNB2|GPC3|GLI3|HLA-E|HSF1|IGF1|IGFBP6|ING1|OGN|ROBO1|SLC4A2|SPINT1|TGFB1I1|TRIM24|ADGRG1|MAGED1|VGLL4|ST18|GDF11|SPRY1|MINAR1|KANK2|FBXO4|NUPR1|ZNF777|CEND1|PINX1|CTNNBIP1|NDRG4|PODN,-0.52,MyList
Reactome Gene Sets,6,R-HSA-5617833,Cilium Assembly,,-2.1,2.2,2.9,30230,201,896,13,1.5,0.4,1453|1454|5116|8766|26146|54806|54820|64792|80254|85302|92482|112752|192668,CSNK1D|CSNK1E|PCNT|RAB11A|TRAF3IP1|AHI1|NDE1|IFT22|CEP63|FBF1|BBIP1|IFT43|CYS1,-0.51,MyList
GO Biological Processes,19,GO:0006302,double-strand break repair,19_GO:0050896 response to stimulus,-2.1,2.1,2.9,30230,224,896,14,1.6,0.41,2067|2073|3014|5980|10524|50485|51720|58493|65980|79035|85456|119392|254225|375757,ERCC1|ERCC5|H2AX|REV3L|KAT5|SMARCAL1|UIMC1|INIP|BRD9|NABP2|TNKS1BP1|SFR1|RNF169|SWI5,-0.51,MyList
WikiPathways,27,WP2806,Complement system,,-2.1,2.8,3.1,30230,95,896,8,0.89,0.31,629|730|735|1634|2162|3383|5806|6696,CFB|C7|C9|DCN|F13A1|ICAM1|PTX3|SPP1,-0.51,MyList
Reactome Gene Sets,6,R-HSA-186797,Signaling by PDGF,,-2.1,3.5,3.3,30230,58,896,6,0.67,0.27,5782|6696|6777|7059|7060|80310,PTPN12|SPP1|STAT5B|THBS3|THBS4|PDGFD,-0.51,MyList
WikiPathways,27,WP558,Complement and coagulation cascades,,-2.1,3.5,3.3,30230,58,896,6,0.67,0.27,629|715|730|735|2147|2158,CFB|C1R|C7|C9|F2|F9,-0.51,MyList
KEGG Pathway,24,hsa04390,Hippo signaling pathway,,-2.1,2.4,3,30230,157,896,11,1.2,0.37,71|595|1453|1454|6934|9113|10297|10413|25937|84612|126374,ACTG1|CCND1|CSNK1D|CSNK1E|TCF7L2|LATS1|APC2|YAP1|WWTR1|PARD6B|WTIP,-0.51,MyList
WikiPathways,27,WP4656,Joubert syndrome,,-2.1,3.1,3.2,30230,76,896,7,0.78,0.29,5116|5148|10524|51199|54806|65062|79848,PCNT|PDE6G|KAT5|NIN|AHI1|TMEM237|CSPP1,-0.51,MyList
GO Biological Processes,19,GO:1903008,organelle disassembly,19_GO:0009987 cellular process,-2.1,3.1,3.2,30230,76,896,7,0.78,0.29,4739|9325|10524|55139|64320|90850|138428,NEDD9|TRIP4|KAT5|ANKZF1|RNF25|ZNF598|PTRH1,-0.51,MyList
GO Biological Processes,19,GO:0003407,neural retina development,19_GO:0032502 developmental process,-2.1,3.1,3.2,30230,76,896,7,0.78,0.29,6096|24147|30812|57010|148398|344658|348980,RORB|FJX1|SOX8|CABP4|SAMD11|SAMD7|HCN1,-0.51,MyList
Reactome Gene Sets,6,R-HSA-187037,Signaling by NTRK1 (TRKA),,-2.1,2.6,3.1,30230,115,896,9,1,0.33,2002|3400|3667|4664|5978|6457|6464|6938|8660,ELK1|ID4|IRS1|NAB1|REST|SH3GL3|SHC1|TCF12|IRS2,-0.51,MyList
WikiPathways,27,WP4659,Gastrin signaling,,-2.1,2.6,3.1,30230,115,896,9,1,0.33,595|1026|1113|2002|3667|6464|6925|10524|51564,CCND1|CDKN1A|CHGA|ELK1|IRS1|SHC1|TCF4|KAT5|HDAC7,-0.51,MyList
Reactome Gene Sets,6,R-HSA-3247509,Chromatin modifying enzymes,,-2.1,2,2.9,30230,271,896,16,1.8,0.44,595|2122|3014|5978|6880|6881|9611|10362|10524|11143|26009|51562|54815|84444|284058|339287,CCND1|MECOM|H2AX|REST|TAF9|TAF10|NCOR1|HMG20B|KAT5|KAT7|ZZZ3|MBIP|GATAD2A|DOT1L|KANSL1|MSL1,-0.51,MyList
Reactome Gene Sets,6,R-HSA-8983432,Interleukin-15 signaling,,-2.1,7.2,4.1,30230,14,896,3,0.33,0.19,6464|6777|9846,SHC1|STAT5B|GAB2,-0.51,MyList
CORUM,33,CORUM:6665,"ATAC complex, YEATS2-linked",,-2.1,7.2,4.1,30230,14,896,3,0.33,0.19,26009|51562|54107,ZZZ3|MBIP|POLE3,-0.51,MyList
GO Biological Processes,19,GO:0033599,regulation of mammary gland epithelial cell proliferation,19_GO:0032502 developmental process,-2.1,7.2,4.1,30230,14,896,3,0.33,0.19,595|6091|6239,CCND1|ROBO1|RREB1,-0.51,MyList
CORUM,33,CORUM:1155,Integrator-RNAPII complex,,-2.1,7.2,4.1,30230,14,896,3,0.33,0.19,57117|80789|92105,INTS12|INTS5|INTS4,-0.51,MyList
GO Biological Processes,19,GO:0036010,protein localization to endosome,19_GO:0051179 localization,-2.1,7.2,4.1,30230,14,896,3,0.33,0.19,11215|253725|387680,AKAP11|WASHC2C|WASHC2A,-0.51,MyList
