"name","Gene","ID","p.val","p.adj","ratio"
"MTIF3","MTIF3","Q9H2K0",0.0417262314072744,0.116067009302947,0.473
"MTM1","MTM1","Q13496",0.00490468971807483,0.0239986915141546,-0.594
"MTMR1","MTMR1","Q13613",0.738658708201353,0.853950677904207,-0.0925
"MTMR14","MTMR14","Q8NCE2",0.76744995310387,0.871921842497702,-0.084
"MTMR2","MTMR2","Q13614",0.309495096666459,0.494499769790687,-0.213
"MTMR3","MTMR3","Q13615",0.869432538530625,0.935945232397085,-0.127
"MTMR4","MTMR4","Q9NYA4",0.0141963741588574,0.0529502389270819,-3.59
"MTMR6","MTMR6","Q9Y217",0.0958759292423806,0.214243574256502,-0.345
"MTNAP1","MTNAP1","Q9BSJ5",0.0956446678019604,0.213845536427216,0.408
"MTO1","MTO1","Q9Y2Z2",0.00318418204459956,0.0175754373891605,0.665
"MTOR","MTOR","P42345",0.031684972347777,0.0936585906820629,0.42
"MTPAP","MTPAP","Q9NVV4",4.25556146477592e-05,0.00075447167907448,0.951
"MTPN","MTPN","P58546",0.23919247198397,0.413728302249175,0.393
"MTR","MTR","Q99707",0.278142345213601,0.458669890724087,-0.363
"MTRES1","MTRES1","Q9P0P8",0.263324890793377,0.44208148892886,0.536
"MTREX","MTREX","P42285",0.0033968968368754,0.0184366976668983,0.96
"MTRF1L","MTRF1L","Q9UGC7",0.000279077428456916,0.00295906365624037,0.862
"MTRFR","MTRFR","Q9H3J6",0.000670496183664257,0.00569285209104811,1.8
"MTRR","MTRR","Q9UBK8",0.000866211953403923,0.0068962809227974,-0.524
"MTSS2","MTSS2","Q765P7",0.380857657226913,0.569570088882515,-0.371
"MTUS1","MTUS1","Q9ULD2",0.231112004702609,0.403781316659714,0.425
"MTX1","MTX1","Q13505",0.405402696423058,0.594369089892385,0.203
"MTX2","MTX2","O75431",0.611902943789597,0.768003554430449,-0.125
"MTX3","MTX3","Q5HYI7",0.273973284041963,0.454214410556902,-0.205
"MUL1","MUL1","Q969V5",0.734687874668892,0.851108621647944,0.0874
"MUS81","MUS81","Q96NY9",0.879817857196327,0.942085131378639,-0.0526
"MVB12A","MVB12A","Q96EY5",0.487535573128534,0.670669030982835,-0.0872
"MVD","MVD","P53602",9.8211424219239e-06,0.000261756209781674,-0.927
"MVK","MVK","Q03426",0.011301163793802,0.0446773415404282,-0.715
"MYADM","MYADM","Q96S97",0.943844227930269,0.975371918822806,-0.0466
"MYBBP1A","MYBBP1A","Q9BQG0",3.03402897064044e-05,0.000574609392580822,1.12
"MYBL2","MYBL2","P10244",0.00116417581080542,0.00854968166165404,0.815
"MYCBP","MYCBP","Q99417",0.019524469094475,0.0662560277451391,1.4
"MYCBP2","MYCBP2","O75592",0.0678284895697911,0.164691255670361,0.479
"MYDGF","MYDGF","Q969H8",0.536097187409243,0.713291294810947,-0.307
"MYEF2","MYEF2","Q9P2K5",2.66831335805726e-05,0.000530302573308713,0.724
"MYG1","MYG1","Q9HB07",0.273443719431227,0.453710265450823,-0.43
"MYH10","MYH10","P35580",0.330390104815895,0.517354123061441,-0.282
"MYH14","MYH14","Q7Z406",0.00172179062916049,0.0112855804349453,-0.775
"MYH9","MYH9","P35579",0.162084972846962,0.314139645183047,-0.37
"MYL6","MYL6","P60660",0.000535088236712801,0.00483732368245834,1.2
"MYL6B","MYL6B","P14649",0.0221067724977172,0.0722148586989147,0.876
"MYO18A","MYO18A","Q92614",0.106259245597148,0.231251811700158,-0.293
"MYO1B","MYO1B","O43795",0.156912956474327,0.306328495430963,0.34
"MYO1C","MYO1C","O00159",0.607806037570875,0.764530519832469,0.154
"MYO1D","MYO1D","O94832",0.393323962811172,0.582542838379452,0.455
"MYO1E","MYO1E","Q12965",0.0793801247353845,0.185859380048744,0.258
"MYO5A","MYO5A","Q9Y4I1",0.273295520069582,0.453557864131973,0.34
"MYO6","MYO6","Q9UM54",0.789162594447134,0.885291947415328,-0.061
"MYO9A","MYO9A","B2RTY4",0.270554713116985,0.450681888633819,0.796
"MYO9B","MYO9B","Q13459",0.955129121418545,0.980091063016046,0.0174
