"name","Gene","ID","p.val","p.adj","ratio"
"PTPN23","PTPN23","Q9H3S7",0.017375963925965,0.0374455511753929,1.03
"PTPN9","PTPN9","P43378",0.000149902270188989,0.000781501486434816,1.38
"PUM1","PUM1","Q14671",2.8890885196963e-05,0.000215317347176255,1.23
"PUM2","PUM2","Q8TB72",1.17875557309172e-05,0.00010868045369777,1.11
"PUM3","PUM3","Q15397",9.32530301367355e-06,9.08709006744049e-05,2.15
"PUS1","PUS1","Q9Y606",0.002558140718014,0.00773496417704534,0.611
"PWP2","PWP2","Q15269",0.000116416719209492,0.000639619485598328,1.8
"PWWP3A","PWWP3A","Q2TAK8",0.00768448431701334,0.0191552846911243,0.753
"PYCR1","PYCR1","P32322",5.38524711847277e-08,1.63569260590896e-06,1.87
"PYCR2","PYCR2","Q96C36",8.50449020204054e-08,2.36043591849049e-06,1.76
"QARS1","QARS1","P47897",0.00124678625877672,0.00427098771648865,0.871
"QRSL1","QRSL1","Q9H0R6",0.000432818923005615,0.00183742590256972,0.586
"R3HCC1L","R3HCC1L","Q7Z5L2",0.0118030281285615,0.0272760762006292,0.731
"R3HDM2","R3HDM2","Q9Y2K5",1.68663442760048e-06,2.33259802538767e-05,1.85
"RAB3B","RAB3B","P20337",0.00302488529627193,0.00891515992299258,0.6
"RAB3GAP2","RAB3GAP2","Q9H2M9",0.00464346067587169,0.0127386554124374,1.03
"RABGAP1L","RABGAP1L","Q5R372",0.00218006805226342,0.00676298774543853,2.47
"RABGGTB","RABGGTB","P53611",5.5225967702873e-05,0.000356958281964572,1.52
"RAD17","RAD17","O75943",0.0207040034911739,0.0432848114546647,0.678
"RAD54B","RAD54B","Q9Y620",3.47207993164787e-07,6.79970106321989e-06,4.6
"RADX","RADX","Q6NSI4",0.00733006256134993,0.0184546992669082,0.786
"RAI14","RAI14","Q9P0K7",0.00357903910869383,0.0102481984296964,0.59
"RALGAPB","RALGAPB","Q86X10",0.00244028689667033,0.00740923018909826,0.75
"RANBP2","RANBP2","P49792",1.59442310976969e-05,0.00013580435566705,0.901
"RAPGEF6","RAPGEF6","Q8TEU7",2.19735092905229e-06,2.90896013617465e-05,1.42
"RARS1","RARS1","P54136",0.00105087802102823,0.00372621902698511,0.975
"RASSF2","RASSF2","P50749",6.29181214103036e-07,1.09616441392107e-05,4.59
"RAVER1","RAVER1","Q8IY67",0.000357408237371273,0.00157718141589988,1.03
"RB1","RB1","P06400",0.000760309223696063,0.00288666459506114,0.71
"RBM12B","RBM12B","Q8IXT5",0.00111330937880768,0.0038977934710844,0.767
"RBM14","RBM14","Q96PK6",6.32798322740352e-08,1.86571197792568e-06,1.65
"RBM15","RBM15","Q96T37",2.60788175490071e-05,0.000198401136533042,1.09
"RBM15B","RBM15B","Q8NDT2",2.38176356749526e-05,0.000185404399949413,1.09
"RBM19","RBM19","Q9Y4C8",0.000656556802763963,0.00256784533792378,0.663
