"Gene","Pathway","ratio","padj","ratio_display","padj_display","sig","pass_fc","pathway_highlight","sig_other","plot_group","label"
"CHMP7",NA,0.286,0.999934611520757,"0.29","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHN1",NA,-0.0483,0.999934611520757,"-0.05","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHORDC1",NA,0.436,0.822591978275241,"0.44","0.823",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHP1",NA,0.616,0.903825414537636,"0.62","0.904",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHRAC1",NA,0.339,0.999934611520757,"0.34","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHST10","Lipid synthesis",0.289,0.999934611520757,"0.29","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHST12",NA,0.392,0.999934611520757,"0.39","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHST14",NA,-0.0367,0.999934611520757,"-0.04","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHST7",NA,-1.8,0.860673599251601,"-1.80","0.861",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CHTF18",NA,-0.055,0.999934611520757,"-0.06","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHTF8",NA,0.16,0.999934611520757,"0.16","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHTOP",NA,-0.00426,0.999934611520757,"-0.00","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHUK",NA,0.109,0.999934611520757,"0.11","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHURC1",NA,0.197,0.999934611520757,"0.20","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CIAO1",NA,0.0491,0.999934611520757,"0.05","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CIAO2A",NA,0.0824,0.999934611520757,"0.08","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
