"name","ratio","padj","ratio_round","padj_round","ratio_display","padj_display","direction","label"
"PC 44:8",0.1,0.953944604452849,0.1,0.95,"0.1","0.95","NS",NA
"PC 46:1",0.125,0.953944604452849,0.1,0.95,"0.1","0.95","NS",NA
"PC 46:2",-0.0373,0.976005796600933,0,0.98,"-0.0","0.98","NS",NA
"PC 48:2",-0.0493,0.953944604452849,0,0.95,"-0.0","0.95","NS",NA
"PC O-24:6",0.497,0.953944604452849,0.5,0.95,"0.5","0.95","NS",NA
"PC O-28:0",0.215,0.931806612788177,0.2,0.93,"0.2","0.93","NS",NA
"PC O-28:1",-0.108,0.953944604452849,-0.1,0.95,"-0.1","0.95","NS",NA
"PC O-30:1",0.232,0.931806612788177,0.2,0.93,"0.2","0.93","NS",NA
"PC O-30:6",-0.146,0.953944604452849,-0.1,0.95,"-0.1","0.95","NS",NA
"PC O-32:0",0.14,0.953944604452849,0.1,0.95,"0.1","0.95","NS",NA
"PC O-32:1",-0.0331,0.981017337571713,0,0.98,"-0.0","0.98","NS",NA
"PC O-32:2",0.113,0.953944604452849,0.1,0.95,"0.1","0.95","NS",NA
"PC O-32:3",0.00846,0.986640738443228,0,0.99,"0.0","0.99","NS",NA
"PC O-32:6",-0.0201,0.988995569714125,0,0.99,"-0.0","0.99","NS",NA
"PC O-34:0",-0.0373,0.981017337571713,0,0.98,"-0.0","0.98","NS",NA
"PC O-34:1",0.218,0.953944604452849,0.2,0.95,"0.2","0.95","NS",NA
"PC O-34:2",-0.0627,0.976005796600933,-0.1,0.98,"-0.1","0.98","NS",NA
"PC O-34:3",-0.0562,0.969274459358206,-0.1,0.97,"-0.1","0.97","NS",NA
"PC O-34:5",0.438,0.962656101170447,0.4,0.96,"0.4","0.96","NS",NA
"PC O-36:1",-0.017,0.986640738443228,0,0.99,"-0.0","0.99","NS",NA
"PC O-36:2",-0.159,0.953944604452849,-0.2,0.95,"-0.2","0.95","NS",NA
"PC O-36:3",-0.0584,0.981017337571713,-0.1,0.98,"-0.1","0.98","NS",NA
"PC O-36:6",0.133,0.953944604452849,0.1,0.95,"0.1","0.95","NS",NA
"PC O-38:1",-0.0323,0.981017337571713,0,0.98,"-0.0","0.98","NS",NA
"PC O-38:2",-0.279,0.844834927256366,-0.3,0.84,"-0.3","0.84","NS",NA
"PC O-38:3",-0.18,0.953944604452849,-0.2,0.95,"-0.2","0.95","NS",NA
"PC O-38:4",-0.0393,0.981017337571713,0,0.98,"-0.0","0.98","NS",NA
"PC O-38:5",0.0722,0.967121762892029,0.1,0.97,"0.1","0.97","NS",NA
"PC O-38:7",0.092,0.953944604452849,0.1,0.95,"0.1","0.95","NS",NA
"PC O-40:2",0.21,0.953944604452849,0.2,0.95,"0.2","0.95","NS",NA
"PC O-40:3",0.0243,0.981017337571713,0,0.98,"0.0","0.98","NS",NA
"PC O-40:4",0.297,0.931806612788177,0.3,0.93,"0.3","0.93","NS",NA
"PC O-40:5",0.194,0.931806612788177,0.2,0.93,"0.2","0.93","NS",NA
"PC O-40:6",0.112,0.957126315831495,0.1,0.96,"0.1","0.96","NS",NA
"PC O-40:7",-0.0592,0.967121762892029,-0.1,0.97,"-0.1","0.97","NS",NA
"PC O-42:5",-0.0198,0.981017337571713,0,0.98,"-0.0","0.98","NS",NA
"PC O-42:6",0.265,0.357631644403466,0.3,0.36,"0.3","0.36","NS","PC O-42:6"
