"name","ratio","padj","ratio_round","padj_round","ratio_display","padj_display","direction","label"
"PC O-36:1",0.768,0.0148303140748216,0.8,0.01,"0.8","0.01","Up",NA
"PC O-36:2",0.571,0.0298632934657805,0.6,0.03,"0.6","0.03","Up",NA
"PC O-36:3",0.692,0.0153662003035548,0.7,0.02,"0.7","0.02","Up",NA
"PC O-36:6",0.763,0.0038846025030793,0.8,0,"0.8","<0.01","Up",NA
"PC O-38:1",0.605,0.0298632934657805,0.6,0.03,"0.6","0.03","Up",NA
"PC O-38:2",0.298,0.136317651619316,0.3,0.14,"0.3","0.14","NS",NA
"PC O-38:3",0.273,0.285594991190806,0.3,0.29,"0.3","0.29","NS",NA
"PC O-38:4",0.53,0.0298632934657805,0.5,0.03,"0.5","0.03","NS",NA
"PC O-38:5",0.676,0.0118876726546655,0.7,0.01,"0.7","0.01","Up",NA
"PC O-38:7",0.823,0.00113440371304589,0.8,0,"0.8","<0.01","Up",NA
"PC O-40:2",-0.0506,0.870153119705273,-0.1,0.87,"-0.1","0.87","NS",NA
"PC O-40:3",0.113,0.516374729503064,0.1,0.52,"0.1","0.52","NS",NA
"PC O-40:4",0.416,0.105829026046106,0.4,0.11,"0.4","0.11","NS",NA
"PC O-40:5",0.682,0.00102982077849305,0.7,0,"0.7","<0.01","Up",NA
"PC O-40:6",0.703,0.0381601134237208,0.7,0.04,"0.7","0.04","Up",NA
"PC O-40:7",0.897,0.000707938714827498,0.9,0,"0.9","<0.01","Up","PC O-40:7"
"PC O-42:5",0.182,0.250885797013436,0.2,0.25,"0.2","0.25","NS",NA
"PC O-42:6",0.325,0.0103375776746869,0.3,0.01,"0.3","0.01","NS",NA
"PC O-42:7",0.534,0.00102982077849305,0.5,0,"0.5","<0.01","NS",NA
"PC O-44:2",0.00689,0.961723414833853,0,0.96,"0.0","0.96","NS",NA
"PC O-44:6",-0.0367,0.854806084751783,0,0.85,"-0.0","0.85","NS",NA
"PC(16:0)",-0.245,0.337895064590013,-0.2,0.34,"-0.2","0.34","NS",NA
"PC(16:0/8:0(COOH))",0.169,0.419104670784067,0.2,0.42,"0.2","0.42","NS",NA
"PC(34:4)",-0.588,0.473327838891519,-0.6,0.47,"-0.6","0.47","NS",NA
"PC(O-40:1)",-0.0801,0.878356907449874,-0.1,0.88,"-0.1","0.88","NS",NA
"PC(P-30:1)",-0.0424,0.854806084751783,0,0.85,"-0.0","0.85","NS",NA
"PE 32:0",0.108,0.504394172622875,0.1,0.5,"0.1","0.50","NS",NA
"PE 32:2",-0.226,0.0358407976914832,-0.2,0.04,"-0.2","0.04","NS",NA
"PE 34:0",0.236,0.250885797013436,0.2,0.25,"0.2","0.25","NS",NA
"PE 34:2",0.323,0.256286398277365,0.3,0.26,"0.3","0.26","NS",NA
"PE 34:3",-0.208,0.288561746274572,-0.2,0.29,"-0.2","0.29","NS",NA
"PE 36:0",0.526,0.0298632934657805,0.5,0.03,"0.5","0.03","NS",NA
"PE 36:1",0.94,0.000707938714827498,0.9,0,"0.9","<0.01","Up",NA
"PE 36:2",0.744,0.00101546023390811,0.7,0,"0.7","<0.01","Up",NA
"PE 36:3",0.0484,0.870153119705273,0,0.87,"0.0","0.87","NS",NA
"PE 36:4",0.199,0.355850241783285,0.2,0.36,"0.2","0.36","NS",NA
"PE 36:5",-0.189,0.250885797013436,-0.2,0.25,"-0.2","0.25","NS",NA
"PE 36:7",-0.0311,0.870153119705273,0,0.87,"-0.0","0.87","NS",NA
"PE 38:0",0.0169,0.901845070792594,0,0.9,"0.0","0.90","NS",NA
"PE 38:1",0.115,0.431368974471057,0.1,0.43,"0.1","0.43","NS",NA
"PE 38:2",0.124,0.562783370212395,0.1,0.56,"0.1","0.56","NS",NA
"PE 38:3",0.23,0.236814837453952,0.2,0.24,"0.2","0.24","NS",NA
"PE 38:4",0.668,0.00709096199616382,0.7,0.01,"0.7","<0.01","Up",NA
"PE 38:5",0.133,0.562783370212395,0.1,0.56,"0.1","0.56","NS",NA
"PE 38:6",0.177,0.330356314336232,0.2,0.33,"0.2","0.33","NS",NA
"PE 40:1",0.0325,0.870153119705273,0,0.87,"0.0","0.87","NS",NA
"PE 40:2",-0.11,0.562783370212395,-0.1,0.56,"-0.1","0.56","NS",NA
"PE 40:3",-0.117,0.447430193944815,-0.1,0.45,"-0.1","0.45","NS",NA
"PE 40:4",0.0278,0.870153119705273,0,0.87,"0.0","0.87","NS",NA
"PE 40:5",0.281,0.0693902074682856,0.3,0.07,"0.3","0.07","NS",NA
"PE 40:6",0.462,0.0571493285160196,0.5,0.06,"0.5","0.06","NS",NA
"PE 40:7",0.00973,0.961723414833853,0,0.96,"0.0","0.96","NS",NA
"PE 42:1",-0.00678,0.965371490399154,0,0.97,"-0.0","0.97","NS",NA
"PE O-34:0",-0.165,0.405368579670286,-0.2,0.41,"-0.2","0.41","NS",NA
"PE O-34:1",0.0441,0.870153119705273,0,0.87,"0.0","0.87","NS",NA
"PE O-34:2",0.168,0.391932463514481,0.2,0.39,"0.2","0.39","NS",NA
"PE O-36:1",0.332,0.182888081707349,0.3,0.18,"0.3","0.18","NS",NA
"PE O-36:2",0.233,0.384303539119082,0.2,0.38,"0.2","0.38","NS",NA
"PE O-36:3",-0.215,0.055453540656162,-0.2,0.06,"-0.2","0.06","NS",NA
